latitude,longitude,gh[gpm],u[m/s],v[m/s],w[m/s]
32.76015,-97.63323,15733.56836,12.19742,6.60339,-0.4169
32.76018,-97.60131,15733.59961,11.13492,6.04089,-0.21392
32.76021,-97.56938,15731.38086,10.57242,6.10339,-0.01081
32.76022,-97.53746,15730.75586,10.50992,5.85339,0.07364
32.76023,-97.50554,15727.63086,10.69742,5.10339,0.0735
32.76023,-97.47361,15729.69336,11.07242,4.41589,0.1238
32.76021,-97.44169,15728.59961,11.75992,4.16589,0.15725
32.76019,-97.40976,15726.31836,12.75992,4.35339,0.174
32.76016,-97.37784,15725.06836,13.75992,4.47839,0.05648
32.76012,-97.34591,15724.22461,14.19742,4.29089,-0.12867
32.76007,-97.31399,15727.91211,13.75992,4.04089,-0.23029
32.76001,-97.28206,15731.91211,13.00992,3.85339,-0.2136
32.75994,-97.25014,15734.53711,12.75992,4.04089,-0.12894
32.75987,-97.21821,15739.69336,13.13492,4.47839,-0.04449
32.75978,-97.18629,15744.78711,13.38492,4.22839,-0.31472
32.75968,-97.15437,15742.13086,13.00992,3.29089,-0.58558
32.75958,-97.12244,15735.97461,13.00992,2.66589,-0.6192
32.75946,-97.09052,15728.28711,13.44742,2.54089,-0.4671
32.75934,-97.05859,15723.91211,13.50992,2.72839,-0.34953
32.75921,-97.02667,15723.69336,12.75992,2.47839,-0.21469
32.75906,-96.99475,15720.56836,11.44742,1.35339,-0.16417
32.75891,-96.96282,15721.28711,9.44742,0.35339,-0.14767
32.75875,-96.9309,15725.09961,6.94742,0.91589,-0.0796
32.75858,-96.89897,15728.81836,5.07242,2.47839,0.05774
32.787,-97.63328,15741.25586,13.50992,8.10339,-0.23008
32.78703,-97.60134,15731.63086,12.75992,7.16589,-0.38248
32.78705,-97.56941,15730.75586,12.00992,6.91589,-0.29801
32.78707,-97.53747,15728.47461,11.57242,6.72839,-0.17947
32.78708,-97.50554,15731.78711,11.50992,6.35339,-0.01076
32.78707,-97.4736,15737.31836,11.75992,5.85339,0.15735
32.78706,-97.44167,15735.03711,12.38492,5.54089,0.19085
32.78704,-97.40973,15732.91211,13.19742,5.47839,0.12369
32.78701,-97.37779,15729.88086,13.94742,5.54089,0.03971
32.78697,-97.34586,15729.41211,14.13492,5.47839,-0.04448
