latitude,longitude,gh[gpm],u[m/s],v[m/s],w[m/s]
33.02865,-97.34538,15038.13867,22.67669,19.75997,0.03561
33.0286,-97.31334,15033.79492,23.73919,18.25997,-0.93861
33.02854,-97.2813,15032.13867,23.05169,17.13497,-0.43795
33.02847,-97.24927,15030.95117,22.48919,17.88497,0.29564
33.02839,-97.21723,15031.63867,22.86419,19.50997,0.50829
33.02831,-97.1852,15033.32617,23.61419,20.57247,0.36976
33.02821,-97.15316,15031.98242,24.55169,20.69747,0.15667
33.0281,-97.12113,15023.13867,25.67669,20.38497,0.09587
33.02799,-97.08909,15017.41992,26.92669,19.69747,0.06557
33.02786,-97.05706,15013.20117,27.73919,18.50997,0.00516
33.02773,-97.02502,15010.82617,27.92669,17.25997,-0.07067
33.02759,-96.99299,15011.41992,27.55169,16.50997,-0.16216
33.02743,-96.96095,15011.88867,27.17669,16.63497,-0.23844
33.02727,-96.92892,15011.38867,27.11419,17.25997,-0.28404
33.05553,-97.63374,15016.60742,17.30169,14.44747,-0.08758
33.05557,-97.6017,15018.91992,17.61419,14.94747,0.14422
33.05559,-97.56965,15020.85742,18.23919,15.32247,0.23637
33.05561,-97.5376,15023.38867,18.55169,15.75997,0.23603
33.05562,-97.50556,15036.10742,19.80169,17.25997,0.25038
33.05561,-97.47351,15069.66992,20.73919,17.07247,-0.62519
33.0556,-97.44146,15056.13867,18.05169,14.07247,-0.94177
33.05558,-97.40942,15041.04492,14.55169,12.00997,0.55045
33.05555,-97.37737,15051.10742,15.42669,16.07247,2.56448
33.05551,-97.34532,15048.29492,20.48919,20.69747,1.94903
33.05546,-97.31327,15036.10742,24.98919,20.57247,-0.41829
33.0554,-97.28123,15030.45117,25.80169,18.00997,-1.15036
33.05533,-97.24918,15030.01367,24.67669,16.82247,-0.43782
33.05525,-97.21713,15033.32617,24.05169,17.75997,0.24971
33.05516,-97.18509,15036.98242,24.55169,19.19747,0.41669
33.05507,-97.15304,15031.98242,25.48919,20.00997,0.27853
33.05496,-97.121,15032.79492,26.48919,20.13497,0.2172
33.05485,-97.08895,15021.48242,27.48919,19.69747,0.20188
33.05472,-97.0569,15018.10742,28.17669,18.75997,0.18691
33.05459,-97.02486,15017.13867,28.30169,17.25997,0.12671
33.05445,-96.99281,15015.79492,27.67669,15.82247,-0.01005
33.05429,-96.96076,15016.04492,26.67669,15.25997,-0.1324
33.05413,-96.92872,15015.63867,25.80169,15.38497,-0.17843
33.0824,-97.63379,15016.23242,18.73919,14.19747,-0.21101
33.08243,-97.60173,15019.70117,19.23919,14.50997,-0.05648
33.08245,-97.56967,15020.35742,19.80169,14.69747,0.09779
33.08247,-97.53762,15019.04492,19.92669,15.19747,0.2055
33.08248,-97.50556,15028.35742,20.80169,16.82247,0.17413
33.08247,-97.4735,15051.23242,21.48919,16.50997,-0.64113
33.08246,-97.44144,15057.48242,19.23919,13.32247,-0.98691
33.08244,-97.40938,15043.82617,15.36419,10.88497,-0.13463
33.08241,-97.37733,15053.41992,14.36419,13.63497,1.86183
33.08237,-97.34527,15055.35742,18.11419,19.75997,2.8331
33.08232,-97.31321,15046.29492,23.67669,22.38497,1.47429
33.08226,-97.28115,15039.13867,26.92669,20.57247,-0.17658
33.08219,-97.24909,15035.01367,27.17669,18.25997,-0.58796
33.08211,-97.21704,15033.48242,26.48919,17.75997,-0.2083
33.08203,-97.18498,15035.57617,26.30169,18.50997,0.17289
33.08193,-97.15292,15037.63867,26.67669,19.32247,0.21818
33.08182,-97.12086,15043.26367,27.23919,19.44747,0.23297
33.08171,-97.08881,15026.95117,27.55169,19.07247,0.26327
33.08158,-97.05675,15020.35742,27.73919,18.38497,0.35457
33.08145,-97.02469,15021.63867,27.80169,17.25997,0.32486
33.08131,-96.99263,15019.16992,27.42669,15.63497,0.12739
33.08115,-96.96058,15016.66992,26.55169,14.38497,-0.04073
33.08099,-96.92852,15018.95117,25.61419,13.69747,-0.11746
33.10926,-97.63384,15024.26367,20.05169,14.07247,-0.24198
33.10929,-97.60177,15020.91992,20.36419,14.00997,-0.08743
33.10932,-97.5697,15018.38867,20.48919,14.13497,0.0979
33.10933,-97.53763,15018.45117,20.36419,14.82247,0.17484
33.10934,-97.50556,15023.35742,20.86419,16.25997,0.08215
33.10934,-97.47349,15030.66992,21.61419,16.13497,-0.39477
33.10932,-97.44142,15043.88867,20.80169,13.75997,-0.73606
33.1093,-97.40935,15044.38867,18.17669,11.69747,-0.44391
33.10927,-97.37728,15050.38867,15.86419,12.63497,0.54741
33.10923,-97.34521,15053.35742,16.23919,17.19747,1.76332
33.10918,-97.31314,15051.16992,19.73919,21.38497,2.1618
33.10912,-97.28108,15046.32617,23.67669,22.00997,1.54175
33.10905,-97.24901,15041.29492,25.86419,20.50997,0.68938
33.10897,-97.21694,15037.66992,26.48919,19.38497,0.20302
33.10889,-97.18487,15033.98242,26.67669,19.38497,-0.01003
33.10879,-97.1528,15032.76367,26.86419,19.50997,-0.13173
33.10868,-97.12073,15034.10742,26.92669,19.07247,-0.11652
33.10857,-97.08866,15025.16992,26.61419,18.13497,0.09653
33.10844,-97.05659,15022.91992,26.36419,17.38497,0.37086
33.10831,-97.02453,15023.38867,26.55169,16.69747,0.44757
33.10817,-96.99246,15020.20117,26.86419,15.57247,0.29556
33.10801,-96.96039,15016.63867,26.61419,13.94747,0.08176
33.10785,-96.92832,15012.45117,25.73919,12.38497,-0.10212
33.13612,-97.63388,15027.98242,20.11419,13.50997,-0.22693
33.13615,-97.6018,15019.38867,19.61419,13.50997,0.00527
33.13618,-97.56972,15016.48242,19.42669,13.82247,0.15975
33.13619,-97.53764,15018.26367,19.42669,14.57247,0.12859
33.1362,-97.50556,15022.16992,20.05169,15.69747,0.09756
33.1362,-97.47348,15025.95117,21.05169,15.88497,-0.10236
33.13619,-97.4414,15028.63867,21.36419,14.57247,-0.34882
33.13616,-97.40932,15039.20117,19.98919,13.07247,-0.38062
33.13613,-97.37724,15043.20117,17.67669,12.69747,-0.07212
33.13609,-97.34516,15046.76367,15.92669,14.63497,0.56339
33.13604,-97.31308,15048.48242,15.92669,18.25997,1.35049
33.13598,-97.281,15048.88867,17.48919,20.57247,1.69714
33.13591,-97.24892,15047.23242,19.80169,20.88497,1.44422
33.13584,-97.21684,15042.91992,21.98919,20.57247,0.87547
33.13575,-97.18476,15039.29492,23.80169,20.57247,0.37086
33.13565,-97.15268,15034.98242,25.17669,20.44747,0.05081
33.13555,-97.1206,15031.23242,25.73919,19.44747,-0.01002
33.13543,-97.08852,15028.66992,25.42669,17.69747,0.18797
33.13531,-97.05644,15027.29492,25.05169,16.44747,0.41731
33.13517,-97.02436,15025.16992,25.42669,15.94747,0.47879
33.13503,-96.99228,15022.16992,26.11419,15.32247,0.37185
33.13488,-96.9602,15018.95117,26.23919,13.75997,0.17346
33.13471,-96.92812,15015.41992,25.36419,11.82247,-0.04077
33.16298,-97.63393,15028.16992,18.61419,13.07247,-0.1342
33.16302,-97.60184,15019.23242,17.73919,13.19747,0.06718
33.16304,-97.56975,15014.70117,17.61419,13.69747,0.15971
33.16306,-97.53766,15018.73242,18.23919,14.32247,0.11311
33.16306,-97.50556,15021.98242,19.23919,15.19747,0.08212
33.16306,-97.47347,15024.29492,20.42669,15.69747,0.05133
33.16305,-97.44138,15025.04492,21.17669,15.25997,-0.10236
33.16303,-97.40929,15028.29492,20.80169,14.32247,-0.2104
33.163,-97.3772,15034.32617,19.48919,13.32247,-0.21108
33.16296,-97.34511,15039.23242,17.42669,13.32247,0.06736
33.16291,-97.31301,15041.45117,14.98919,15.44747,0.51839
33.16285,-97.28092,15043.29492,13.61419,17.82247,0.90525
33.16278,-97.24883,15044.95117,14.23919,18.88497,1.00884
33.1627,-97.21674,15043.98242,16.36419,19.50997,0.92728
33.16261,-97.18465,15045.07617,18.98919,20.19747,0.86198
33.16252,-97.15256,15039.13867,21.55169,20.57247,0.75221
33.16241,-97.12047,15032.60742,23.55169,19.75997,0.73587
33.16229,-97.08838,15030.95117,24.42669,17.82247,0.66035
33.16217,-97.05628,15030.66992,24.67669,16.07247,0.60047
33.16204,-97.02419,15029.10742,25.05169,15.38497,0.52447
33.16189,-96.9921,15025.32617,25.61419,14.88497,0.35647
33.16174,-96.96001,15021.38867,25.67669,13.63497,0.20399
33.16158,-96.92792,15017.82617,24.80169,11.88497,0.02055
33.18985,-97.63398,15017.32617,17.48919,13.07247,-0.13412
33.18988,-97.60187,15016.04492,16.80169,13.25997,-0.02565
33.18991,-97.56977,15011.88867,17.05169,13.63497,0.06698
33.18992,-97.53767,15017.38867,17.86419,14.19747,0.15929
33.18993,-97.50557,15022.79492,19.05169,15.00997,0.18981
33.18993,-97.47346,15022.38867,20.11419,15.63497,0.15891
33.18991,-97.44136,15020.23242,20.92669,15.75997,-0.01013
33.18989,-97.40926,15024.51367,21.23919,15.19747,-0.11791
33.18986,-97.37715,15028.98242,20.80169,14.00997,-0.19539
33.18982,-97.34505,15032.13867,18.86419,13.19747,-0.14974
33.18977,-97.31295,15034.26367,15.80169,14.00997,0.00531
33.18971,-97.28085,15036.76367,13.61419,15.57247,0.19194
33.18964,-97.24874,15040.10742,13.48919,16.57247,0.39263
33.18957,-97.21664,15041.45117,14.73919,17.32247,0.66858
33.18948,-97.18454,15041.48242,16.61419,18.25997,0.94237
33.18938,-97.15244,15048.70117,18.92669,19.13497,0.99998
33.18927,-97.12033,15059.60742,21.48919,19.07247,1.0428
33.18916,-97.08823,15044.45117,23.55169,17.75997,0.88942
33.18903,-97.05613,15030.95117,24.86419,16.32247,0.66094
33.1889,-97.02403,15029.98242,25.48919,15.50997,0.524
33.18876,-96.99193,15026.63867,25.67669,14.82247,0.38701
33.1886,-96.95982,15021.01367,25.36419,13.57247,0.24993
33.18844,-96.92772,15017.01367,24.61419,12.13497,0.06651
33.21671,-97.63402,15008.26367,18.17669,13.44747,-0.07202
33.21675,-97.60191,15010.48242,17.98919,13.50997,-0.08735
33.21677,-97.5698,15014.57617,18.17669,13.75997,-0.02557
33.21679,-97.53768,15018.13867,18.73919,14.19747,0.11304
33.2168,-97.50557,15021.60742,19.48919,14.94747,0.20532
33.21679,-97.47345,15024.20117,20.23919,15.63497,0.22064
33.21678,-97.44134,15019.82617,20.73919,15.88497,0.15915
33.21676,-97.40923,15023.66992,20.92669,15.57247,0.03606
33.21673,-97.37711,15027.63867,20.55169,14.57247,-0.10278
33.21669,-97.345,15028.57617,18.80169,13.50997,-0.1651
33.21664,-97.31288,15031.20117,16.17669,13.32247,-0.16558
33.21658,-97.28077,15034.48242,14.67669,14.00997,-0.15001
33.21651,-97.24866,15036.51367,15.11419,14.88497,0.08266
33.21643,-97.21654,15037.51367,16.42669,15.75997,0.48333
33.21634,-97.18443,15037.26367,17.80169,16.57247,0.71234
33.21625,-97.15232,15042.45117,19.30169,17.38497,0.71004
33.21614,-97.1202,15054.20117,21.36419,17.82247,0.7385
33.21603,-97.08809,15046.35742,23.55169,17.50997,0.70669
33.2159,-97.05597,15034.95117,25.11419,16.75997,0.6453
33.21577,-97.02386,15029.63867,25.80169,16.00997,0.55435
33.21562,-96.99175,15025.91992,25.61419,15.07247,0.40253
33.21547,-96.95964,15021.10742,24.98919,13.75997,0.25016
33.21531,-96.92752,15018.32617,24.30169,12.44747,0.06651
