latitude,longitude,gh[gpm],u[m/s],v[m/s],w[m/s]
32.81382,-97.3458,27512.21094,-0.15773,2.14903,0.08089
32.81377,-97.31386,27512.55469,0.15477,2.27403,0.08091
32.81371,-97.28191,27516.83594,0.21727,2.52403,-0.03819
32.81364,-97.24996,27522.05469,0.02977,2.77403,-0.03821
32.81356,-97.21802,27533.02344,-0.34523,2.96153,-0.03822
32.81348,-97.18607,27534.58594,-0.78273,3.02403,-0.03819
32.81338,-97.15413,27533.46094,-1.09523,3.02403,0.08089
32.81327,-97.12218,27533.89844,-1.03273,2.83653,0.08084
32.81316,-97.09023,27529.49219,-0.72023,2.58653,0.08087
32.81303,-97.05829,27524.67969,-0.22023,2.39903,0.08089
32.8129,-97.02634,27519.02344,0.21727,2.46153,-0.03819
32.81276,-96.99439,27514.77344,0.40477,2.77403,-0.03822
32.81261,-96.96245,27510.71094,0.27977,3.27403,-0.15751
32.81244,-96.9305,27504.33594,-0.15773,3.77403,-0.03823
32.81227,-96.89856,27501.96094,-0.65773,4.08653,-0.03822
32.84069,-97.63337,27507.14844,0.34227,0.39903,-0.03817
32.84073,-97.60141,27502.42969,0.09227,0.52403,-0.03815
32.84075,-97.56946,27500.89844,-0.15773,0.71153,-0.03816
32.84077,-97.5375,27504.58594,-0.34523,0.96153,-0.03822
32.84077,-97.50554,27507.17969,-0.53273,1.27403,-0.03828
32.84077,-97.47358,27511.27344,-0.72023,1.58653,-0.03833
32.84076,-97.44163,27508.61719,-0.90773,1.77403,-0.03831
32.84074,-97.40967,27508.74219,-0.84523,1.83653,0.08111
32.84071,-97.37771,27509.83594,-0.59523,1.89903,0.08102
32.84067,-97.34575,27509.33594,-0.15773,1.96153,0.08096
32.84062,-97.31379,27507.61719,0.15477,2.08653,0.08093
32.84056,-97.28184,27508.86719,0.27977,2.27403,-0.03819
32.84049,-97.24988,27511.96094,0.21727,2.46153,-0.03821
32.84041,-97.21792,27514.49219,-0.22023,2.64903,-0.03821
32.84032,-97.18596,27520.30469,-0.72023,2.83653,-0.03818
32.84023,-97.15401,27530.21094,-1.15773,2.89903,0.08084
32.84012,-97.12205,27536.11719,-1.28273,2.89903,0.08078
32.84001,-97.09009,27540.58594,-0.90773,2.71153,0.08078
32.83988,-97.05813,27536.24219,-0.34523,2.46153,0.08084
32.83975,-97.02618,27522.14844,0.27977,2.39903,-0.03817
32.83961,-96.99422,27514.21094,0.65477,2.52403,-0.0382
32.83946,-96.96226,27509.24219,0.52977,2.77403,-0.15742
32.83929,-96.93031,27501.80469,0.09227,3.21153,-0.0382
32.83912,-96.89835,27497.64844,-0.47023,3.58653,-0.03818
32.86754,-97.63342,27513.02344,0.34227,-0.03847,0.08082
32.86758,-97.60145,27504.49219,0.27977,0.08653,0.0808
32.8676,-97.56948,27503.14844,0.21727,0.27403,-0.03814
32.86762,-97.53751,27504.67969,0.15477,0.64903,-0.0382
32.86763,-97.50554,27508.46094,-0.09523,1.02403,-0.03827
32.86762,-97.47357,27519.96094,-0.53273,1.33653,-0.03832
32.86761,-97.4416,27515.83594,-0.84523,1.58653,-0.03832
32.86759,-97.40964,27509.21094,-0.84523,1.71153,0.08116
32.86756,-97.37767,27505.99219,-0.59523,1.83653,0.08111
32.86752,-97.3457,27506.11719,-0.22023,1.89903,0.08107
32.86747,-97.31373,27503.99219,0.09227,1.89903,0.08102
32.86741,-97.28176,27505.05469,0.27977,1.96153,-0.03822
32.86734,-97.24979,27508.74219,0.27977,2.08653,-0.03822
32.86726,-97.21782,27510.21094,-0.03273,2.27403,-0.0382
32.86718,-97.18585,27518.17969,-0.59523,2.46153,-0.03816
32.86708,-97.15389,27528.33594,-1.09523,2.64903,-0.0381
32.86697,-97.12192,27532.39844,-1.34523,2.71153,0.08071
32.86686,-97.08995,27538.14844,-1.09523,2.64903,0.08069
32.86673,-97.05798,27526.89844,-0.47023,2.52403,0.08075
32.8666,-97.02601,27515.86719,0.21727,2.33653,0.08087
32.86646,-96.99404,27514.89844,0.65477,2.27403,-0.03818
32.86631,-96.96208,27507.99219,0.65477,2.33653,-0.03819
32.86614,-96.93011,27499.74219,0.27977,2.58653,-0.03817
32.86597,-96.89814,27495.67969,-0.28273,2.96153,-0.03815
32.8944,-97.63347,27510.36719,0.34227,-0.03847,0.08078
32.89443,-97.60149,27509.39844,0.46727,0.08653,0.0808
32.89446,-97.56951,27504.86719,0.59227,0.27403,0.08084
32.89447,-97.53752,27503.58594,0.59227,0.64903,-0.03819
32.89448,-97.50554,27506.74219,0.21727,0.89903,-0.03825
32.89447,-97.47356,27512.77344,-0.34523,1.14903,-0.03828
32.89446,-97.44158,27512.36719,-0.72023,1.46153,-0.03831
32.89444,-97.4096,27506.86719,-0.72023,1.77403,0.0812
32.89441,-97.37762,27505.02344,-0.53273,1.96153,-0.03829
32.89437,-97.34564,27506.36719,-0.22023,1.89903,-0.03828
32.89432,-97.31366,27508.11719,-0.03273,1.77403,-0.03828
32.89426,-97.28168,27510.67969,0.15477,1.71153,-0.03826
32.89419,-97.2497,27512.24219,0.21727,1.71153,-0.03823
32.89411,-97.21772,27514.11719,0.02977,1.77403,-0.0382
32.89403,-97.18574,27516.30469,-0.40773,1.96153,-0.03814
32.89393,-97.15376,27529.08594,-0.90773,2.14903,-0.03807
32.89383,-97.12179,27534.86719,-1.22023,2.33653,-0.03804
32.89371,-97.08981,27535.14844,-1.09523,2.46153,0.08064
32.89359,-97.05783,27526.46094,-0.59523,2.39903,0.08071
32.89345,-97.02585,27519.55469,0.02977,2.21153,0.0808
32.89331,-96.99387,27514.08594,0.46727,2.02403,-0.03815
32.89316,-96.96189,27502.83594,0.59227,1.96153,-0.03816
32.893,-96.92991,27495.55469,0.34227,2.02403,-0.03815
32.92125,-97.63351,27517.05469,0.27977,0.46153,0.08082
32.92128,-97.60152,27510.61719,0.59227,0.46153,0.08087
32.92131,-97.56953,27503.02344,0.84227,0.58653,-0.03817
32.92133,-97.53754,27502.11719,0.77977,0.71153,-0.03819
32.92133,-97.50555,27504.92969,0.40477,0.83653,-0.03821
32.92133,-97.47356,27505.08594,-0.09523,1.02403,-0.03824
32.92132,-97.44156,27505.17969,-0.40773,1.39903,-0.03828
32.92129,-97.40957,27501.67969,-0.47023,1.77403,-0.03832
32.92126,-97.37758,27501.83594,-0.40773,2.02403,-0.03833
32.92122,-97.34559,27505.86719,-0.34523,1.89903,-0.03832
32.92117,-97.3136,27508.86719,-0.22023,1.71153,-0.03832
32.92111,-97.28161,27509.52344,-0.09523,1.52403,-0.03831
32.92105,-97.24962,27509.02344,0.02977,1.46153,-0.03827
32.92097,-97.21763,27510.58594,0.02977,1.39903,-0.03822
32.92088,-97.18564,27515.83594,-0.22023,1.46153,-0.03815
32.92078,-97.15364,27529.83594,-0.65773,1.64903,-0.03807
32.92068,-97.12165,27531.64844,-1.03273,1.89903,-0.03802
32.92056,-97.08966,27528.89844,-1.03273,2.02403,0.0806
32.92044,-97.05767,27523.17969,-0.72023,2.08653,0.08066
32.92031,-97.02568,27514.11719,-0.15773,1.96153,0.08073
32.92016,-96.99369,27503.80469,0.27977,1.77403,-0.03811
32.92001,-96.9617,27494.89844,0.40477,1.64903,-0.03813
32.91985,-96.92971,27491.27344,0.34227,1.64903,-0.03813
32.9481,-97.63356,27515.39844,0.15477,1.08653,0.08091
32.94814,-97.60156,27504.02344,0.46727,1.02403,-0.03819
32.94816,-97.56955,27498.71094,0.71727,0.83653,-0.03818
32.94818,-97.53755,27498.74219,0.65477,0.71153,-0.03817
32.94819,-97.50555,27501.49219,0.40477,0.71153,-0.03816
32.94818,-97.47355,27503.33594,0.15477,0.89903,-0.03819
32.94817,-97.44154,27504.39844,-0.03273,1.21153,-0.1576
32.94815,-97.40954,27504.67969,-0.15773,1.58653,-0.15781
32.94812,-97.37754,27504.36719,-0.34523,1.71153,-0.1579
32.94808,-97.34554,27506.92969,-0.47023,1.64903,-0.03832
32.94803,-97.31353,27503.89844,-0.40773,1.46153,-0.03832
32.94797,-97.28153,27508.11719,-0.28273,1.39903,-0.03833
32.9479,-97.24953,27507.71094,-0.15773,1.27403,-0.03832
32.94782,-97.21753,27505.30469,-0.03273,1.14903,-0.03825
32.94774,-97.18553,27508.24219,-0.15773,1.08653,-0.03817
32.94764,-97.15352,27514.08594,-0.53273,1.14903,-0.03808
32.94753,-97.12152,27513.36719,-0.84523,1.33653,-0.03802
32.94742,-97.08952,27510.05469,-0.97023,1.52403,0.08057
32.94729,-97.05752,27506.96094,-0.78273,1.58653,0.08064
32.94716,-97.02552,27503.21094,-0.34523,1.52403,0.08071
32.94702,-96.99352,27495.08594,0.09227,1.46153,0.08075
32.94686,-96.96151,27489.11719,0.34227,1.39903,0.08078
32.9467,-96.92951,27488.92969,0.27977,1.46153,-0.0381
32.97496,-97.6336,27503.39844,0.02977,1.46153,-0.03819
32.97499,-97.60159,27495.21094,0.21727,1.27403,-0.0382
32.97502,-97.56958,27493.61719,0.34227,0.96153,-0.03819
32.97504,-97.53756,27494.49219,0.34227,0.58653,-0.03814
32.97504,-97.50555,27497.14844,0.34227,0.52403,-0.0381
32.97504,-97.47354,27505.17969,0.34227,0.64903,-0.03813
32.97503,-97.44152,27507.14844,0.34227,0.89903,-0.03819
32.975,-97.40951,27511.61719,0.09227,1.08653,-0.03826
32.97497,-97.3775,27512.21094,-0.22023,1.14903,-0.03828
32.97493,-97.34548,27510.86719,-0.47023,1.14903,-0.03829
32.97488,-97.31347,27514.64844,-0.53273,1.21153,-0.03831
32.97482,-97.28146,27509.64844,-0.40773,1.21153,-0.03834
32.97476,-97.24944,27505.96094,-0.28273,1.14903,-0.03835
32.97468,-97.21743,27503.21094,-0.15773,0.96153,-0.03831
32.97459,-97.18542,27499.05469,-0.28273,0.77403,-0.03821
32.97449,-97.1534,27497.86719,-0.53273,0.77403,-0.0381
32.97439,-97.12139,27499.21094,-0.84523,0.89903,-0.03804
32.97427,-97.08938,27498.46094,-0.97023,1.02403,0.0806
32.97415,-97.05736,27498.89844,-0.78273,1.14903,0.08064
32.97402,-97.02535,27496.08594,-0.34523,1.14903,0.08071
32.97387,-96.99334,27491.39844,0.09227,1.21153,0.08075
32.97372,-96.96133,27488.55469,0.34227,1.27403,0.08078
32.97356,-96.92931,27488.64844,0.34227,1.39903,-0.0381
33.00182,-97.63365,27492.67969,-0.09523,1.33653,-0.15725
33.00185,-97.60163,27491.24219,-0.09523,1.08653,-0.15729
33.00188,-97.5696,27492.33594,-0.09523,0.77403,-0.03817
33.00189,-97.53758,27495.39844,-0.03273,0.46153,-0.03813
33.0019,-97.50555,27504.11719,0.15477,0.39903,-0.03807
33.0019,-97.47353,27506.14844,0.40477,0.46153,-0.03807
33.00188,-97.4415,27501.33594,0.52977,0.58653,-0.03813
33.00186,-97.40948,27511.36719,0.27977,0.58653,-0.03818
33.00183,-97.37745,27519.83594,-0.03273,0.64903,-0.03823
33.00179,-97.34543,27516.27344,-0.28273,0.71153,-0.03826
33.00174,-97.3134,27517.89844,-0.47023,0.89903,-0.03828
33.00168,-97.28138,27513.52344,-0.53273,1.02403,-0.03832
33.00161,-97.24936,27510.96094,-0.47023,1.02403,-0.03835
33.00153,-97.21733,27508.80469,-0.40773,0.83653,-0.03834
33.00145,-97.18531,27504.17969,-0.47023,0.64903,-0.03825
33.00135,-97.15328,27501.64844,-0.72023,0.58653,-0.03816
33.00125,-97.12126,27502.36719,-0.97023,0.71153,0.08071
33.00113,-97.08923,27502.27344,-1.03273,0.83653,0.08064
33.00101,-97.05721,27500.24219,-0.72023,0.96153,0.19944
33.00087,-97.02519,27497.36719,-0.28273,1.02403,0.1996
33.00073,-96.99316,27494.11719,0.21727,1.14903,0.0808
33.00058,-96.96114,27492.21094,0.46727,1.27403,0.0808
33.00041,-96.92912,27490.96094,0.46727,1.39903,-0.03811
33.02868,-97.6337,27494.02344,-0.15773,0.83653,-0.03813
33.02871,-97.60166,27497.74219,-0.34523,0.71153,-0.03814
33.02873,-97.56963,27498.30469,-0.34523,0.46153,-0.03815
33.02875,-97.53759,27501.11719,-0.22023,0.33653,-0.03811
33.02876,-97.50555,27513.02344,0.02977,0.33653,0.08071
33.02875,-97.47352,27527.61719,0.34227,0.39903,0.08066
33.02874,-97.44148,27521.74219,0.52977,0.46153,0.08071
33.02872,-97.40945,27518.52344,0.46727,0.39903,0.0808
33.02869,-97.37741,27526.14844,0.27977,0.46153,0.08093
33.02865,-97.34538,27520.64844,-0.03273,0.52403,0.08102
33.0286,-97.31334,27517.71094,-0.34523,0.64903,0.08107
33.02854,-97.2813,27519.49219,-0.59523,0.83653,0.08114
33.02847,-97.24927,27521.24219,-0.59523,0.96153,0.08123
33.02839,-97.21723,27519.58594,-0.59523,0.89903,0.08127
33.02831,-97.1852,27515.17969,-0.65773,0.83653,-0.03831
33.02821,-97.15316,27510.36719,-0.90773,0.77403,-0.03821
33.0281,-97.12113,27504.64844,-1.09523,0.89903,0.08084
33.02799,-97.08909,27506.39844,-1.09523,1.02403,0.08078
33.02786,-97.05706,27507.89844,-0.65773,1.14903,0.19971
33.02773,-97.02502,27505.77344,-0.09523,1.21153,0.19988
33.02759,-96.99299,27502.24219,0.40477,1.27403,0.08091
33.02743,-96.96095,27498.30469,0.65477,1.39903,0.08089
33.02727,-96.92892,27494.99219,0.52977,1.46153,-0.03814
33.05553,-97.63374,27500.17969,-0.15773,0.46153,-0.03809
33.05557,-97.6017,27500.71094,-0.34523,0.39903,-0.0381
33.05559,-97.56965,27501.36719,-0.40773,0.39903,0.08084
33.05561,-97.5376,27503.30469,-0.28273,0.46153,0.08084
33.05562,-97.50556,27515.89844,-0.09523,0.52403,0.08075
33.05561,-97.47351,27553.58594,0.21727,0.58653,0.08069
33.0556,-97.44146,27544.96094,0.46727,0.58653,0.08066
33.05558,-97.40942,27530.02344,0.59227,0.58653,0.08073
33.05555,-97.37737,27532.42969,0.52977,0.64903,0.08084
33.05551,-97.34532,27525.30469,0.27977,0.71153,0.08093
33.05546,-97.31327,27520.92969,-0.09523,0.77403,0.081
33.0554,-97.28123,27525.77344,-0.47023,0.96153,0.08107
33.05533,-97.24918,27527.61719,-0.59523,1.14903,0.08118
33.05525,-97.21713,27523.42969,-0.65773,1.33653,0.08129
33.05516,-97.18509,27517.33594,-0.78273,1.33653,0.08129
33.05507,-97.15304,27509.27344,-1.03273,1.39903,0.08118
33.05496,-97.121,27515.83594,-1.22023,1.46153,0.08105
33.05485,-97.08895,27513.49219,-1.09523,1.58653,0.20016
33.05472,-97.0569,27515.02344,-0.59523,1.71153,0.20021
33.05459,-97.02486,27512.11719,0.02977,1.71153,0.20032
33.05445,-96.99281,27505.08594,0.59227,1.71153,0.08107
33.05429,-96.96076,27500.14844,0.77977,1.64903,-0.03822
33.05413,-96.92872,27496.46094,0.46727,1.46153,-0.03816
33.0824,-97.63379,27505.17969,-0.09523,0.39903,0.08073
33.08243,-97.60173,27506.67969,-0.22023,0.46153,0.08078
33.08245,-97.56967,27506.08594,-0.28273,0.64903,0.08084
33.08247,-97.53762,27504.05469,-0.22023,0.77403,0.08089
33.08248,-97.50556,27513.11719,-0.15773,0.96153,0.08084
33.08247,-97.4735,27539.74219,0.09227,1.02403,0.08073
33.08246,-97.44144,27550.08594,0.40477,1.08653,0.19944
33.08244,-97.40938,27535.21094,0.65477,1.08653,0.19955
33.08241,-97.37733,27536.02344,0.77977,1.08653,0.08082
33.08237,-97.34527,27530.02344,0.59227,1.21153,0.08091
33.08232,-97.31321,27525.92969,0.21727,1.33653,0.20016
33.08226,-97.28115,27529.42969,-0.15773,1.58653,0.08105
33.08219,-97.24909,27526.92969,-0.40773,1.83653,0.08116
33.08211,-97.21704,27517.89844,-0.53273,2.08653,0.08131
33.08203,-97.18498,27513.64844,-0.72023,2.14903,0.08138
33.08193,-97.15292,27517.58594,-1.09523,2.14903,0.08136
33.08182,-97.12086,27531.64844,-1.28273,2.21153,0.08127
33.08171,-97.08881,27522.92969,-1.15773,2.39903,0.20077
33.08158,-97.05675,27517.42969,-0.59523,2.46153,0.20077
33.08145,-97.02469,27514.02344,0.15477,2.46153,0.20082
33.08131,-96.99263,27505.02344,0.65477,2.27403,0.08125
33.08115,-96.96058,27497.05469,0.71727,1.96153,-0.03828
33.08099,-96.92852,27496.24219,0.27977,1.64903,-0.0382
33.10926,-97.63384,27518.96094,0.02977,0.58653,0.08078
33.10929,-97.60177,27512.42969,-0.03273,0.77403,0.08082
33.10932,-97.5697,27507.36719,-0.03273,1.02403,0.08091
33.10933,-97.53763,27506.05469,-0.09523,1.27403,0.08096
33.10934,-97.50556,27510.55469,-0.15773,1.46153,0.08091
33.10934,-97.47349,27519.89844,-0.03273,1.58653,0.08084
33.10932,-97.44142,27535.39844,0.27977,1.64903,0.08078
33.1093,-97.40935,27533.89844,0.65477,1.64903,0.08078
33.10927,-97.37728,27533.24219,0.90477,1.71153,0.08087
33.10923,-97.34521,27529.74219,0.90477,1.89903,0.08096
33.10918,-97.31314,27526.36719,0.65477,2.14903,0.08102
33.10912,-97.28108,27523.21094,0.34227,2.46153,0.08109
33.10905,-97.24901,27517.77344,0.02977,2.71153,0.08118
33.10897,-97.21694,27513.17969,-0.34523,2.89903,-0.03835
33.10889,-97.18487,27512.42969,-0.72023,2.89903,-0.03841
33.10879,-97.1528,27518.89844,-1.03273,2.89903,0.08147
33.10868,-97.12073,27527.99219,-1.22023,2.96153,0.08145
33.10857,-97.08866,27521.83594,-1.03273,3.08653,0.20127
33.10844,-97.05659,27516.61719,-0.53273,3.14903,0.20121
33.10831,-97.02453,27510.89844,0.09227,3.08653,0.0814
33.10817,-96.99246,27500.83594,0.46727,2.83653,-0.03839
33.10801,-96.96039,27492.21094,0.40477,2.39903,-0.03834
33.10785,-96.92832,27486.24219,-0.09523,1.89903,-0.03824
33.13612,-97.63388,27527.55469,0.15477,0.96153,0.08082
33.13615,-97.6018,27515.02344,0.15477,1.14903,0.08089
33.13618,-97.56972,27508.49219,0.15477,1.39903,0.08096
33.13619,-97.53764,27507.92969,0.02977,1.71153,0.081
33.1362,-97.50556,27510.49219,-0.09523,1.96153,0.08098
33.1362,-97.47348,27514.36719,-0.03273,2.08653,0.08093
33.13619,-97.4414,27517.21094,0.27977,2.14903,0.08087
33.13616,-97.40932,27525.86719,0.65477,2.14903,0.08087
33.13613,-97.37724,27526.11719,0.96727,2.14903,0.08093
33.13609,-97.34516,27526.24219,1.15477,2.39903,0.08102
33.13604,-97.31308,27524.49219,1.09227,2.71153,0.08109
33.13598,-97.281,27520.67969,0.84227,3.14903,0.08114
33.13591,-97.24892,27517.14844,0.34227,3.33653,-0.03829
33.13584,-97.21684,27515.96094,-0.15773,3.39903,-0.03833
33.13575,-97.18476,27519.33594,-0.65773,3.33653,-0.03839
33.13565,-97.15268,27522.46094,-0.90773,3.33653,0.08149
33.13555,-97.1206,27522.99219,-0.97023,3.46153,0.08152
33.13543,-97.08852,27520.17969,-0.84523,3.64903,0.08152
33.13531,-97.05644,27514.61719,-0.53273,3.64903,0.08149
33.13517,-97.02436,27506.17969,-0.09523,3.52403,0.08147
33.13503,-96.99228,27496.77344,0.09227,3.21153,-0.03842
33.13488,-96.9602,27489.92969,-0.09523,2.77403,-0.03837
33.13471,-96.92812,27486.77344,-0.65773,2.27403,-0.03828
33.16298,-97.63393,27530.24219,0.27977,1.46153,0.08089
33.16302,-97.60184,27517.86719,0.34227,1.58653,0.08096
33.16304,-97.56975,27510.17969,0.34227,1.83653,0.08102
33.16306,-97.53766,27511.67969,0.27977,2.08653,0.08105
33.16306,-97.50556,27512.77344,0.09227,2.27403,0.08105
33.16306,-97.47347,27513.39844,0.02977,2.46153,0.081
33.16305,-97.44138,27512.99219,0.21727,2.46153,0.08096
33.16303,-97.40929,27514.99219,0.52977,2.39903,0.08096
33.163,-97.3772,27519.55469,0.90477,2.39903,0.081
33.16296,-97.34511,27522.17969,1.21727,2.52403,0.08107
33.16291,-97.31301,27520.67969,1.34227,2.83653,0.08114
33.16285,-97.28092,27518.39844,1.15477,3.21153,-0.03828
33.16278,-97.24883,27518.92969,0.59227,3.39903,-0.03827
33.1627,-97.21674,27519.86719,-0.03273,3.46153,-0.03829
33.16261,-97.18465,27524.05469,-0.47023,3.46153,-0.03835
33.16252,-97.15256,27520.96094,-0.65773,3.58653,-0.03841
33.16241,-97.12047,27516.08594,-0.65773,3.77403,0.08149
33.16229,-97.08838,27514.11719,-0.59523,3.89903,0.08149
33.16217,-97.05628,27510.61719,-0.47023,3.89903,-0.03843
33.16204,-97.02419,27503.39844,-0.34523,3.71153,-0.03843
33.16189,-96.9921,27494.42969,-0.34523,3.46153,-0.03843
33.16174,-96.96001,27488.80469,-0.65773,3.08653,-0.15821
33.16158,-96.92792,27487.74219,-1.22023,2.71153,-0.03834
33.18985,-97.63398,27520.58594,0.27977,2.14903,0.08098
33.18988,-97.60187,27517.21094,0.40477,2.14903,0.08102
33.18991,-97.56977,27510.55469,0.46727,2.33653,0.08107
33.18992,-97.53767,27513.27344,0.40477,2.52403,0.08111
33.18993,-97.50557,27516.05469,0.21727,2.64903,0.08111
33.18993,-97.47346,27513.21094,0.09227,2.77403,0.08107
33.18991,-97.44136,27509.58594,0.09227,2.77403,0.08105
33.18989,-97.40926,27513.27344,0.34227,2.64903,0.08102
33.18986,-97.37715,27517.08594,0.65477,2.52403,0.08105
33.18982,-97.34505,27517.77344,1.02977,2.52403,0.08111
33.18977,-97.31295,27516.21094,1.27977,2.71153,-0.03827
33.18971,-97.28085,27516.24219,1.15477,2.96153,-0.03826
33.18964,-97.24874,27519.08594,0.71727,3.14903,-0.03824
33.18957,-97.21664,27519.30469,0.09227,3.21153,-0.03824
33.18948,-97.18454,27518.11719,-0.28273,3.39903,0.08118
33.18938,-97.15244,27525.55469,-0.40773,3.64903,0.08134
33.18927,-97.12033,27537.14844,-0.40773,3.96153,0.08143
33.18916,-97.08823,27521.24219,-0.40773,4.08653,-0.03841
33.18903,-97.05613,27504.14844,-0.47023,3.96153,-0.03841
33.1889,-97.02403,27498.02344,-0.53273,3.77403,-0.03842
33.18876,-96.99193,27491.30469,-0.65773,3.52403,-0.15834
33.1886,-96.95982,27486.02344,-1.09523,3.33653,-0.15829
33.18844,-96.92772,27485.74219,-1.65773,3.08653,-0.15812
33.21671,-97.63402,27513.27344,0.09227,2.89903,0.08107
33.21675,-97.60191,27514.05469,0.34227,2.83653,0.08111
33.21677,-97.5698,27514.89844,0.46727,2.89903,0.08116
33.21679,-97.53768,27514.61719,0.46727,3.02403,0.08118
33.2168,-97.50557,27515.27344,0.27977,3.14903,0.08118
33.21679,-97.47345,27515.80469,0.09227,3.21153,0.08116
33.21678,-97.44134,27510.33594,0.02977,3.21153,0.08114
33.21676,-97.40923,27513.74219,0.09227,3.08653,0.08111
33.21673,-97.37711,27516.74219,0.34227,2.83653,0.08111
33.21669,-97.345,27515.17969,0.65477,2.64903,0.08114
33.21664,-97.31288,27514.99219,0.90477,2.52403,0.08111
33.21658,-97.28077,27516.99219,0.90477,2.58653,-0.03823
33.21651,-97.24866,27517.89844,0.59227,2.71153,0.08098
33.21643,-97.21654,27516.14844,0.21727,2.89903,0.081
33.21634,-97.18443,27513.83594,-0.03273,3.21153,0.08111
33.21625,-97.15232,27518.71094,-0.09523,3.58653,-0.03833
33.21614,-97.1202,27529.71094,-0.15773,3.89903,-0.03838
33.21603,-97.08809,27518.83594,-0.28273,4.02403,-0.03838
33.2159,-97.05597,27502.17969,-0.47023,3.89903,-0.03838
33.21577,-97.02386,27492.30469,-0.59523,3.64903,-0.15816
33.21562,-96.99175,27487.36719,-0.84523,3.46153,-0.15825
33.21547,-96.95964,27484.61719,-1.34523,3.33653,-0.15829
33.21531,-96.92752,27485.83594,-1.97023,3.27403,-0.15825
