latitude,longitude,gh[gpm],u[m/s],v[m/s],w[m/s]
32.81382,-97.3458,13271.34766,23.4841,30.33478,0.28285
32.81377,-97.31386,13273.50391,23.2966,29.89728,0.23675
32.81371,-97.28191,13280.28516,23.1091,28.83478,0.24785
32.81364,-97.24996,13288.69141,22.5466,28.52228,0.44127
32.81356,-97.21802,13300.87891,21.0466,29.02228,0.37287
32.81348,-97.18607,13302.66016,19.1091,28.14728,0.38264
32.81338,-97.15413,13301.28516,19.4841,26.14728,1.00984
32.81327,-97.12218,13303.00391,23.2341,25.14728,1.56294
32.81316,-97.09023,13297.84766,26.8591,23.77228,0.81467
32.81303,-97.05829,13287.31641,27.9216,20.08478,-0.53965
32.8129,-97.02634,13280.81641,27.7341,16.95978,-0.95125
32.81276,-96.99439,13279.84766,26.7341,19.58478,-0.1964
32.81261,-96.96245,13277.62891,24.0466,24.39728,0.54257
32.81244,-96.9305,13270.31641,21.1091,27.14728,0.60761
32.81227,-96.89856,13265.28516,19.4841,28.45978,0.2335
32.84069,-97.63337,13263.16016,26.7966,26.83478,0.07793
32.84073,-97.60141,13262.03516,26.2341,26.83478,0.34197
32.84075,-97.56946,13262.72266,26.5466,26.39728,0.54761
32.84077,-97.5375,13265.94141,27.6091,25.70978,0.57003
32.84077,-97.50554,13267.28516,28.5466,25.33478,0.37588
32.84077,-97.47358,13271.28516,28.5466,25.39728,0.35367
32.84076,-97.44163,13269.37891,27.3591,26.08478,0.51505
32.84074,-97.40967,13270.31641,25.9841,27.39728,0.64046
32.84071,-97.37771,13271.69141,25.0466,28.64728,0.49015
32.84067,-97.34575,13271.81641,24.2966,29.45978,0.30642
32.84062,-97.31379,13271.72266,23.5466,29.45978,0.24874
32.84056,-97.28184,13275.28516,22.9841,28.64728,0.29383
32.84049,-97.24988,13280.72266,22.7966,28.64728,0.3732
32.84041,-97.21792,13285.22266,22.1716,28.83478,0.43028
32.84032,-97.18596,13292.47266,22.1716,27.89728,0.74724
32.84023,-97.15401,13299.41016,24.1716,28.14728,0.54225
32.84012,-97.12205,13303.94141,23.7966,25.33478,-0.16216
32.84001,-97.09009,13296.37891,19.6716,15.39728,-2.03446
32.83988,-97.05813,13281.94141,18.3591,8.64728,-3.39789
32.83975,-97.02618,13275.47266,24.6716,7.70978,-1.37838
32.83961,-96.99422,13275.12891,32.1716,13.39728,-0.0026
32.83946,-96.96226,13275.28516,31.5466,22.52228,0.03144
32.83929,-96.93031,13270.91016,25.6716,27.02228,0.48549
32.83912,-96.89835,13265.87891,21.6091,28.58478,0.48316
32.86754,-97.63342,13261.91016,26.4841,26.33478,0.05476
32.86758,-97.60145,13257.87891,25.6716,25.89728,0.20364
32.8676,-97.56948,13261.25391,25.6091,25.14728,0.46626
32.86762,-97.53751,13265.00391,26.2341,24.58478,0.57958
32.86763,-97.50554,13268.91016,26.9216,24.39728,0.44259
32.86762,-97.47357,13280.16016,27.0466,24.33478,0.42026
32.86761,-97.4416,13276.84766,26.6091,24.83478,0.59223
32.86759,-97.40964,13272.06641,26.0466,26.14728,0.79862
32.86756,-97.37767,13270.41016,25.5466,27.58478,0.71828
32.86752,-97.3457,13271.19141,24.8591,28.70978,0.43233
32.86747,-97.31373,13269.53516,23.7341,29.02228,0.28353
32.86741,-97.28176,13272.37891,22.9216,28.64728,0.31702
32.86734,-97.24979,13278.62891,22.7341,28.58478,0.39634
32.86726,-97.21782,13283.16016,22.6716,28.14728,0.46459
32.86718,-97.18585,13292.12891,24.4841,26.70978,0.80549
32.86708,-97.15389,13300.16016,23.4216,27.52228,-0.07119
32.86697,-97.12192,13298.28516,15.6091,22.20978,-1.11898
32.86686,-97.08995,13294.37891,11.8591,10.52228,-1.40252
32.86673,-97.05798,13287.78516,14.7966,8.45978,1.28177
32.8666,-97.02601,13282.50391,23.8591,12.89728,4.47942
32.86646,-96.99404,13276.12891,35.8591,18.02228,1.82505
32.86631,-96.96208,13271.69141,37.3591,23.77228,-0.66989
32.86614,-96.93011,13270.59766,29.9841,26.70978,0.13384
32.86597,-96.89814,13267.37891,24.1716,28.02228,0.59846
32.8944,-97.63347,13254.56641,26.4216,27.70978,0.00883
32.89443,-97.60149,13259.50391,25.1091,26.70978,0.28344
32.89446,-97.56951,13260.81641,24.7341,25.52228,0.54485
32.89447,-97.53752,13262.19141,25.3591,25.27228,0.55493
32.89448,-97.50554,13265.62891,25.9216,25.33478,0.46362
32.89447,-97.47356,13272.19141,25.9841,25.33478,0.52063
32.89446,-97.44158,13273.84766,26.0466,25.58478,0.5663
32.89444,-97.4096,13271.16016,26.2966,26.33478,0.58994
32.89441,-97.37762,13272.00391,26.4841,27.39728,0.64827
32.89437,-97.34564,13274.56641,25.9841,28.39728,0.70705
32.89432,-97.31366,13276.19141,24.6091,29.08478,0.61602
32.89426,-97.28168,13279.25391,23.2341,29.08478,0.48869
32.89419,-97.2497,13282.34766,22.6091,28.89728,0.43066
32.89411,-97.21772,13287.25391,22.5466,27.95978,0.4414
32.89403,-97.18574,13291.56641,24.2966,25.95978,0.7256
32.89393,-97.15376,13304.28516,19.2341,26.14728,-0.20836
32.89383,-97.12179,13305.97266,9.3591,24.89728,-0.07036
32.89371,-97.08981,13308.00391,11.5466,20.58478,3.23446
32.89359,-97.05783,13303.16016,20.9216,21.14728,6.61028
32.89345,-97.02585,13289.28516,31.0466,26.08478,5.20059
32.89331,-96.99387,13274.06641,38.9216,27.70978,0.28852
32.89316,-96.96189,13267.56641,37.2341,26.58478,-0.997
32.893,-96.92991,13268.66016,30.4841,26.14728,0.23597
32.92125,-97.63351,13260.53516,26.6716,29.20978,-0.08328
32.92128,-97.60152,13261.37891,24.7966,28.08478,0.38746
32.92131,-97.56953,13258.31641,24.5466,27.08478,0.56783
32.92133,-97.53754,13258.28516,25.5466,27.08478,0.39586
32.92133,-97.50555,13261.87891,26.0466,27.27228,0.35032
32.92133,-97.47356,13265.78516,26.0466,27.33478,0.46362
32.92132,-97.44156,13270.56641,26.3591,27.14728,0.44074
32.92129,-97.40957,13270.28516,27.0466,26.77228,0.38471
32.92126,-97.37758,13272.03516,27.4841,26.64728,0.38597
32.92122,-97.34559,13276.09766,27.2341,27.39728,0.582
32.92117,-97.3136,13278.53516,25.9216,28.64728,0.78905
32.92111,-97.28161,13279.50391,24.2341,29.52228,0.76451
32.92105,-97.24962,13280.03516,22.8591,29.64728,0.56834
32.92097,-97.21763,13284.09766,22.1091,28.83478,0.40725
32.92088,-97.18564,13292.81641,22.3591,26.89728,0.66811
32.92078,-97.15364,13307.59766,18.2966,26.33478,0.22515
32.92068,-97.12165,13306.00391,11.7341,30.08478,0.14386
32.92056,-97.08966,13302.53516,14.1091,33.20978,2.09785
32.92044,-97.05767,13292.94141,24.1091,34.58478,2.71546
32.92031,-97.02568,13276.41016,33.1091,35.45978,0.42276
32.92016,-96.99369,13265.97266,35.9216,31.70978,-0.95786
32.92001,-96.9617,13264.84766,32.7966,27.20978,-0.28519
32.91985,-96.92971,13266.25391,28.9841,25.89728,0.40567
32.9481,-97.63356,13263.00391,26.2341,28.52228,-0.02579
32.94814,-97.60156,13258.72266,24.6091,28.20978,0.45766
32.94816,-97.56955,13255.37891,25.1091,28.20978,0.40932
32.94818,-97.53755,13254.06641,26.4216,28.39728,0.08883
32.94819,-97.50555,13258.75391,26.9216,28.52228,0.20334
32.94818,-97.47355,13267.47266,26.4841,28.45978,0.47769
32.94817,-97.44154,13274.06641,25.9216,28.14728,0.43105
32.94815,-97.40954,13274.97266,25.6716,27.45978,0.38482
32.94812,-97.37754,13273.78516,26.0466,26.58478,0.48753
32.94808,-97.34554,13274.47266,26.6091,26.33478,0.12306
32.94803,-97.31353,13270.72266,26.4216,27.27228,0.02027
32.94797,-97.28153,13277.03516,25.3591,28.70978,0.29559
32.9479,-97.24953,13279.59766,23.7966,29.64728,0.51276
32.94782,-97.21753,13279.81641,22.1716,29.64728,0.48811
32.94774,-97.18553,13285.69141,21.0466,28.77228,0.49788
32.94764,-97.15352,13292.94141,19.4216,27.83478,0.56478
32.94753,-97.12152,13289.03516,17.9841,30.83478,0.18933
32.94742,-97.08952,13279.72266,19.8591,35.14728,-0.08126
32.94729,-97.05752,13271.09766,25.2966,36.52228,-0.63157
32.94716,-97.02552,13267.06641,29.7341,34.08478,-0.81277
32.94702,-96.99352,13264.22266,30.6091,29.45978,-0.19435
32.94686,-96.96151,13263.19141,29.4216,26.64728,0.28016
32.9467,-96.92951,13263.87891,28.4216,26.39728,0.31484
32.97496,-97.6336,13256.16016,26.1091,25.77228,-0.00266
32.97499,-97.60159,13252.91016,25.4841,26.89728,0.28487
32.97502,-97.56958,13251.62891,26.2966,28.02228,0.10065
32.97504,-97.53756,13251.62891,27.5466,28.27228,0.05474
32.97504,-97.50555,13256.09766,27.9216,28.14728,0.11236
32.97504,-97.47354,13271.97266,27.0466,27.77228,0.42314
32.97503,-97.44152,13281.87891,26.0466,28.20978,1.1781
32.975,-97.40951,13285.34766,25.1091,29.45978,1.35425
32.97497,-97.3775,13281.16016,24.2966,29.58478,1.06472
32.97493,-97.34548,13276.97266,24.4216,27.95978,0.45144
32.97488,-97.31347,13279.84766,25.1716,26.64728,-0.30993
32.97482,-97.28146,13276.47266,25.2966,27.02228,-0.39124
32.97476,-97.24944,13276.22266,24.2341,28.27228,0.12335
32.97468,-97.21743,13276.59766,22.7341,29.45978,0.44325
32.97459,-97.18542,13275.56641,21.3591,29.89728,0.49878
32.97449,-97.1534,13276.09766,20.7966,29.39728,0.5536
32.97439,-97.12139,13274.87891,21.2966,29.70978,0.4614
32.97427,-97.08938,13268.62891,22.7341,30.83478,0.11037
32.97415,-97.05736,13265.78516,24.7341,30.58478,-0.09289
32.97402,-97.02535,13264.50391,26.7341,28.45978,0.24571
32.97387,-96.99334,13263.28516,28.1091,26.70978,0.51736
32.97372,-96.96133,13262.50391,28.7966,26.58478,0.42783
32.97356,-96.92931,13262.16016,28.9841,27.20978,0.23576
33.00182,-97.63365,13246.78516,26.8591,23.89728,0.06604
33.00185,-97.60163,13247.22266,27.1091,25.58478,-0.0141
33.00188,-97.5696,13249.31641,27.6716,26.95978,-0.04857
33.00189,-97.53758,13253.72266,28.2966,27.14728,0.07781
33.0019,-97.50555,13264.25391,28.2966,26.77228,-0.01418
33.0019,-97.47353,13271.75391,28.1716,25.45978,0.44655
33.00188,-97.4415,13266.44141,28.7966,25.08478,0.07786
33.00186,-97.40948,13274.12891,27.9841,28.89728,0.29585
33.00183,-97.37745,13284.87891,25.1091,32.52228,0.99055
33.00179,-97.34543,13284.25391,22.6091,32.08478,1.03004
33.00174,-97.3134,13286.09766,22.4216,28.95978,0.50682
33.00168,-97.28138,13279.53516,23.3591,26.95978,-0.01396
33.00161,-97.24936,13276.28516,23.7341,27.08478,0.04292
33.00153,-97.21733,13276.94141,23.3591,28.52228,0.36235
33.00145,-97.18531,13277.47266,22.7966,29.89728,0.56732
33.00135,-97.15328,13278.00391,22.5466,30.39728,0.58871
33.00125,-97.12126,13276.75391,22.8591,29.95978,0.55343
33.00113,-97.08923,13271.56641,23.4841,29.02228,0.43916
33.00101,-97.05721,13266.06641,24.4841,27.52228,0.44981
33.00087,-97.02519,13263.31641,26.1716,26.14728,0.52867
33.00073,-96.99316,13262.91016,27.9841,25.89728,0.56326
33.00058,-96.96114,13263.66016,29.3591,26.77228,0.46251
33.00041,-96.92912,13262.81641,29.9841,27.77228,0.29296
33.02868,-97.6337,13243.84766,27.2966,24.20978,0.00876
33.02871,-97.60166,13248.25391,28.0466,25.08478,-0.1625
33.02873,-97.56963,13252.03516,28.2341,25.95978,0.00882
33.02875,-97.53759,13256.75391,28.1716,25.89728,0.04328
33.02876,-97.50555,13272.19141,26.9216,25.77228,0.216
33.02875,-97.47352,13289.50391,24.7966,23.83478,0.70724
33.02874,-97.44148,13271.87891,26.7966,20.83478,-0.42271
33.02872,-97.40945,13256.19141,29.4841,24.58478,-1.87979
33.02869,-97.37741,13275.22266,26.8591,31.14728,-0.54383
33.02865,-97.34538,13286.87891,22.2966,34.58478,0.99409
33.0286,-97.31334,13287.78516,20.5466,33.02228,1.3965
33.02854,-97.2813,13283.16016,21.9841,29.64728,1.10846
33.02847,-97.24927,13279.72266,23.9216,27.89728,0.67763
33.02839,-97.21723,13281.06641,24.7341,28.14728,0.42924
33.02831,-97.1852,13284.34766,24.6716,29.58478,0.43014
33.02821,-97.15316,13284.19141,24.4841,30.83478,0.45319
33.0281,-97.12113,13276.16016,24.2966,31.14728,0.41876
33.02799,-97.08909,13271.31641,24.2966,30.20978,0.36127
33.02786,-97.05706,13267.81641,24.8591,28.45978,0.39444
33.02773,-97.02502,13265.56641,26.3591,26.83478,0.42783
33.02759,-96.99299,13266.19141,28.2341,26.14728,0.41663
33.02743,-96.96095,13266.78516,29.9216,26.77228,0.42873
33.02727,-96.92892,13265.28516,30.9216,27.89728,0.37287
33.05553,-97.63374,13245.09766,27.2966,25.45978,-0.0595
33.05557,-97.6017,13246.25391,28.1091,25.08478,-0.1624
33.05559,-97.56965,13250.22266,27.8591,25.27228,0.03172
33.05561,-97.5376,13252.91016,27.3591,25.45978,-0.05992
33.05562,-97.50556,13270.00391,25.4216,25.70978,0.16961
33.05561,-97.47351,13307.87891,20.6716,25.33478,0.71548
33.0556,-97.44146,13286.66016,21.8591,23.08478,0.97214
33.05558,-97.40942,13253.34766,28.4841,23.58478,-1.02709
33.05555,-97.37737,13263.62891,28.7966,27.39728,-1.2643
33.05551,-97.34532,13281.50391,23.9216,32.33478,0.2514
33.05546,-97.31327,13286.12891,21.2341,34.02228,1.14674
33.0554,-97.28123,13283.25391,22.4216,32.14728,1.28733
33.05533,-97.24918,13280.06641,24.8591,29.77228,1.03186
33.05525,-97.21713,13281.72266,26.2341,28.77228,0.62262
33.05516,-97.18509,13285.47266,26.4216,29.33478,0.38493
33.05507,-97.15304,13281.22266,26.1091,30.52228,0.27176
33.05496,-97.121,13282.59766,25.4841,31.27228,0.22623
33.05485,-97.08895,13271.37891,24.9841,31.02228,0.23732
33.05472,-97.0569,13268.03516,25.1716,29.70978,0.33914
33.05459,-97.02486,13267.16016,26.3591,27.95978,0.40627
33.05445,-96.99281,13266.16016,28.2966,26.70978,0.3831
33.05429,-96.96076,13266.91016,30.2341,26.70978,0.36073
33.05413,-96.92872,13265.94141,31.6091,27.64728,0.28201
33.0824,-97.63379,13245.59766,27.3591,25.39728,-0.28828
33.08243,-97.60173,13248.91016,27.3591,24.52228,-0.05976
33.08245,-97.56967,13250.22266,27.1091,24.39728,-0.03695
33.08247,-97.53762,13248.00391,26.5466,25.39728,-0.17428
33.08248,-97.50556,13260.28516,25.7966,26.14728,-0.01409
33.08247,-97.4735,13284.91016,22.7966,27.20978,-0.05978
33.08246,-97.44144,13285.22266,22.2341,28.45978,0.40296
33.08244,-97.40938,13258.09766,26.6091,27.33478,-0.12594
33.08241,-97.37733,13262.12891,28.5466,26.33478,-0.46699
33.08237,-97.34527,13273.75391,26.1716,28.39728,-0.17443
33.08232,-97.31321,13280.37891,23.9216,31.33478,0.29636
33.08226,-97.28115,13283.06641,24.1091,31.95978,0.62857
33.08219,-97.24909,13281.47266,25.7341,30.77228,0.75191
33.08211,-97.21704,13279.66016,27.0466,29.39728,0.65947
33.08203,-97.18498,13282.00391,27.6716,28.77228,0.52311
33.08193,-97.15292,13284.66016,27.7341,29.20978,0.37543
33.08182,-97.12086,13290.12891,27.2341,30.08478,0.30714
33.08171,-97.08881,13272.84766,26.2966,30.52228,0.23816
33.08158,-97.05675,13265.59766,25.6716,29.95978,0.32892
33.08145,-97.02469,13267.00391,26.2966,28.52228,0.41875
33.08131,-96.99263,13265.34766,28.1716,27.14728,0.40627
33.08115,-96.96058,13263.78516,30.3591,26.83478,0.37209
33.08099,-96.92852,13266.09766,32.1091,27.58478,0.27054
33.10926,-97.63384,13254.47266,25.6716,23.58478,-0.41373
33.10929,-97.60177,13251.44141,25.2966,23.52228,0.00877
33.10932,-97.5697,13248.53516,25.8591,23.77228,-0.01401
33.10933,-97.53763,13247.25391,26.2341,25.08478,-0.25378
33.10934,-97.50556,13252.72266,26.2341,26.39728,-0.21999
33.10934,-97.47349,13260.97266,26.1716,27.27228,-0.22012
33.10932,-97.44142,13269.84766,26.3591,29.02228,-0.4131
33.1093,-97.40935,13263.44141,27.1091,28.89728,-0.26353
33.10927,-97.37728,13265.03516,27.1716,27.33478,-0.01391
33.10923,-97.34521,13268.22266,26.4841,27.27228,-0.01392
33.10918,-97.31314,13271.37891,26.1091,28.89728,-0.03674
33.10912,-97.28108,13274.50391,26.3591,30.20978,0.12301
33.10905,-97.24901,13276.44141,27.0466,30.08478,0.36331
33.10897,-97.21694,13277.16016,27.7341,29.02228,0.51168
33.10889,-97.18487,13275.84766,28.4841,28.02228,0.5458
33.10879,-97.1528,13275.56641,29.2341,27.89728,0.4548
33.10868,-97.12073,13276.31641,29.4216,28.77228,0.3296
33.10857,-97.08866,13265.97266,28.5466,29.77228,0.20388
33.10844,-97.05659,13263.12891,27.1716,29.70978,0.28378
33.10831,-97.02453,13263.87891,26.7966,28.58478,0.35115
33.10817,-96.99246,13262.00391,28.1716,27.39728,0.34979
33.10801,-96.96039,13260.09766,30.4216,27.14728,0.34938
33.10785,-96.92832,13256.75391,32.2966,27.89728,0.28176
33.13612,-97.63388,13260.78516,22.6091,22.83478,0.1105
33.13615,-97.6018,13250.50391,23.3591,23.58478,0.03134
33.13618,-97.56972,13246.78516,24.5466,24.02228,0.08801
33.13619,-97.53764,13247.25391,25.7966,24.64728,-0.15054
33.1362,-97.50556,13250.31641,26.2341,25.95978,-0.19699
33.1362,-97.47348,13254.69141,26.7341,26.64728,-0.10559
33.13619,-97.4414,13256.22266,28.1091,26.83478,-0.16274
33.13616,-97.40932,13262.97266,28.7341,26.64728,-0.30007
33.13613,-97.37724,13263.97266,27.6716,26.52228,-0.09382
33.13609,-97.34516,13265.09766,26.5466,27.02228,-0.02526
33.13604,-97.31308,13265.56641,26.6091,28.02228,-0.093
33.13598,-97.281,13268.03516,27.4216,28.83478,-0.03657
33.13591,-97.24892,13271.47266,28.1716,28.95978,0.1562
33.13584,-97.21684,13272.66016,28.6091,28.45978,0.36061
33.13575,-97.18476,13272.53516,29.1716,27.77228,0.38365
33.13565,-97.15268,13269.47266,30.1091,27.58478,0.25923
33.13555,-97.1206,13265.37891,30.7966,28.33478,0.11159
33.13543,-97.08852,13262.53516,30.4841,29.52228,0.10053
33.13531,-97.05644,13261.69141,29.0466,29.70978,0.22669
33.13517,-97.02436,13260.69141,27.9841,28.58478,0.26016
33.13503,-96.99228,13259.59766,28.6091,27.45978,0.28175
33.13488,-96.9602,13258.62891,30.5466,27.45978,0.30405
33.13471,-96.92812,13256.53516,32.3591,28.52228,0.23633
33.16298,-97.63393,13262.03516,21.2966,24.64728,0.37988
33.16302,-97.60184,13250.37891,22.6091,24.83478,0.05382
33.16304,-97.56975,13244.81641,23.6716,24.83478,0.07654
33.16306,-97.53766,13248.06641,24.9841,24.64728,0.04275
33.16306,-97.50556,13250.47266,25.9216,25.08478,-0.03682
33.16306,-97.47347,13252.66016,26.2966,25.77228,-0.04837
33.16305,-97.44138,13254.00391,27.2341,25.39728,0.05448
33.16303,-97.40929,13255.69141,28.6091,24.52228,-0.03692
33.163,-97.3772,13259.06641,28.7966,24.02228,-0.17433
33.16296,-97.34511,13261.87891,27.7341,24.64728,-0.09398
33.16291,-97.31301,13261.50391,26.7966,26.52228,-0.11605
33.16285,-97.28092,13262.00391,26.8591,28.27228,-0.02515
33.16278,-97.24883,13265.16016,27.7966,28.95978,0.23348
33.1627,-97.21674,13266.69141,28.7341,28.89728,0.36838
33.16261,-97.18465,13269.41016,29.4216,28.58478,0.21151
33.16252,-97.15256,13264.03516,30.2966,28.27228,-0.01392
33.16241,-97.12047,13257.50391,31.1716,28.52228,-0.1392
33.16229,-97.08838,13256.84766,31.3591,29.58478,-0.10565
33.16217,-97.05628,13258.94141,30.4216,29.89728,0.07765
33.16204,-97.02419,13260.00391,29.3591,28.77228,0.20315
33.16189,-96.9921,13258.94141,29.4841,27.58478,0.22494
33.16174,-96.96001,13257.50391,30.9841,27.83478,0.17916
33.16158,-96.92792,13255.69141,32.4841,29.27228,0.1113
33.18985,-97.63398,13250.25391,21.8591,26.89728,0.20038
33.18988,-97.60187,13246.97266,22.8591,26.27228,0.03129
33.18991,-97.56977,13241.87891,23.5466,25.70978,0.02003
33.18992,-97.53767,13246.87891,24.2966,24.95978,0.0994
33.18993,-97.50557,13251.84766,25.2966,24.52228,0.05424
33.18993,-97.47346,13251.22266,25.7966,24.52228,0.0202
33.18991,-97.44136,13249.44141,26.1091,24.33478,0.03161
33.18989,-97.40926,13253.53516,27.0466,23.64728,0.07717
33.18986,-97.37715,13256.41016,28.1091,22.45978,-0.01404
33.18982,-97.34505,13257.69141,27.7966,22.33478,0.04307
33.18977,-97.31295,13257.41016,26.2966,24.95978,0.06565
33.18971,-97.28085,13257.56641,25.6091,28.45978,0.15522
33.18964,-97.24874,13259.84766,26.4841,30.39728,0.33344
33.18957,-97.21664,13260.50391,27.7966,30.70978,0.2882
33.18948,-97.18454,13260.09766,28.6716,30.33478,0.12063
33.18938,-97.15244,13267.62891,29.6716,29.64728,-0.01384
33.18927,-97.12033,13278.87891,30.9216,29.27228,-0.12716
33.18916,-97.08823,13264.87891,31.6716,29.70978,-0.19663
33.18903,-97.05613,13254.44141,31.2341,29.89728,-0.07136
33.1889,-97.02403,13257.28516,30.4216,28.95978,0.07735
33.18876,-96.99193,13257.47266,30.5466,27.95978,0.1225
33.1886,-96.95982,13254.44141,31.5466,28.20978,0.03149
33.18844,-96.92772,13252.22266,32.5466,29.77228,-0.03687
33.21671,-97.63402,13240.28516,23.4216,27.95978,0.03141
33.21675,-97.60191,13241.81641,23.7966,27.14728,-0.03664
33.21677,-97.5698,13245.28516,23.9216,26.20978,-0.00261
33.21679,-97.53768,13248.09766,24.0466,25.20978,0.02009
33.2168,-97.50557,13251.16016,24.5466,24.27228,0.04284
33.21679,-97.47345,13253.72266,24.9841,23.58478,0.00876
33.21678,-97.44134,13249.41016,25.0466,23.39728,0.04294
33.21676,-97.40923,13253.31641,25.4216,23.39728,0.15663
33.21673,-97.37711,13256.34766,26.0466,22.83478,0.23604
33.21669,-97.345,13255.37891,25.9216,22.77228,0.23619
33.21664,-97.31288,13255.62891,24.9841,25.45978,0.25838
33.21658,-97.28077,13256.31641,24.5466,29.70978,0.26803
33.21651,-97.24866,13256.03516,25.2966,32.33478,0.21043
33.21643,-97.21654,13255.19141,26.4216,32.77228,0.05334
33.21634,-97.18443,13254.44141,27.4216,32.08478,-0.02495
33.21625,-97.15232,13260.22266,28.7966,31.08478,-0.04745
33.21614,-97.1202,13272.34766,30.5466,30.27228,-0.12674
33.21603,-97.08809,13265.16016,31.7341,30.02228,-0.21873
33.2159,-97.05597,13256.31641,31.7966,29.83478,-0.1397
33.21577,-97.02386,13255.03516,31.2966,29.14728,0.03159
33.21562,-96.99175,13255.19141,31.4216,28.45978,0.03149
33.21547,-96.95964,13252.97266,32.0466,28.64728,-0.09365
33.21531,-96.92752,13251.94141,32.5466,30.02228,-0.13975
