latitude,longitude,gh[gpm],u[m/s],v[m/s],w[m/s]
33.163,-97.3772,20467.62305,-1.88449,-0.94992,-0.20341
33.16296,-97.34511,20469.7168,-2.32199,-0.63742,-0.16623
33.16291,-97.31301,20469.06055,-2.75949,-0.19992,-0.16657
33.16285,-97.28092,20468.18555,-3.38449,0.17508,-0.12917
33.16278,-97.24883,20468.68555,-4.13449,0.55008,-0.16696
33.1627,-97.21674,20467.06055,-5.00949,0.86258,-0.27985
33.16261,-97.18465,20467.12305,-5.63449,1.05008,-0.46714
33.16252,-97.15256,20460.24805,-5.88449,1.05008,-0.65317
33.16241,-97.12047,20453.2168,-5.88449,1.17508,-0.80072
33.16229,-97.08838,20452.2793,-5.75949,1.48758,-0.87287
33.16217,-97.05628,20453.74805,-5.69699,1.98758,-0.83363
33.16204,-97.02419,20454.43555,-5.57199,2.42508,-0.72061
33.16189,-96.9921,20454.06055,-5.44699,2.73758,-0.42299
33.16174,-96.96001,20454.9668,-4.94699,2.73758,-0.16349
33.16158,-96.92792,20456.87305,-4.00949,2.48758,0.09483
33.18985,-97.63398,20470.12305,-2.69699,0.67508,0.02139
33.18988,-97.60187,20467.4043,-2.82199,0.80008,-0.01596
33.18991,-97.56977,20460.9668,-2.88449,0.92508,-0.12781
33.18992,-97.53767,20463.2168,-2.75949,0.92508,-0.27649
33.18993,-97.50557,20465.99805,-2.50949,0.67508,-0.27616
33.18993,-97.47346,20464.6543,-2.07199,0.30008,-0.12743
33.18991,-97.44136,20462.0918,-1.63449,-0.07492,-0.05313
33.18989,-97.40926,20464.74805,-1.50949,-0.44992,-0.09052
33.18986,-97.37715,20466.7793,-1.69699,-0.63742,-0.16549
33.18982,-97.34505,20466.7168,-1.94699,-0.76242,-0.35323
33.18977,-97.31295,20465.12305,-2.32199,-0.76242,-0.46659
33.18971,-97.28085,20464.7168,-2.88449,-0.63742,-0.50488
33.18964,-97.24874,20465.6543,-3.69699,-0.44992,-0.58059
33.18957,-97.21664,20463.5918,-4.57199,-0.13742,-0.69288
33.18948,-97.18454,20461.24805,-5.32199,0.30008,-0.69166
33.18938,-97.15244,20468.8418,-5.57199,0.92508,-0.65259
33.18927,-97.12033,20481.9668,-5.50949,1.61258,-0.57616
33.18916,-97.08823,20469.8418,-5.32199,2.36258,-0.53754
33.18903,-97.05613,20458.93555,-5.25949,2.98758,-0.49924
33.1889,-97.02403,20460.24805,-5.25949,3.42508,-0.38712
33.18876,-96.99193,20460.12305,-5.32199,3.67508,-0.2012
33.1886,-96.95982,20458.81055,-5.13449,3.73758,0.02118
33.18844,-96.92772,20459.4668,-4.44699,3.42508,0.13189
33.21671,-97.63402,20460.3418,-2.50949,0.42508,-0.16496
33.21675,-97.60191,20462.18555,-2.50949,0.48758,-0.27706
33.21677,-97.5698,20465.2168,-2.69699,0.80008,-0.20233
33.21679,-97.53768,20466.56055,-2.88449,1.17508,-0.09039
33.2168,-97.50557,20468.2168,-2.75949,1.30008,0.0213
33.21679,-97.47345,20470.18555,-2.32199,1.17508,0.09571
33.21678,-97.44134,20465.24805,-1.94699,0.92508,0.13303
33.21676,-97.40923,20467.1543,-1.88449,0.48758,-0.01593
33.21673,-97.37711,20468.06055,-2.07199,-0.01242,-0.20251
33.21669,-97.345,20465.37305,-2.25949,-0.57492,-0.4644
33.21664,-97.31288,20464.49805,-2.44699,-0.94992,-0.57735
33.21658,-97.28077,20465.3418,-2.75949,-1.19992,-0.57787
33.21651,-97.24866,20464.62305,-3.19699,-1.07492,-0.65317
33.21643,-97.21654,20462.62305,-3.82199,-0.69992,-0.65278
33.21634,-97.18443,20462.2168,-4.38449,0.05008,-0.50265
