latitude,longitude,gh[gpm],u[m/s],v[m/s],w[m/s]
32.76015,-97.63323,5440.77295,14.64466,31.67851,-0.57251
32.76018,-97.60131,5430.7417,14.14466,32.17851,-0.60792
32.76021,-97.56938,5427.46045,13.51966,31.17851,-0.2203
32.76022,-97.53746,5425.21045,11.89466,30.17851,-0.61064
32.76023,-97.50554,5417.9292,10.26966,30.80351,-0.87424
32.76023,-97.47361,5407.2417,10.26966,31.17851,-0.12665
32.76021,-97.44169,5395.64795,11.45716,30.55351,0.26713
32.76019,-97.40976,5391.52295,12.76966,30.17851,-0.04338
32.76016,-97.37784,5394.2417,14.08216,29.42851,-0.22973
32.76012,-97.34591,5396.83545,14.26966,27.61601,-0.08533
32.76007,-97.31399,5406.02295,14.26966,23.67851,1.14797
32.76001,-97.28206,5414.14795,16.83216,20.55351,2.57776
32.75994,-97.25014,5414.9917,20.01966,16.49101,2.98373
32.75987,-97.21821,5398.9292,20.39466,18.17851,2.73917
32.75978,-97.18629,5388.4292,18.89466,26.67851,2.3504
32.75968,-97.15437,5387.39795,17.08216,32.17851,2.25745
32.75958,-97.12244,5400.2417,15.33216,31.36601,1.57816
32.75946,-97.09052,5397.52295,14.33216,27.36601,0.70984
32.75934,-97.05859,5392.02295,14.58216,26.42851,1.00693
32.75921,-97.02667,5386.52295,15.89466,27.17851,1.49147
32.75906,-96.99475,5379.52295,17.58216,25.61601,0.74346
32.75891,-96.96282,5382.6167,16.70716,23.30351,0.44046
32.75875,-96.9309,5390.02295,12.33216,21.67851,0.60207
32.75858,-96.89897,5405.52295,10.26966,21.49101,1.53403
32.787,-97.63328,5445.39795,13.70716,31.80351,-1.13929
32.78703,-97.60134,5433.39795,13.33216,32.74101,-0.35154
32.78705,-97.56941,5431.83545,12.58216,31.30351,-0.42052
32.78707,-97.53747,5419.14795,10.89466,29.17851,-0.79534
32.78708,-97.50554,5407.08545,10.26966,29.92851,-0.85923
32.78707,-97.4736,5396.08545,11.14466,32.24101,-1.13164
32.78706,-97.44167,5390.0542,12.33216,33.30351,-0.46484
32.78704,-97.40973,5398.8667,13.45716,32.36601,-0.25707
32.78701,-97.37779,5401.4917,14.26966,30.80351,-0.26684
32.78697,-97.34586,5398.1167,13.14466,29.42851,-0.74148
32.78692,-97.31392,5414.3667,13.01966,26.74101,1.11195
32.78686,-97.28199,5415.9917,15.26966,24.30351,4.60149
32.78679,-97.25005,5406.8667,15.64466,18.24101,6.00791
32.78671,-97.21812,5390.7417,14.33216,16.61601,5.12694
32.78663,-97.18618,5382.21045,13.14466,27.11601,2.86888
32.78653,-97.15425,5383.58545,12.70716,35.42851,3.07237
32.78642,-97.12231,5385.27295,12.89466,32.05351,3.91365
32.78631,-97.09037,5378.77295,13.20716,25.92851,2.48247
32.78619,-97.05844,5379.21045,14.26966,25.24101,0.49521
32.78605,-97.0265,5373.6792,15.70716,26.67851,0.25801
32.78591,-96.99457,5374.6792,16.83216,26.86601,0.83343
32.78576,-96.96264,5380.96045,16.64466,26.42851,1.27977
32.7856,-96.9307,5385.0542,14.33216,26.36601,1.05844
32.78543,-96.89877,5387.39795,13.01966,27.36601,0.24972
32.81384,-97.63333,5427.83545,11.08216,31.61601,-0.22008
32.81388,-97.60138,5422.58545,11.39466,33.17851,-0.25718
32.8139,-97.56943,5410.39795,9.33216,30.61601,-0.79088
32.81392,-97.53749,5405.3667,8.01966,26.49101,-0.5074
32.81392,-97.50554,5403.9917,10.20716,27.55351,-0.73325
32.81392,-97.47359,5388.52295,12.64466,32.24101,-1.20204
32.81391,-97.44165,5397.2417,13.14466,36.17851,-0.29744
32.81389,-97.4097,5408.96045,12.89466,35.36601,-0.02481
32.81386,-97.37775,5404.02295,13.45716,32.49101,-0.18306
32.81382,-97.3458,5408.3667,11.64466,30.49101,-1.23747
32.81377,-97.31386,5416.58545,11.95716,30.99101,0.60743
32.81371,-97.28191,5420.27295,15.89466,29.24101,4.64361
32.81364,-97.24996,5407.3667,14.64466,21.92851,5.13608
32.81356,-97.21802,5404.71045,10.95716,16.86601,6.11044
32.81348,-97.18607,5400.6792,10.01966,23.55351,5.6486
32.81338,-97.15413,5395.46045,10.33216,29.99101,5.23595
32.81327,-97.12218,5388.4917,9.20716,25.86601,5.50147
32.81316,-97.09023,5377.7417,6.95716,21.80351,4.72109
32.81303,-97.05829,5378.02295,7.39466,23.61601,2.66059
32.8129,-97.02634,5381.52295,10.51966,26.49101,1.52826
32.81276,-96.99439,5385.58545,13.89466,28.30351,1.60228
32.81261,-96.96245,5386.02295,16.01966,29.11601,1.4651
32.81244,-96.9305,5385.46045,16.33216,28.86601,1.06122
32.81227,-96.89856,5379.14795,16.14466,29.24101,-0.05294
32.84069,-97.63337,5420.1167,7.39466,33.36601,3.31055
32.84073,-97.60141,5408.96045,10.14466,33.17851,-0.87798
32.84075,-97.56946,5411.33545,7.83216,29.49101,-0.95385
32.84077,-97.5375,5415.1792,6.45716,24.80351,-1.08926
32.84077,-97.50554,5407.71045,9.14466,26.17851,1.45586
32.84077,-97.47358,5395.39795,11.51966,30.11601,3.72251
32.84076,-97.44163,5402.5542,11.01966,35.49101,2.19176
32.84074,-97.40967,5405.89795,10.14466,35.86601,1.24987
32.84071,-97.37771,5409.96045,11.45716,33.05351,0.34304
32.84067,-97.34575,5412.46045,11.45716,30.67851,-1.34259
32.84062,-97.31379,5414.4292,11.26966,33.30351,-1.60218
32.84056,-97.28184,5415.9292,14.70716,33.36601,0.56083
32.84049,-97.24988,5409.58545,15.26966,26.80351,1.32145
32.84041,-97.21792,5410.33545,12.08216,20.42851,2.94857
32.84032,-97.18596,5415.4917,11.01966,21.42851,4.49521
32.84023,-97.15401,5414.6167,10.39466,24.05351,4.26481
32.84012,-97.12205,5403.4917,6.45716,21.24101,4.16137
32.84001,-97.09009,5396.8667,3.14466,20.49101,4.8283
32.83988,-97.05813,5390.7417,3.89466,24.11601,3.82168
32.83975,-97.02618,5390.58545,7.39466,27.86601,2.40612
32.83961,-96.99422,5392.64795,11.64466,30.11601,1.48491
32.83946,-96.96226,5386.7417,14.70716,30.24101,1.0809
