latitude,longitude,gh[gpm],u[m/s],v[m/s],w[m/s]
32.76015,-97.63323,4195.35449,9.01626,34.37222,-0.29367
32.76018,-97.60131,4182.51074,10.64126,32.62222,-0.35449
32.76021,-97.56938,4178.91699,12.57876,30.12222,0.61139
32.76022,-97.53746,4174.47949,14.39126,29.30972,-0.26048
32.76023,-97.50554,4164.32324,15.07876,28.68472,-0.53427
32.76023,-97.47361,4147.82324,14.89126,28.24722,0.48638
32.76021,-97.44169,4131.47949,14.32876,27.24722,1.01881
32.76019,-97.40976,4125.57324,14.01626,25.43472,0.68647
32.76016,-97.37784,4127.47949,12.07876,23.37222,-0.02791
32.76012,-97.34591,4129.66699,9.64126,21.93472,0.12594
32.76007,-97.31399,4133.22949,10.14126,23.62222,2.44075
32.76001,-97.28206,4133.66699,12.70376,24.05972,4.1009
32.75994,-97.25014,4134.35449,14.70376,22.55972,2.92081
32.75987,-97.21821,4125.13574,12.64126,25.62222,1.46053
32.75978,-97.18629,4119.60449,7.64126,29.74722,2.71486
32.75968,-97.15437,4114.94824,5.07876,31.37222,4.8774
32.75958,-97.12244,4130.91699,5.89126,32.87222,4.26244
32.75946,-97.09052,4131.32324,8.01626,31.37222,2.10707
32.75934,-97.05859,4124.82324,9.26626,28.37222,1.60814
32.75921,-97.02667,4115.88574,9.76626,25.37222,1.90441
32.75906,-96.99475,4108.69824,9.32876,22.49722,0.95071
32.75891,-96.96282,4110.47949,8.20376,21.74722,0.50647
32.75875,-96.9309,4113.79199,7.76626,22.24722,1.76347
32.75858,-96.89897,4125.41699,7.57876,20.55972,3.11078
32.787,-97.63328,4200.85449,9.26626,33.30972,-1.82582
32.78703,-97.60134,4188.41699,10.64126,31.62222,0.03708
32.78705,-97.56941,4184.97949,12.26626,31.05972,-0.01176
32.78707,-97.53747,4167.19824,13.45376,30.24722,-0.86809
32.78708,-97.50554,4149.76074,15.07876,29.30972,-0.36628
32.78707,-97.4736,4133.26074,16.20376,29.43472,-0.28059
32.78706,-97.44167,4125.29199,15.39126,28.87222,0.8712
32.78704,-97.40973,4135.85449,13.95376,27.55972,1.16386
32.78701,-97.37779,4136.69824,11.70376,26.55972,0.38286
32.78697,-97.34586,4129.63574,10.20376,25.30972,-0.09683
32.78692,-97.31392,4141.22949,10.95376,25.24722,2.85351
32.78686,-97.28199,4132.04199,10.32876,22.18472,4.6391
32.78679,-97.25005,4121.60449,8.39126,19.30972,4.58105
32.78671,-97.21812,4111.88574,6.95376,26.12222,3.11583
32.78663,-97.18618,4110.16699,6.26626,35.12222,2.35372
32.78653,-97.15425,4109.19824,6.82876,37.62222,3.6154
32.78642,-97.12231,4111.35449,7.76626,35.68472,2.73881
32.78631,-97.09037,4108.41699,8.20376,31.49722,0.68313
32.78619,-97.05844,4111.85449,8.32876,27.68472,-0.1414
32.78605,-97.0265,4103.35449,8.26626,24.55972,-0.02787
32.78591,-96.99457,4103.29199,7.45376,23.24722,0.66455
32.78576,-96.96264,4108.10449,7.07876,24.62222,1.67433
32.7856,-96.9307,4108.22949,8.26626,24.80972,2.17316
32.78543,-96.89877,4105.47949,10.14126,21.43472,2.12256
32.81384,-97.63333,4181.51074,6.07876,31.99722,0.30123
32.81388,-97.60138,4174.57324,8.89126,32.43472,0.91487
32.8139,-97.56943,4156.57324,11.45376,32.68472,-0.89831
32.81392,-97.53749,4148.47949,12.51626,30.93472,-0.45529
32.81392,-97.50554,4145.04199,13.89126,29.43472,-0.24339
32.81392,-97.47359,4125.54199,14.45376,31.12222,-0.81415
32.81391,-97.44165,4137.91699,13.64126,32.05972,0.67019
32.81389,-97.4097,4151.41699,12.76626,31.05972,1.28659
32.81386,-97.37775,4140.63574,11.01626,30.37222,0.68149
32.81382,-97.3458,4143.22949,11.01626,29.99722,-0.23547
32.81377,-97.31386,4143.44824,13.89126,27.68472,3.98317
32.81371,-97.28191,4137.94824,13.51626,22.49722,5.37405
32.81364,-97.24996,4128.69824,9.70376,17.43472,3.89663
32.81356,-97.21802,4128.63574,7.26626,22.43472,4.16377
32.81348,-97.18607,4125.57324,7.51626,33.18472,2.82675
32.81338,-97.15413,4121.26074,8.76626,35.80972,1.45387
32.81327,-97.12218,4115.29199,7.89126,30.80972,0.24884
