latitude,longitude,gh[gpm],u[m/s],v[m/s],w[m/s]
32.92129,-97.40957,9336.60742,21.19898,20.97304,-0.64828
32.92126,-97.37758,9336.88867,20.69898,22.41054,-0.37176
32.92122,-97.34559,9340.13867,20.38648,22.78554,0.21076
32.92117,-97.3136,9342.57617,19.82398,21.59804,-1.16053
32.92111,-97.28161,9344.98242,16.94898,21.78554,-1.59512
32.92105,-97.24962,9347.88867,13.32398,23.78554,-0.07354
32.92097,-97.21763,9352.60742,9.57398,21.97304,-1.68892
32.92088,-97.18564,9359.60742,10.19898,21.28554,0.93131
32.92078,-97.15364,9363.76367,16.19898,23.09804,8.38288
32.92068,-97.12165,9348.73242,19.69898,23.16054,10.00198
32.92056,-97.08966,9337.76367,19.63648,20.78554,9.43443
32.92044,-97.05767,9332.54492,20.19898,17.34804,7.98319
32.92031,-97.02568,9328.70117,22.01148,13.59804,3.96449
32.92016,-96.99369,9330.16992,23.38648,11.97304,-0.6516
32.92001,-96.9617,9334.66992,24.01148,12.53554,-2.29633
32.91985,-96.92971,9337.38867,24.38648,13.84804,-1.26191
32.9481,-97.63356,9331.79492,14.38648,14.09804,2.60652
32.94814,-97.60156,9327.54492,16.19898,13.66054,0.31053
32.94816,-97.56955,9324.35742,17.69898,13.59804,-0.34346
32.94818,-97.53755,9322.01367,17.94898,13.09804,-0.34286
32.94819,-97.50555,9323.10742,18.76148,11.91054,-0.98777
32.94818,-97.47355,9328.13867,20.69898,13.09804,-1.72678
32.94817,-97.44154,9331.54492,21.69898,16.41054,-1.21053
32.94815,-97.40954,9332.10742,20.51148,20.47304,-0.35806
32.94812,-97.37754,9333.07617,18.82398,23.66054,-0.40068
32.94808,-97.34554,9337.63867,18.01148,24.47304,0.41695
32.94803,-97.31353,9334.04492,18.94898,23.16054,0.78751
32.94797,-97.28153,9339.32617,19.01148,22.41054,-1.21868
32.9479,-97.24953,9343.48242,15.26148,23.91054,-0.89159
32.94782,-97.21753,9346.26367,9.69898,23.28554,-0.69962
32.94774,-97.18553,9354.57617,7.82398,24.34804,-0.18763
32.94764,-97.15352,9361.04492,12.26148,25.72304,2.80154
32.94753,-97.12152,9353.01367,17.69898,23.84804,4.12117
32.94742,-97.08952,9342.73242,20.69898,20.22304,2.78489
32.94729,-97.05752,9337.10742,22.26148,16.41054,-0.03815
32.94716,-97.02552,9336.54492,23.32398,13.97304,-2.2711
32.94702,-96.99352,9336.38867,24.19898,13.41054,-2.59656
32.94686,-96.96151,9335.82617,24.63648,13.72304,-1.62536
32.9467,-96.92951,9336.38867,24.51148,14.22304,-0.4577
32.97496,-97.6336,9327.54492,15.19898,15.03554,0.2394
32.97499,-97.60159,9324.38867,16.63648,14.41054,-1.06237
32.97502,-97.56958,9321.73242,17.82398,13.66054,-0.23673
32.97504,-97.53756,9318.95117,18.01148,12.41054,-0.37805
32.97504,-97.50555,9317.32617,19.51148,9.59804,-1.17889
32.97504,-97.47354,9323.13867,22.44898,9.28554,-2.86865
32.97503,-97.44152,9323.91992,23.44898,12.84804,-4.44592
32.975,-97.40951,9326.57617,20.88648,18.03554,-2.59628
32.97497,-97.3775,9327.35742,16.51148,23.03554,-1.2068
32.97493,-97.34548,9333.98242,13.69898,26.34804,0.63776
32.97488,-97.31347,9340.91992,15.44898,27.09804,5.16835
32.97482,-97.28146,9338.35742,19.51148,26.22304,2.60484
32.97476,-97.24944,9336.95117,18.01148,25.16054,-0.52902
32.97468,-97.21743,9338.07617,12.07398,24.09804,-0.20153
32.97459,-97.18542,9339.63867,9.44898,24.22304,-0.1589
32.97449,-97.1534,9343.16992,11.51148,24.72304,-0.26586
32.97439,-97.12139,9343.54492,15.57398,22.84804,-0.60095
32.97427,-97.08938,9338.29492,19.01148,19.28554,-1.47703
32.97415,-97.05736,9336.23242,21.26148,15.66054,-2.097
32.97402,-97.02535,9335.48242,22.57398,13.59804,-1.89707
32.97387,-96.99334,9334.88867,23.82398,13.03554,-1.29128
32.97372,-96.96133,9334.23242,24.76148,13.47304,-0.68541
32.97356,-96.92931,9334.35742,24.82398,14.09804,-0.13751
33.00182,-97.63365,9325.35742,14.63648,15.78554,-0.69953
33.00185,-97.60163,9322.38867,16.32398,14.34804,-0.76332
33.00188,-97.5696,9320.29492,16.82398,13.41054,0.40204
33.00189,-97.53758,9319.63867,16.82398,11.53554,-0.08032
33.0019,-97.50555,9322.32617,18.38648,7.09804,-1.50425
33.0019,-97.47353,9319.91992,21.63648,6.28554,0.07566
33.00188,-97.4415,9312.10742,22.32398,11.84804,-1.7996
33.00186,-97.40948,9316.01367,18.63648,18.28554,-3.00487
33.00183,-97.37745,9324.13867,12.69898,23.34804,-2.29687
33.00179,-97.34543,9331.01367,9.32398,28.59804,-0.57904
33.00174,-97.3134,9341.85742,12.94898,31.97304,4.8566
33.00168,-97.28138,9339.20117,18.82398,30.91054,3.56865
33.00161,-97.24936,9335.54492,17.88648,27.03554,0.32493
33.00153,-97.21733,9334.45117,13.26148,24.22304,0.21801
33.00145,-97.18531,9336.70117,12.13648,21.84804,0.38136
33.00135,-97.15328,9339.20117,14.01148,20.09804,-0.29376
33.00125,-97.12126,9339.85742,16.57398,18.03554,-1.04022
33.00113,-97.08923,9337.41992,18.63648,15.41054,-1.19752
33.00101,-97.05721,9333.70117,19.94898,13.09804,-0.74983
33.00087,-97.02519,9332.32617,20.88648,11.91054,-0.36555
33.00073,-96.99316,9333.23242,22.19898,11.91054,-0.27287
33.00058,-96.96114,9333.76367,23.76148,12.78554,-0.17316
33.00041,-96.92912,9334.32617,24.69898,13.59804,0.04026
33.02868,-97.6337,9327.29492,15.76148,14.84804,-1.952
33.02871,-97.60166,9324.26367,17.38648,13.03554,-1.31717
33.02873,-97.56963,9322.16992,16.88648,12.59804,0.37337
33.02875,-97.53759,9322.38867,15.76148,10.97304,0.15344
33.02876,-97.50555,9332.35742,15.57398,7.09804,-0.97933
33.02875,-97.47352,9342.13867,16.19898,6.66054,9.95207
33.02874,-97.44148,9328.01367,16.51148,14.59804,9.19304
33.02872,-97.40945,9312.63867,13.76148,21.28554,0.92071
33.02869,-97.37741,9320.07617,8.88648,24.53554,-2.5409
33.02865,-97.34538,9325.63867,6.82398,28.84804,-2.45146
33.0286,-97.31334,9333.51367,10.32398,32.91054,0.43954
33.02854,-97.2813,9335.88867,14.69898,31.78554,1.2439
33.02847,-97.24927,9334.38867,14.57398,27.53554,0.709
33.02839,-97.21723,9336.32617,12.82398,23.53554,0.65875
33.02831,-97.1852,9340.20117,13.57398,18.91054,0.58012
33.02821,-97.15316,9341.91992,15.88648,15.03554,-0.64185
33.0281,-97.12113,9336.01367,17.76148,12.47304,-1.89323
33.02799,-97.08909,9333.73242,18.44898,11.28554,-1.76658
33.02786,-97.05706,9332.60742,18.13648,10.97304,-0.5862
33.02773,-97.02502,9333.16992,18.19898,11.09804,0.18267
33.02759,-96.99299,9335.23242,19.44898,11.72304,0.25379
33.02743,-96.96095,9336.45117,21.63648,12.47304,0.13274
33.02727,-96.92892,9336.38867,23.51148,12.97304,0.04026
33.05553,-97.63374,9328.32617,16.69898,14.84804,-3.49736
33.05557,-97.6017,9321.82617,18.51148,12.59804,-2.17106
33.05559,-97.56965,9320.51367,18.94898,12.16054,0.27438
33.05561,-97.5376,9321.79492,17.13648,11.41054,0.40157
33.05562,-97.50556,9337.79492,14.38648,10.34804,0.02592
33.05561,-97.47351,9368.79492,11.88648,11.16054,13.86852
33.0556,-97.44146,9344.16992,11.01148,18.41054,13.41673
33.05558,-97.40942,9316.95117,9.69898,23.09804,2.61151
33.05555,-97.37737,9319.07617,7.13648,23.78554,-2.2837
33.05551,-97.34532,9324.79492,6.94898,26.03554,-2.85116
33.05546,-97.31327,9328.54492,9.13648,29.41054,-1.54157
33.0554,-97.28123,9330.26367,11.38648,29.16054,0.01184
33.05533,-97.24918,9332.32617,12.01148,26.28554,0.73762
33.05525,-97.21713,9336.73242,12.32398,21.84804,0.82935
33.05516,-97.18509,9341.70117,13.44898,16.03554,0.55202
33.05507,-97.15304,9341.35742,15.01148,12.16054,0.33854
33.05496,-97.121,9346.51367,18.01148,11.03554,1.53643
33.05485,-97.08895,9335.07617,19.32398,10.22304,0.11837
33.05472,-97.0569,9333.29492,17.19898,10.66054,-0.22305
33.05459,-97.02486,9334.45117,15.57398,11.59804,0.36061
33.05445,-96.99281,9334.66992,16.32398,12.28554,0.43878
33.05429,-96.96076,9337.13867,18.57398,12.66054,0.34611
33.05413,-96.92872,9338.85742,21.07398,12.78554,0.42422
33.0824,-97.63379,9321.79492,15.76148,18.09804,-0.75553
33.08243,-97.60173,9322.76367,16.38648,15.41054,0.10438
33.08245,-97.56967,9322.04492,19.82398,13.53554,1.12132
33.08247,-97.53762,9321.23242,20.38648,12.72304,0.65037
33.08248,-97.50556,9335.13867,17.44898,13.72304,-0.14396
33.08247,-97.4735,9360.13867,15.51148,16.59804,9.11808
33.08246,-97.44144,9352.66992,14.32398,21.03554,10.2351
33.08244,-97.40938,9323.04492,11.69898,22.41054,2.85985
33.08241,-97.37733,9323.04492,8.88648,21.28554,-1.18382
33.08237,-97.34527,9326.95117,8.19898,22.16054,-1.64782
33.08232,-97.31321,9328.35742,9.13648,24.97304,-0.82217
33.08226,-97.28115,9331.41992,10.44898,26.03554,0.2327
33.08219,-97.24909,9334.41992,11.51148,24.28554,0.87296
33.08211,-97.21704,9334.98242,12.76148,19.66054,1.01484
33.08203,-97.18498,9339.16992,13.63648,14.09804,0.72306
33.08193,-97.15292,9347.26367,14.76148,11.66054,2.05097
33.08182,-97.12086,9357.38867,18.38648,12.59804,4.44264
33.08171,-97.08881,9339.85742,19.88648,11.91054,2.20644
33.08158,-97.05675,9331.95117,16.76148,11.97304,0.60953
33.08145,-97.02469,9333.66992,14.32398,12.53554,0.42463
33.08131,-96.99263,9333.48242,14.32398,12.84804,0.29637
33.08115,-96.96058,9334.88867,15.76148,13.09804,0.22521
33.08099,-96.92852,9340.38867,17.69898,13.34804,0.40291
33.10926,-97.63384,9324.29492,13.19898,21.78554,4.21322
33.10929,-97.60177,9327.10742,14.69898,18.28554,3.46676
33.10932,-97.5697,9324.98242,20.63648,15.34804,1.32962
33.10933,-97.53763,9324.95117,24.07398,13.97304,0.10412
33.10934,-97.50556,9332.95117,22.01148,14.97304,-0.23624
33.10934,-97.47349,9342.66992,20.63648,18.84804,2.74824
33.10932,-97.44142,9346.04492,21.13648,22.03554,4.88984
33.1093,-97.40935,9332.10742,19.13648,22.03554,2.99595
33.10927,-97.37728,9327.45117,14.94898,20.22304,1.03754
33.10923,-97.34521,9327.04492,11.82398,19.66054,0.40364
33.10918,-97.31314,9326.95117,11.07398,21.28554,0.368
33.10912,-97.28108,9328.76367,11.94898,22.84804,0.55299
33.10905,-97.24901,9331.98242,13.32398,21.84804,0.84478
33.10897,-97.21694,9333.13867,14.63648,17.53554,1.03681
33.10889,-97.18487,9333.57617,15.44898,12.84804,0.83016
33.10879,-97.1528,9337.82617,16.57398,11.41054,1.76056
33.10868,-97.12073,9342.91992,18.57398,12.97304,2.89456
33.10857,-97.08866,9332.48242,18.44898,13.66054,1.78121
33.10844,-97.05659,9329.54492,16.01148,13.66054,0.66637
33.10831,-97.02453,9330.26367,14.51148,13.22304,0.28227
33.10817,-96.99246,9328.98242,14.51148,12.91054,0.13278
33.10801,-96.96039,9329.98242,15.07398,13.16054,0.02605
33.10785,-96.92832,9329.82617,15.69898,13.72304,-0.05217
33.13612,-97.63388,9331.60742,11.88648,22.78554,8.42082
33.13615,-97.6018,9332.13867,16.63648,18.78554,4.57107
33.13618,-97.56972,9329.63867,23.07398,16.16054,-0.08073
33.13619,-97.53764,9329.26367,26.38648,14.59804,-0.91832
33.1362,-97.50556,9332.66992,25.07398,14.78554,0.02596
33.1362,-97.47348,9335.16992,23.26148,17.91054,0.34483
33.13619,-97.4414,9331.98242,23.63648,21.28554,0.91196
33.13616,-97.40932,9333.13867,24.13648,22.53554,1.90782
33.13613,-97.37724,9329.26367,22.32398,21.47304,2.50158
33.13609,-97.34516,9327.10742,19.44898,19.66054,2.31048
33.13604,-97.31308,9327.41992,17.69898,19.22304,1.48533
33.13598,-97.281,9328.57617,17.51148,20.16054,0.83027
33.13591,-97.24892,9330.16992,17.69898,19.72304,0.70961
33.13584,-97.21684,9329.79492,17.57398,16.09804,0.79507
33.13575,-97.18476,9331.57617,17.76148,12.03554,0.94381
33.13565,-97.15268,9333.48242,18.63648,10.59804,0.70108
33.13555,-97.1206,9332.01367,18.88648,11.22304,-0.34314
33.13543,-97.08852,9330.70117,17.63648,13.16054,-0.81948
33.13531,-97.05644,9329.26367,15.94898,14.09804,-0.38653
33.13517,-97.02436,9326.41992,15.44898,13.53554,0.15412
33.13503,-96.99228,9326.45117,15.88648,12.72304,0.13279
33.13488,-96.9602,9327.48242,16.38648,12.53554,-0.1233
33.13471,-96.92812,9328.70117,16.32398,13.28554,-0.3152
33.16298,-97.63393,9342.23242,15.26148,22.16054,7.95795
33.16302,-97.60184,9340.32617,20.94898,18.78554,2.38624
33.16304,-97.56975,9334.54492,25.01148,16.59804,-1.43851
33.16306,-97.53766,9333.70117,25.88648,14.84804,-1.18063
33.16306,-97.50556,9331.32617,25.19898,14.78554,0.36639
33.16306,-97.47347,9330.45117,24.51148,16.59804,0.52231
33.16305,-97.44138,9329.16992,24.57398,19.59804,-0.17251
33.16303,-97.40929,9327.85742,25.57398,22.22304,0.33791
33.163,-97.3772,9326.51367,26.32398,22.72304,1.63024
33.16296,-97.34511,9325.98242,25.88648,21.22304,2.10783
33.16291,-97.31301,9326.85742,24.94898,19.47304,1.68248
33.16285,-97.28092,9326.29492,23.82398,19.34804,1.07836
33.16278,-97.24883,9326.70117,21.88648,19.03554,0.69497
33.1627,-97.21674,9326.35742,19.88648,15.84804,0.73062
33.16261,-97.18465,9332.82617,19.01148,12.47304,1.31997
33.16252,-97.15256,9332.45117,18.69898,10.53554,0.99862
33.16241,-97.12047,9330.10742,18.94898,9.41054,0.4656
33.16229,-97.08838,9327.98242,18.94898,11.34804,-0.83213
33.16217,-97.05628,9326.95117,17.51148,13.47304,-0.76245
33.16204,-97.02419,9325.79492,16.57398,13.53554,0.12559
33.16189,-96.9921,9326.54492,16.88648,12.53554,0.19685
33.16174,-96.96001,9326.57617,17.69898,11.72304,-0.20865
33.16158,-96.92792,9328.04492,18.01148,11.97304,-0.47869
33.18985,-97.63398,9342.54492,19.38648,21.59804,2.70466
33.18988,-97.60187,9342.95117,23.13648,19.16054,-0.37214
33.18991,-97.56977,9335.79492,24.32398,16.72304,-1.47974
33.18992,-97.53767,9333.60742,23.94898,15.03554,-0.59874
33.18993,-97.50557,9332.70117,24.07398,15.28554,0.88462
33.18993,-97.47346,9330.60742,24.63648,16.97304,1.32438
33.18991,-97.44136,9324.88867,24.57398,19.16054,0.28134
33.18989,-97.40926,9324.45117,24.38648,21.28554,-0.343
33.18986,-97.37715,9323.57617,24.82398,22.41054,0.13246
33.18982,-97.34505,9324.70117,25.51148,21.91054,0.82862
33.18977,-97.31295,9324.45117,25.76148,20.66054,1.38283
33.18971,-97.28085,9322.63867,24.82398,20.41054,1.2485
33.18964,-97.24874,9322.54492,22.57398,19.59804,0.70893
33.18957,-97.21664,9324.95117,20.63648,16.66054,0.98627
33.18948,-97.18454,9329.91992,19.26148,14.47304,1.80212
33.18938,-97.15244,9344.63867,17.57398,13.28554,2.58727
33.18927,-97.12033,9359.57617,18.38648,11.84804,4.57855
33.18916,-97.08823,9341.38867,20.26148,11.91054,1.93089
33.18903,-97.05613,9324.45117,19.07398,13.22304,0.10404
33.1889,-97.02403,9324.04492,17.32398,13.59804,0.27492
33.18876,-96.99193,9326.38867,17.26148,12.66054,0.15417
33.1886,-96.95982,9324.66992,18.19898,11.28554,-0.32246
33.18844,-96.92772,9325.48242,18.94898,10.59804,-0.62763
33.21671,-97.63402,9335.45117,20.32398,20.28554,-0.76204
33.21675,-97.60191,9338.01367,21.63648,18.41054,-1.10276
33.21677,-97.5698,9338.13867,21.82398,16.47304,-0.20125
33.21679,-97.53768,9333.38867,21.38648,15.09804,0.51581
33.2168,-97.50557,9332.26367,20.51148,15.22304,0.72896
33.21679,-97.47345,9332.88867,19.94898,17.34804,0.74364
33.21678,-97.44134,9323.88867,19.63648,19.28554,0.10419
33.21676,-97.40923,9323.29492,19.38648,20.34804,-0.27246
33.21673,-97.37711,9323.41992,19.57398,20.97304,-0.09477
33.21669,-97.345,9324.07617,20.44898,21.16054,0.45951
33.21664,-97.31288,9323.48242,21.38648,21.22304,0.957
33.21658,-97.28077,9322.20117,21.57398,21.28554,0.67305
33.21651,-97.24866,9322.73242,21.01148,20.03554,0.49522
33.21643,-97.21654,9326.23242,20.76148,17.91054,1.10602
33.21634,-97.18443,9330.88867,19.76148,17.28554,1.50309
33.21625,-97.15232,9340.76367,17.82398,17.47304,2.53657
33.21614,-97.1202,9354.20117,18.19898,16.59804,4.792
33.21603,-97.08809,9342.95117,19.76148,14.97304,3.41285
33.2159,-97.05597,9327.41992,18.94898,14.59804,1.32596
33.21577,-97.02386,9323.29492,17.76148,14.28554,0.3322
33.21562,-96.99175,9324.98242,17.82398,12.91054,-0.12346
33.21547,-96.95964,9324.29492,18.63648,11.03554,-0.4646
33.21531,-96.92752,9326.76367,19.38648,9.78554,-0.64867
