latitude,longitude,gh[gpm],u[m/s],v[m/s],w[m/s]
32.76015,-97.63323,11073.38086,14.30756,11.18859,-0.89584
32.76018,-97.60131,11074.88086,13.80756,12.62609,0.02281
32.76021,-97.56938,11072.94336,12.87006,15.68859,0.5471
32.76022,-97.53746,11072.72461,11.55756,18.37609,0.71158
32.76023,-97.50554,11071.56836,10.49506,19.31359,0.62619
32.76023,-97.47361,11077.00586,9.80756,18.56359,0.25552
32.76021,-97.44169,11079.50586,9.30756,17.06359,-0.01156
32.76019,-97.40976,11080.47461,9.24506,15.81359,0.07451
32.76016,-97.37784,11083.81836,10.05756,15.62609,0.07451
32.76012,-97.34591,11087.16211,10.93256,15.87609,-0.43313
32.76007,-97.31399,11093.09961,11.62006,15.75109,-0.74266
32.76001,-97.28206,11097.56836,10.87006,15.18859,-1.39632
32.75994,-97.25014,11097.91211,7.30756,13.43859,-4.22362
32.75987,-97.21821,11104.22461,8.68256,10.25109,1.17251
32.75978,-97.18629,11110.84961,14.18256,9.00109,9.30757
32.75968,-97.15437,11110.38086,16.43256,12.06359,10.43104
32.75958,-97.12244,11108.66211,21.24506,15.25109,6.62175
32.75946,-97.09052,11100.06836,27.37006,15.81359,0.48191
32.75934,-97.05859,11089.88086,26.80756,12.68859,-1.04814
32.75921,-97.02667,11087.50586,22.62006,9.56359,-0.72056
32.75906,-96.99475,11087.00586,20.55756,8.56359,-1.51522
32.75891,-96.96282,11089.38086,20.12006,9.75109,-1.49544
32.75875,-96.9309,11091.91211,20.24506,11.06359,-0.94279
32.75858,-96.89897,11092.97461,20.30756,11.93859,-0.63241
32.787,-97.63328,11080.56836,15.55756,12.62609,-0.1232
32.78703,-97.60134,11073.44336,14.49506,14.62609,0.80474
32.78705,-97.56941,11072.63086,12.87006,17.75109,0.84052
32.78707,-97.53747,11069.38086,11.24506,19.68859,0.31603
32.78708,-97.50554,11072.81836,10.24506,18.87609,-0.29615
32.78707,-97.4736,11080.19336,9.87006,16.62609,-0.92511
32.78706,-97.44167,11081.28711,9.87006,15.56359,-1.0446
32.78704,-97.40973,11083.25586,10.18256,15.43859,-0.35581
32.78701,-97.37779,11085.00586,10.68256,15.75109,0.30679
32.78697,-97.34586,11089.03711,11.24506,16.43859,0.29818
32.78692,-97.31392,11094.16211,11.68256,17.06359,0.18633
32.78686,-97.28199,11100.22461,10.43256,16.81359,-0.70821
32.78679,-97.25005,11108.56836,7.18256,16.18859,-2.11679
32.78671,-97.21812,11124.44336,8.24506,16.62609,3.41319
32.78663,-97.18618,11129.00586,14.30756,16.68859,7.08603
32.78653,-97.15425,11120.97461,19.93256,17.87609,3.73645
32.78642,-97.12231,11110.50586,24.87006,18.93859,0.53418
32.78631,-97.09037,11095.50586,27.43256,18.00109,0.58451
