latitude,longitude,gh[gpm],u[m/s],v[m/s],w[m/s]
32.76015,-97.63323,19640.01953,-1.5804,2.67596,0.05115
32.76018,-97.60131,19638.45703,-1.2679,2.86346,-0.20863
32.76021,-97.56938,19634.08203,-1.1429,3.23846,-0.37113
32.76022,-97.53746,19633.20703,-0.8304,3.73846,-0.27375
32.76023,-97.50554,19632.67578,-0.3304,4.23846,0.01876
32.76023,-97.47361,19638.26953,0.2321,4.55096,0.27978
32.76021,-97.44169,19639.73828,0.3571,4.73846,0.34585
32.76019,-97.40976,19638.67578,0.2321,4.73846,0.24833
32.76016,-97.37784,19638.33203,-0.0804,4.73846,0.11739
32.76012,-97.34591,19638.64453,-0.5179,4.67596,0.05179
32.76007,-97.31399,19643.48828,-1.1429,4.67596,0.01893
32.76001,-97.28206,19648.01953,-1.8304,4.67596,-0.04675
32.75994,-97.25014,19650.48828,-2.5179,4.67596,-0.0139
32.75987,-97.21821,19655.14453,-3.1429,4.61346,0.05162
32.75978,-97.18629,19661.70703,-3.7054,4.36346,0.11698
32.75968,-97.15437,19661.17578,-4.0804,4.11346,0.14951
32.75958,-97.12244,19655.73828,-4.2679,3.80096,0.18208
32.75946,-97.09052,19647.30078,-4.4554,3.61346,0.21454
32.75934,-97.05859,19641.26953,-4.3929,3.36346,0.14911
32.75921,-97.02667,19639.17578,-3.8304,3.30096,0.01874
32.75906,-96.99475,19633.98828,-3.0179,3.23846,-0.04623
32.75891,-96.96282,19631.73828,-2.3304,3.17596,-0.14351
32.75875,-96.9309,19632.86328,-2.0804,3.05096,-0.20832
32.75858,-96.89897,19635.01953,-2.2054,3.05096,-0.24061
32.787,-97.63328,19646.76953,-1.5804,2.80096,0.14854
32.78703,-97.60134,19636.23828,-1.2054,2.80096,-0.0462
32.78705,-97.56941,19633.42578,-0.8304,2.92596,-0.11107
32.78707,-97.53747,19630.26953,-0.3929,3.17596,-0.01376
32.78708,-97.50554,19634.42578,0.1696,3.36346,0.08385
32.78707,-97.4736,19641.76953,0.4821,3.48846,0.08407
32.78706,-97.44167,19641.01953,0.5446,3.42596,-0.01386
32.78704,-97.40973,19639.51953,0.2946,3.30096,-0.14496
32.78701,-97.37779,19637.05078,-0.0179,3.23846,-0.21081
32.78697,-97.34586,19637.73828,-0.3929,3.23846,-0.11252
32.78692,-97.31392,19641.48828,-0.9554,3.36346,0.01897
32.78686,-97.28199,19648.73828,-1.6429,3.67596,0.11774
32.78679,-97.25005,19658.33203,-2.4554,3.98846,0.15058
32.78671,-97.21812,19669.80078,-3.2679,4.17596,0.15027
32.78663,-97.18618,19670.70703,-4.0179,4.11346,0.14991
32.78653,-97.15425,19660.45703,-4.3929,3.80096,0.05154
32.78642,-97.12231,19654.23828,-4.5804,3.36346,0.05147
32.78631,-97.09037,19648.05078,-4.7679,2.92596,0.11663
32.78619,-97.05844,19641.33203,-4.5804,2.61346,0.05135
32.78605,-97.0265,19638.26953,-3.9554,2.55096,-0.01378
32.78591,-96.99457,19636.58203,-3.0179,2.73846,-0.04623
32.78576,-96.96264,19633.98828,-2.3304,2.92596,-0.14355
32.7856,-96.9307,19631.83203,-2.0179,2.98846,-0.20845
32.78543,-96.89877,19631.48828,-2.0804,3.05096,-0.27326
32.81384,-97.63333,19635.23828,-1.5804,2.30096,-0.07867
32.81388,-97.60138,19634.17578,-1.2054,2.42596,-0.04621
32.8139,-97.56943,19630.08203,-0.7679,2.61346,0.0187
32.81392,-97.53749,19630.14453,-0.2054,2.73846,0.01871
32.81392,-97.50554,19636.14453,0.3571,2.80096,-0.07888
32.81392,-97.47359,19638.08203,0.5446,2.67596,-0.17689
32.81391,-97.44165,19637.20703,0.4821,2.48846,-0.24248
32.81389,-97.4097,19636.23828,0.2321,2.30096,-0.2753
32.81386,-97.37775,19635.05078,0.0446,2.11346,-0.24298
32.81382,-97.3458,19635.36328,-0.1429,1.92596,-0.14513
32.81377,-97.31386,19638.55078,-0.5804,1.86346,-0.01394
32.81371,-97.28191,19646.01953,-1.2054,2.11346,0.08494
32.81364,-97.24996,19652.55078,-2.1429,2.55096,0.11795
32.81356,-97.21802,19662.17578,-3.2679,2.98846,0.01898
32.81348,-97.18607,19660.98828,-4.2054,3.23846,-0.04674
32.81338,-97.15413,19656.51953,-4.7679,3.23846,-0.07931
32.81327,-97.12218,19654.83203,-5.0804,2.80096,-0.1117
32.81316,-97.09023,19649.20703,-5.0804,2.36346,-0.0138
32.81303,-97.05829,19644.05078,-4.6429,2.17596,0.01873
32.8129,-97.02634,19640.98828,-3.7679,2.23846,-0.01376
32.81276,-96.99439,19640.51953,-2.8304,2.48846,-0.01374
32.81261,-96.96245,19638.30078,-2.1429,2.80096,-0.0786
32.81244,-96.9305,19631.92578,-1.8929,2.98846,-0.20838
32.81227,-96.89856,19628.76953,-1.9554,3.05096,-0.2409
32.84069,-97.63337,19635.73828,-1.3929,1.61346,-0.43481
32.84073,-97.60141,19630.17578,-0.9554,1.73846,-0.27318
32.84075,-97.56946,19627.70703,-0.5179,2.05096,-0.14363
32.84077,-97.5375,19630.36328,-0.0804,2.17596,-0.17621
32.84077,-97.50554,19632.58203,0.2946,2.17596,-0.30643
32.84077,-97.47358,19635.86328,0.4821,2.05096,-0.40458
32.84076,-97.44163,19630.86328,0.4196,1.86346,-0.40494
32.84074,-97.40967,19629.01953,0.1696,1.73846,-0.37257
32.84071,-97.37771,19629.64453,-0.0179,1.42596,-0.34046
32.84067,-97.34575,19630.36328,-0.2054,0.98846,-0.27579
32.84062,-97.31379,19631.20703,-0.3929,0.61346,-0.21093
32.84056,-97.28184,19635.23828,-0.8304,0.55096,-0.24434
32.84049,-97.24988,19640.11328,-1.7054,0.80096,-0.2447
32.84041,-97.21792,19642.73828,-2.8929,1.36346,-0.2775
32.84032,-97.18596,19647.33203,-4.0179,1.98846,-0.21118
32.84023,-97.15401,19654.01953,-4.8929,2.36346,-0.17773
32.84012,-97.12205,19656.86328,-5.3929,2.42596,-0.0791
32.84001,-97.09009,19659.14453,-5.2054,2.36346,0.24636
32.83988,-97.05813,19655.14453,-4.5179,2.42596,0.18089
32.83975,-97.02618,19646.51953,-3.5179,2.55096,0.14827
32.83961,-96.99422,19643.83203,-2.5804,2.73846,0.21307
32.83946,-96.96226,19640.39453,-1.9554,2.86346,0.01868
32.83929,-96.93031,19632.98828,-1.7679,2.92596,-0.14346
32.83912,-96.89835,19628.83203,-1.8304,2.98846,-0.14351
32.86754,-97.63342,19636.73828,-1.4554,1.61346,-0.49751
32.86758,-97.60145,19627.58203,-0.6429,1.48846,-0.43416
32.8676,-97.56948,19626.73828,-0.2679,1.55096,-0.37047
32.86762,-97.53751,19628.86328,-0.0179,1.61346,-0.46832
32.86763,-97.50554,19632.23828,0.2321,1.73846,-0.53326
32.86762,-97.47357,19641.30078,0.4196,1.80096,-0.46846
32.86761,-97.4416,19634.33203,0.3571,1.80096,-0.4365
32.86759,-97.40964,19626.36328,0.0446,1.55096,-0.53484
32.86756,-97.37767,19623.26953,-0.3929,0.98846,-0.56825
32.86752,-97.3457,19624.70703,-0.6429,0.36346,-0.53643
32.86747,-97.31373,19624.39453,-0.5804,-0.13654,-0.53739
32.86741,-97.28176,19627.67578,-0.7054,-0.44904,-0.47278
32.86734,-97.24979,19634.20703,-1.2679,-0.51154,-0.375
32.86726,-97.21782,19637.67578,-2.2679,-0.07404,-0.34258
32.86718,-97.18585,19645.08203,-3.4554,0.67596,-0.27685
32.86708,-97.15389,19651.08203,-4.4554,1.48846,-0.34197
32.86697,-97.12192,19650.76953,-5.1429,2.17596,-0.24262
32.86686,-97.08995,19654.70703,-5.0804,2.67596,-0.04634
32.86673,-97.05798,19647.05078,-4.3929,3.05096,0.0187
32.8666,-97.02601,19643.48828,-3.4554,3.17596,0.34278
32.86646,-96.99404,19646.92578,-2.7054,3.05096,0.40772
32.86631,-96.96208,19640.64453,-2.2054,2.80096,0.05112
32.86614,-96.93011,19632.67578,-1.8929,2.67596,-0.20832
32.86597,-96.89814,19629.33203,-1.7054,2.73846,-0.14351
32.8944,-97.63347,19634.70703,-1.7679,2.67596,-0.14239
32.89443,-97.60149,19633.48828,-0.7054,2.23846,-0.175
32.89446,-97.56951,19629.73828,-0.2054,1.80096,-0.33723
32.89447,-97.53752,19628.58203,0.1071,1.55096,-0.66155
32.89448,-97.50554,19630.42578,0.5446,1.61346,-0.5973
32.89447,-97.47356,19634.64453,0.6696,1.92596,-0.33855
32.89446,-97.44158,19633.26953,0.2946,2.05096,-0.27416
32.89444,-97.4096,19626.98828,-0.5179,1.55096,-0.46999
32.89441,-97.37762,19624.26953,-1.1429,0.73846,-0.69809
32.89437,-97.34564,19625.17578,-1.2054,0.05096,-0.79537
32.89432,-97.31366,19627.39453,-0.9554,-0.38654,-0.69767
32.89426,-97.28168,19631.76953,-0.7679,-0.69904,-0.50288
