latitude,longitude,gh[gpm],u[m/s],v[m/s],w[m/s]
32.97499,-97.60159,12762.17969,22.73495,22.75669,0.17254
32.97502,-97.56958,12761.27344,22.98495,24.31919,0.1304
32.97504,-97.53756,12760.74219,23.98495,25.81919,0.0565
32.97504,-97.50555,12763.89844,24.85995,28.25669,-0.03903
32.97504,-97.47354,12779.02344,24.79745,30.38169,-0.03914
32.97503,-97.44152,12789.83594,23.29745,31.31919,0.50485
32.975,-97.40951,12795.33594,19.48495,32.31919,0.98224
32.97497,-97.3775,12792.96094,15.92245,30.94419,1.6148
32.97493,-97.34548,12789.02344,15.98495,26.56919,1.25286
32.97488,-97.31347,12791.02344,17.92245,23.13169,-0.0071
32.97482,-97.28146,12786.14844,18.92245,22.13169,-0.64389
32.97476,-97.24944,12785.17969,18.79745,22.25669,-0.30464
32.97468,-97.21743,12786.08594,18.54745,22.56919,0.1416
32.97459,-97.18542,12786.27344,18.48495,22.69419,0.36402
32.97449,-97.1534,12788.46094,18.60995,23.31919,0.51096
32.97439,-97.12139,12788.64844,19.23495,25.31919,0.23545
32.97427,-97.08938,12783.11719,20.79745,26.63169,-0.28096
32.97415,-97.05736,12780.49219,23.10995,26.13169,-0.60771
32.97402,-97.02535,12779.14844,25.23495,24.06919,-0.24951
32.97387,-96.99334,12777.42969,26.29745,22.06919,0.22504
32.97372,-96.96133,12775.80469,26.35995,21.44419,0.3415
32.97356,-96.92931,12774.64844,25.98495,21.50669,0.25723
33.00182,-97.63365,12757.92969,21.73495,23.44419,-0.01758
33.00185,-97.60163,12757.99219,22.17245,23.13169,0.0562
33.00188,-97.5696,12758.58594,22.67245,24.13169,-0.14478
33.00189,-97.53758,12762.02344,23.79745,24.38169,0.10973
33.0019,-97.50555,12770.77344,25.23495,26.44419,-0.306
33.0019,-97.47353,12777.58594,24.98495,24.81919,-0.60661
33.00188,-97.4415,12772.71094,24.42245,21.81919,-1.40774
33.00186,-97.40948,12780.86719,23.29745,25.50669,-1.247
33.00183,-97.37745,12793.52344,19.54745,31.19419,0.18501
33.00179,-97.34543,12795.11719,16.85995,30.50669,1.51456
33.00174,-97.3134,12798.05469,18.29745,25.75669,1.4362
33.00168,-97.28138,12791.08594,21.17245,22.31919,0.47003
33.00161,-97.24936,12786.83594,22.79745,21.13169,0.04594
33.00153,-97.21733,12786.99219,23.23495,21.13169,0.20521
33.00145,-97.18531,12787.71094,23.35995,21.50669,0.41753
33.00135,-97.15328,12788.96094,23.54745,22.19419,0.54476
33.00125,-97.12126,12788.64844,23.79745,23.06919,0.57558
33.00113,-97.08923,12784.39844,24.42245,23.25669,0.50038
33.00101,-97.05721,12779.67969,25.67245,22.31919,0.57335
33.00087,-97.02519,12777.17969,27.10995,20.50669,0.67889
33.00073,-96.99316,12776.30469,27.73495,19.44419,0.60575
33.00058,-96.96114,12776.14844,27.48495,20.19419,0.4056
33.00041,-96.92912,12774.61719,26.85995,21.31919,0.24702
33.02868,-97.6337,12757.14844,19.04745,23.94419,0.26612
33.02871,-97.60166,12760.11719,20.23495,23.31919,-0.05973
33.02873,-97.56963,12761.61719,20.79745,23.50669,-0.12364
33.02875,-97.53759,12765.55469,22.29745,22.63169,0.16265
33.02876,-97.50555,12778.71094,19.92245,24.50669,-0.76583
33.02875,-97.47352,12798.17969,14.85995,18.31919,0.54487
33.02874,-97.44148,12783.77344,18.92245,13.00669,0.60396
33.02872,-97.40945,12765.67969,26.17245,16.13169,-2.15023
33.02869,-97.37741,12781.42969,25.98495,25.00669,-2.03359
33.02865,-97.34538,12793.61719,21.79745,30.44419,0.24994
33.0286,-97.31334,12796.96094,21.10995,28.38169,1.89418
33.02854,-97.2813,12794.05469,24.23495,24.06919,1.83257
33.02847,-97.24927,12791.11719,27.23495,21.38169,1.09621
33.02839,-97.21723,12792.05469,28.54745,20.38169,0.52319
33.02831,-97.1852,12794.71094,28.42245,20.38169,0.3431
33.02821,-97.15316,12794.24219,27.79745,21.06919,0.31164
33.0281,-97.12113,12786.30469,27.35995,22.00669,0.33299
33.02799,-97.08909,12782.21094,27.29745,22.44419,0.40667
33.02786,-97.05706,12779.99219,28.23495,21.88169,0.66991
33.02773,-97.02502,12778.58594,29.73495,20.31919,0.77431
33.02759,-96.99299,12779.14844,30.29745,18.88169,0.59517
33.02743,-96.96095,12778.92969,29.60995,19.06919,0.37396
33.02727,-96.92892,12776.58594,28.48495,20.56919,0.24731
33.05553,-97.63374,12758.33594,17.35995,23.69419,0.15074
33.05557,-97.6017,12758.05469,18.60995,22.31919,-0.22849
33.05559,-97.56965,12760.30469,18.79745,22.38169,-0.19751
33.05561,-97.5376,12762.96094,20.48495,21.56919,0.10924
33.05562,-97.50556,12777.52344,14.17245,23.56919,-1.13748
33.05561,-97.47351,12819.61719,8.04745,21.06919,1.90647
33.0556,-97.44146,12802.96094,17.29745,17.63169,3.85543
33.05558,-97.40942,12768.42969,28.17245,17.38169,0.50604
33.05555,-97.37737,12772.71094,30.79745,21.13169,-2.02227
33.05551,-97.34532,12786.74219,27.54745,26.13169,-1.11666
33.05546,-97.31327,12792.30469,25.48495,26.63169,0.77303
33.0554,-97.28123,12792.11719,27.04745,23.75669,1.69529
33.05533,-97.24918,12790.83594,29.85995,21.38169,1.56155
33.05525,-97.21713,12792.83594,31.73495,20.38169,0.88218
33.05516,-97.18509,12795.96094,31.73495,20.13169,0.37404
33.05507,-97.15304,12790.99219,30.92245,20.25669,0.10943
33.05496,-97.121,12791.99219,30.29745,20.94419,0.04591
33.05485,-97.08895,12781.11719,30.10995,21.81919,0.12013
33.05472,-97.0569,12778.99219,30.48495,22.13169,0.4479
33.05459,-97.02486,12779.36719,31.60995,21.31919,0.71094
33.05445,-96.99281,12778.89844,32.23495,19.63169,0.62629
33.05429,-96.96076,12779.14844,31.48495,18.81919,0.40547
33.05413,-96.92872,12777.14844,29.98495,19.63169,0.18371
33.0824,-97.63379,12757.17969,16.17245,21.06919,-0.65006
33.08243,-97.60173,12760.89844,16.85995,19.88169,-0.25958
33.08245,-97.56967,12761.49219,16.92245,20.81919,-0.29167
33.08247,-97.53762,12759.27344,19.04745,21.63169,0.06668
33.08248,-97.50556,12769.36719,15.48495,23.06919,-0.80382
33.08247,-97.4735,12795.77344,9.23495,28.31919,0.47762
33.08246,-97.44144,12800.58594,15.23495,28.63169,2.65118
33.08244,-97.40938,12774.39844,25.42245,26.13169,1.60452
33.08241,-97.37733,12775.71094,29.60995,23.81919,-0.2376
33.08237,-97.34527,12783.42969,28.92245,23.63169,-0.91388
33.08232,-97.31321,12788.11719,27.79745,23.69419,-0.24013
33.08226,-97.28115,12791.58594,28.67245,22.63169,0.71277
33.08219,-97.24909,12791.36719,30.85995,21.50669,1.15568
33.08211,-97.21704,12790.17969,32.85995,21.00669,0.97512
33.08203,-97.18498,12792.42969,33.35995,20.81919,0.58402
33.08193,-97.15292,12794.77344,32.73495,20.69419,0.31986
33.08182,-97.12086,12799.99219,32.17245,21.06919,0.24589
33.08171,-97.08881,12782.64844,32.10995,22.00669,0.19343
33.08158,-97.05675,12776.08594,32.35995,22.81919,0.41516
33.08145,-97.02469,12778.61719,33.10995,22.69419,0.64719
33.08131,-96.99263,12777.80469,33.48495,21.38169,0.6472
33.08115,-96.96058,12776.14844,32.42245,19.81919,0.50023
33.08099,-96.92852,12777.58594,30.54745,19.38169,0.28937
33.10926,-97.63384,12767.58594,14.67245,17.38169,-0.71953
33.10929,-97.60177,12765.55469,15.48495,18.25669,0.00345
33.10932,-97.5697,12762.14844,15.73495,19.88169,-0.09096
33.10933,-97.53763,12759.61719,17.42245,22.06919,-0.12265
33.10934,-97.50556,12763.24219,18.85995,22.38169,-0.27131
33.10934,-97.47349,12770.67969,16.17245,28.69419,-0.50487
33.10932,-97.44142,12781.21094,15.98495,34.25669,0.12991
33.1093,-97.40935,12776.74219,20.73495,33.31919,0.55951
33.10927,-97.37728,12779.39844,24.48495,29.13169,0.47498
33.10923,-97.34521,12782.08594,25.79745,25.69419,0.11882
33.10918,-97.31314,12783.49219,26.48495,24.19419,-0.04908
33.10912,-97.28108,12785.27344,27.98495,23.38169,0.16136
33.10905,-97.24901,12786.92969,30.29745,22.69419,0.54079
33.10897,-97.21694,12787.80469,32.60995,22.25669,0.73067
33.10889,-97.18487,12786.77344,33.79745,22.25669,0.70918
33.10879,-97.1528,12786.64844,33.54745,22.44419,0.56071
33.10868,-97.12073,12787.21094,32.85995,22.88169,0.45517
33.10857,-97.08866,12776.36719,32.73495,23.56919,0.30829
33.10844,-97.05659,12773.55469,33.10995,24.13169,0.40363
33.10831,-97.02453,12775.11719,33.92245,24.19419,0.53063
33.10817,-96.99246,12774.17969,34.17245,23.31919,0.52056
33.10801,-96.96039,12772.49219,32.85995,21.75669,0.46838
33.10785,-96.92832,12768.64844,30.48495,20.19419,0.38421
33.13612,-97.63388,12777.86719,15.10995,17.31919,0.58616
33.13615,-97.6018,12766.99219,15.48495,19.13169,0.20157
33.13618,-97.56972,12762.27344,15.10995,20.25669,0.14988
33.13619,-97.53764,12760.86719,15.98495,22.13169,-0.11197
33.1362,-97.50556,12761.92969,19.17245,22.19419,0.03506
33.1362,-97.47348,12764.92969,21.42245,23.88169,-0.29289
33.13619,-97.4414,12765.86719,20.60995,30.31919,-0.62211
33.13616,-97.40932,12773.05469,19.67245,34.50669,-0.46138
33.13613,-97.37724,12775.80469,20.42245,33.19419,0.05604
33.13609,-97.34516,12778.77344,22.17245,30.06919,0.3183
33.13604,-97.31308,12779.71094,24.10995,27.75669,0.22384
33.13598,-97.281,12781.52344,26.10995,26.13169,0.16107
33.13591,-97.24892,12784.30469,28.60995,24.81919,0.33999
33.13584,-97.21684,12785.27344,31.35995,24.25669,0.61362
33.13575,-97.18476,12785.02344,33.17245,24.44419,0.64519
33.13565,-97.15268,12781.71094,33.54745,24.75669,0.41338
33.13555,-97.1206,12776.89844,32.92245,24.81919,0.18198
33.13543,-97.08852,12773.08594,32.60995,25.00669,0.1296
33.13531,-97.05644,12771.96094,32.98495,25.19419,0.29814
33.13517,-97.02436,12771.71094,33.92245,25.38169,0.40386
33.13503,-96.99228,12771.61719,34.35995,25.13169,0.40436
33.13488,-96.9602,12770.96094,32.98495,23.81919,0.37328
33.13471,-96.92812,12768.67969,30.29745,21.63169,0.33084
33.16298,-97.63393,12780.71094,14.92245,20.75669,1.07425
33.16302,-97.60184,12767.67969,15.23495,21.44419,0.28499
33.16304,-97.56975,12760.96094,14.60995,21.50669,0.20199
33.16306,-97.53766,12762.80469,15.17245,22.00669,0.15015
33.16306,-97.50556,12763.27344,17.73495,22.06919,0.11907
33.16306,-97.47347,12763.86719,21.48495,20.63169,0.06676
33.16305,-97.44138,12764.14844,23.23495,23.06919,-0.27228
33.16303,-97.40929,12765.14844,21.67245,30.00669,-0.53808
33.163,-97.3772,12768.86719,19.98495,34.06919,-0.35605
33.16296,-97.34511,12772.99219,20.54745,33.63169,-0.00706
33.16291,-97.31301,12774.49219,22.23495,31.50669,0.08761
33.16285,-97.28092,12776.46094,24.17245,29.13169,0.29775
33.16278,-97.24883,12780.27344,26.79745,27.44419,0.69732
33.1627,-97.21674,12781.74219,29.67245,27.19419,0.82373
33.16261,-97.18465,12783.83594,31.73495,27.38169,0.52944
33.16252,-97.15256,12777.49219,32.17245,26.88169,0.09812
33.16241,-97.12047,12769.58594,31.92245,25.75669,-0.17526
33.16229,-97.08838,12767.52344,31.92245,25.31919,-0.19635
33.16217,-97.05628,12769.11719,32.60995,25.56919,0.04557
33.16204,-97.02419,12770.92969,33.79745,26.25669,0.28787
33.16189,-96.9921,12770.89844,34.35995,26.56919,0.32006
33.16174,-96.96001,12769.77344,32.85995,25.31919,0.2148
33.16158,-96.92792,12767.89844,30.17245,22.75669,0.1511
33.18985,-97.63398,12767.83594,13.42245,23.69419,0.6596
33.18988,-97.60187,12763.67969,14.23495,23.44419,0.26438
33.18991,-97.56977,12757.77344,14.10995,22.81919,0.18115
33.18992,-97.53767,12761.96094,14.73495,22.31919,0.23383
33.18993,-97.50557,12765.52344,16.60995,21.81919,0.13992
33.18993,-97.47346,12763.27344,19.29745,20.38169,0.14038
33.18991,-97.44136,12760.33594,21.60995,20.06919,0.11989
33.18989,-97.40926,12763.61719,21.73495,25.31919,-0.09215
33.18986,-97.37715,12766.24219,20.23495,32.31919,-0.15574
33.18982,-97.34505,12768.02344,19.67245,34.94419,0.05633
33.18977,-97.31295,12769.52344,20.54745,33.94419,0.25628
33.18971,-97.28085,12772.14844,22.67245,31.81919,0.67634
33.18964,-97.24874,12775.89844,25.67245,30.75669,1.04393
33.18957,-97.21664,12776.67969,28.42245,30.69419,0.83447
33.18948,-97.18454,12775.71094,29.60995,30.19419,0.41408
33.18938,-97.15244,12782.33594,29.67245,28.31919,0.16135
33.18927,-97.12033,12792.30469,30.04745,26.13169,0.00347
33.18916,-97.08823,12776.55469,31.17245,25.50669,-0.15414
33.18903,-97.05613,12765.11719,32.54745,26.13169,-0.05961
33.1889,-97.02403,12768.36719,33.79745,27.31919,0.15089
33.18876,-96.99193,12769.42969,34.10995,27.81919,0.17237
33.1886,-96.95982,12766.67969,32.42245,26.19419,0.00348
33.18844,-96.92772,12764.30469,29.85995,23.19419,-0.05971
33.21671,-97.63402,12755.92969,12.29745,24.75669,0.24357
33.21675,-97.60191,12757.17969,13.42245,24.44419,0.12892
33.21677,-97.5698,12760.24219,13.67245,24.00669,0.13951
33.21679,-97.53768,12762.71094,14.42245,23.06919,0.12916
33.2168,-97.50557,12765.02344,15.79745,22.06919,0.09794
33.21679,-97.47345,12766.39844,17.23495,21.44419,0.09823
33.21678,-97.44134,12761.02344,18.35995,21.56919,0.23601
33.21676,-97.40923,12764.33594,18.73495,24.94419,0.33241
33.21673,-97.37711,12767.36719,18.17245,31.25669,0.3325
33.21669,-97.345,12766.99219,17.79745,35.13169,0.40509
33.21664,-97.31288,12768.52344,19.04745,35.31919,0.6351
33.21658,-97.28077,12771.02344,21.92245,34.50669,0.90711
33.21651,-97.24866,12771.89844,25.17245,34.13169,0.82349
33.21643,-97.21654,12771.21094,27.04745,33.50669,0.39291
33.21634,-97.18443,12770.24219,27.23495,31.63169,0.14043
33.21625,-97.15232,12775.77344,27.23495,28.88169,0.17178
33.21614,-97.1202,12787.02344,28.48495,26.94419,0.18186
33.21603,-97.08809,12778.11719,30.54745,26.69419,0.01395
33.2159,-97.05597,12767.86719,32.42245,27.56919,0.00347
33.21577,-97.02386,12766.61719,33.67245,28.81919,0.1088
33.21562,-96.99175,12767.33594,33.54745,28.81919,0.0246
33.21547,-96.95964,12765.17969,31.73495,26.44419,-0.18653
33.21531,-96.92752,12763.83594,29.54745,23.19419,-0.20703
