latitude,longitude,gh[gpm],u[m/s],v[m/s],w[m/s]
32.76015,-97.63323,1657.15527,1.62091,11.44405,0.2278
32.76018,-97.60131,1634.49902,1.80841,11.75655,-0.72081
32.76021,-97.56938,1621.62402,0.99591,12.69405,1.94373
32.76022,-97.53746,1611.81152,-2.12909,14.50655,2.36502
32.76023,-97.50554,1595.68652,-6.00409,15.38155,0.45577
32.76023,-97.47361,1568.99902,-8.44159,12.56905,-0.86915
32.76021,-97.44169,1547.68652,-6.94159,15.13155,0.99325
32.76019,-97.40976,1540.74902,-3.37909,21.44405,0.90447
32.76016,-97.37784,1542.40527,-1.62909,22.75655,-0.05422
32.76012,-97.34591,1537.84277,-2.31659,20.63155,0.07685
32.76007,-97.31399,1532.49902,-4.69159,18.88155,0.87051
32.76001,-97.28206,1533.18652,-9.31659,17.19405,0.64042
32.75994,-97.25014,1544.24902,-14.44159,16.81905,-0.39389
32.75987,-97.21821,1547.06152,-16.56659,17.94405,-1.03625
32.75978,-97.18629,1534.21777,-16.06659,17.69405,1.01181
32.75968,-97.15437,1518.40527,-16.50409,19.38155,2.70368
32.75958,-97.12244,1538.49902,-17.37909,21.50655,2.71372
32.75946,-97.09052,1539.53027,-16.75409,22.69405,2.13523
32.75934,-97.05859,1531.53027,-14.81659,22.94405,1.58475
32.75921,-97.02667,1521.03027,-12.37909,22.94405,1.3053
32.75906,-96.99475,1513.40527,-9.94159,23.38155,0.88573
32.75891,-96.96282,1510.90527,-7.81659,25.00655,0.59152
32.75875,-96.9309,1509.09277,-6.81659,27.06905,0.33881
32.75858,-96.89897,1527.49902,-6.69159,28.06905,0.09274
32.787,-97.63328,1663.34277,1.99591,11.19405,-1.86949
32.78703,-97.60134,1645.15527,2.24591,11.38155,0.17946
32.78705,-97.56941,1631.84277,-0.12909,12.75655,2.42436
32.78707,-97.53747,1605.21777,-2.94159,15.38155,1.89834
32.78708,-97.50554,1572.87402,-6.25409,15.63155,-0.07304
32.78707,-97.4736,1550.53027,-8.87909,12.06905,-2.08967
32.78706,-97.44167,1543.34277,-9.44159,13.44405,1.00277
32.78704,-97.40973,1556.34277,-8.12909,19.50655,1.7242
32.78701,-97.37779,1555.65527,-6.44159,21.25655,0.05507
32.78697,-97.34586,1536.59277,-6.06659,20.00655,0.2973
32.78692,-97.31392,1543.31152,-6.94159,19.56905,1.58718
