latitude,longitude,gh[gpm],u[m/s],v[m/s],w[m/s]
32.76015,-97.63323,21334.86719,-3.41182,2.18478,-0.23395
32.76018,-97.60131,21335.52344,-3.78682,2.24728,-0.10317
32.76021,-97.56938,21332.24219,-4.16182,2.18478,-0.10317
32.76022,-97.53746,21331.24219,-4.66182,2.30978,-0.01588
32.76023,-97.50554,21330.08594,-5.09932,2.62228,0.11469
32.76023,-97.47361,21335.61719,-5.41182,3.18478,0.28823
32.76021,-97.44169,21338.17969,-5.47432,3.74728,0.50496
32.76019,-97.40976,21338.36719,-5.53682,4.24728,0.54788
32.76016,-97.37784,21338.27344,-5.53682,4.49728,0.3306
32.76012,-97.34591,21337.99219,-5.41182,4.30978,0.15718
32.76007,-97.31399,21342.11719,-5.03682,3.80978,0.07063
32.76001,-97.28206,21345.58594,-4.47432,3.05978,-0.05884
32.75994,-97.25014,21346.86719,-3.91182,2.37228,-0.05882
32.75987,-97.21821,21350.30469,-3.41182,1.99728,-0.05884
32.75978,-97.18629,21355.67969,-3.09932,1.74728,-0.05889
32.75968,-97.15437,21354.11719,-2.91182,1.62228,-0.01573
32.75958,-97.12244,21347.80469,-2.97432,1.43478,0.02749
32.75946,-97.09052,21338.96094,-3.22432,1.24728,0.0708
32.75934,-97.05859,21332.58594,-3.66182,0.99728,0.07088
32.75921,-97.02667,21329.33594,-4.22432,0.74728,-0.0158
32.75906,-96.99475,21322.64844,-4.72432,0.37228,-0.18945
32.75891,-96.96282,21319.52344,-5.03682,-0.06522,-0.31959
32.75875,-96.9309,21320.27344,-5.16182,-0.37772,-0.40591
32.75858,-96.89897,21322.42969,-5.09932,-0.56522,-0.40555
32.787,-97.63328,21341.05469,-3.16182,2.24728,-0.01589
32.78703,-97.60134,21331.58594,-3.66182,2.18478,-0.01589
32.78705,-97.56941,21330.21094,-4.03682,2.24728,-0.0159
32.78707,-97.53747,21328.61719,-4.34932,2.43478,0.07138
32.78708,-97.50554,21334.05469,-4.66182,2.87228,0.15848
32.78707,-97.4736,21342.64844,-4.91182,3.49728,0.28899
32.78706,-97.44167,21343.46094,-5.09932,4.18478,0.50659
32.78704,-97.40973,21342.99219,-5.41182,4.80978,0.41939
32.78701,-97.37779,21340.17969,-5.72432,5.12228,0.24494
32.78697,-97.34586,21339.77344,-5.91182,5.12228,0.11429
32.78692,-97.31392,21342.55469,-5.72432,4.74728,0.07076
32.78686,-97.28199,21348.96094,-5.22432,4.05978,0.15695
32.78679,-97.25005,21357.77344,-4.47432,3.37228,0.24307
32.78671,-97.21812,21368.24219,-3.78682,2.87228,0.32933
32.78663,-97.18618,21367.67969,-3.34932,2.55978,0.28646
32.78653,-97.15425,21355.92969,-3.16182,2.37228,0.15714
32.78642,-97.12231,21348.27344,-3.22432,2.12228,0.07076
32.78631,-97.09037,21341.27344,-3.47432,1.74728,0.07084
32.78619,-97.05844,21333.77344,-3.91182,1.30978,0.11432
32.78605,-97.0265,21328.89844,-4.47432,0.87228,-0.01581
32.78591,-96.99457,21324.86719,-5.03682,0.43478,-0.18945
32.78576,-96.96264,21320.55469,-5.28682,0.05978,-0.40615
32.7856,-96.9307,21317.71094,-5.28682,-0.25272,-0.49217
32.78543,-96.89877,21317.46094,-5.09932,-0.37772,-0.44833
32.81384,-97.63333,21330.71094,-3.09932,2.12228,0.11506
32.81388,-97.60138,21329.27344,-3.66182,2.12228,0.11509
32.8139,-97.56943,21326.52344,-3.84932,2.18478,0.11512
32.81392,-97.53749,21328.86719,-3.97432,2.37228,0.07143
32.81392,-97.50554,21336.96094,-4.22432,2.74728,0.02774
32.81392,-97.47359,21340.80469,-4.41182,3.30978,0.2023
32.81391,-97.44165,21341.52344,-4.59932,3.93478,0.37708
32.81389,-97.4097,21341.11719,-4.97432,4.55978,0.37708
32.81386,-97.37775,21339.42969,-5.53682,5.12228,0.2458
32.81382,-97.3458,21339.02344,-6.03682,5.55978,0.15825
32.81377,-97.31386,21341.74219,-6.16182,5.55978,0.24458
32.81371,-97.28191,21349.05469,-5.91182,5.12228,0.41719
32.81364,-97.24996,21355.71094,-5.16182,4.43478,0.54627
32.81356,-97.21802,21364.96094,-4.34932,3.68478,0.58916
32.81348,-97.18607,21361.89844,-3.78682,3.18478,0.41645
32.81338,-97.15413,21354.96094,-3.53682,2.80978,0.15723
32.81327,-97.12218,21350.61719,-3.59932,2.43478,-0.01577
32.81316,-97.09023,21342.96094,-3.91182,1.87228,0.02756
32.81303,-97.05829,21336.08594,-4.34932,1.24728,-0.01581
32.8129,-97.02634,21330.49219,-4.84932,0.62228,-0.23286
32.81276,-96.99439,21327.36719,-5.28682,0.18478,-0.27603
32.81261,-96.96245,21323.46094,-5.47432,-0.06522,-0.36235
32.81244,-96.9305,21316.24219,-5.41182,-0.25272,-0.40508
32.81227,-96.89856,21312.92969,-5.16182,-0.44022,-0.4046
32.84069,-97.63337,21331.21094,-3.03682,1.43478,-0.01592
32.84073,-97.60141,21325.49219,-3.53682,1.68478,-0.01592
32.84075,-97.56946,21324.55469,-3.66182,1.93478,-0.01592
32.84077,-97.5375,21329.24219,-3.72432,2.18478,-0.10332
32.84077,-97.50554,21333.49219,-3.91182,2.37228,-0.14698
32.84077,-97.47358,21338.96094,-4.03682,2.62228,0.07151
32.84076,-97.44163,21336.02344,-4.28682,3.05978,0.29042
32.84074,-97.40967,21335.05469,-4.53682,3.68478,0.33438
32.84071,-97.37771,21335.74219,-5.03682,4.55978,0.24666
32.84067,-97.34575,21336.17969,-5.59932,5.30978,0.2463
32.84062,-97.31379,21336.49219,-6.22432,5.68478,0.28941
32.84056,-97.28184,21340.11719,-6.41182,5.55978,0.37576
32.84049,-97.24988,21345.11719,-5.97432,4.99728,0.41829
32.84041,-97.21792,21347.83594,-5.16182,4.18478,0.46089
32.84032,-97.18596,21351.17969,-4.41182,3.55978,0.46048
32.84023,-97.15401,21355.83594,-4.03682,3.05978,0.46048
32.84012,-97.12205,21355.17969,-4.22432,2.62228,0.37422
32.84001,-97.09009,21353.74219,-4.59932,1.93478,0.20112
32.83988,-97.05813,21346.27344,-5.03682,1.12228,-0.14604
32.83975,-97.02618,21333.83594,-5.34932,0.37228,-0.36267
32.83961,-96.99422,21328.80469,-5.47432,-0.00272,-0.23225
32.83946,-96.96226,21324.42969,-5.53682,-0.19022,-0.23204
32.83929,-96.93031,21316.17969,-5.47432,-0.37772,-0.36139
32.83912,-96.89835,21311.55469,-5.22432,-0.62772,-0.36097
32.86754,-97.63342,21328.61719,-2.66182,0.30978,-0.36554
32.86758,-97.60145,21320.80469,-3.09932,0.80978,-0.36554
32.8676,-97.56948,21322.80469,-3.34932,1.37228,-0.27822
32.86762,-97.53751,21327.24219,-3.59932,1.68478,-0.32212
32.86763,-97.50554,21331.49219,-3.84932,1.74728,-0.32212
32.86762,-97.47357,21341.71094,-3.97432,1.55978,-0.23464
32.86761,-97.4416,21337.24219,-3.91182,1.74728,-0.14728
32.86759,-97.40964,21332.02344,-3.84932,2.55978,-0.10362
32.86756,-97.37767,21330.49219,-4.22432,3.62228,-0.01597
32.86752,-97.3457,21331.80469,-4.97432,4.37228,0.07174
32.86747,-97.31373,21330.30469,-5.91182,4.80978,0.07167
32.86741,-97.28176,21332.30469,-6.47432,4.93478,-0.01592
32.86734,-97.24979,21338.08594,-6.41182,4.62228,-0.01587
32.86726,-97.21782,21341.77344,-5.72432,4.12228,0.20142
32.86718,-97.18585,21349.61719,-4.97432,3.49728,0.50482
32.86708,-97.15389,21355.27344,-4.66182,2.99728,0.63516
32.86697,-97.12192,21351.96094,-4.97432,2.49728,0.41841
32.86686,-97.08995,21351.05469,-5.53682,1.87228,0.02761
32.86673,-97.05798,21337.80469,-5.91182,1.18478,-0.3194
32.8666,-97.02601,21329.92969,-5.91182,0.55978,-0.23218
32.86646,-96.99404,21331.86719,-5.72432,0.12228,-0.05898
32.86631,-96.96208,21324.77344,-5.66182,-0.19022,-0.18851
32.86614,-96.93011,21315.36719,-5.59932,-0.50272,-0.36075
