latitude,longitude,gh[gpm],u[m/s],v[m/s],w[m/s]
32.89446,-97.56951,18868.55859,-1.52302,4.0603,-0.06944
32.89447,-97.53752,18866.80859,-0.71052,3.8103,-0.35357
32.89448,-97.50554,18867.62109,-0.08552,3.7478,-0.46805
32.89447,-97.47356,18870.30859,-0.14802,3.7478,-0.41211
32.89446,-97.44158,18867.90234,-0.71052,3.3103,-0.44091
32.89444,-97.4096,18861.55859,-1.08552,2.4353,-0.52592
32.89441,-97.37762,18859.24609,-1.08552,1.6853,-0.66768
32.89437,-97.34564,18860.46484,-0.71052,1.4978,-0.66748
32.89432,-97.31366,18862.33984,-0.33552,1.8103,-0.49726
32.89426,-97.28168,18865.49609,-0.14802,2.3728,-0.35537
32.89419,-97.2497,18868.55859,-0.21052,2.9353,-0.29889
32.89411,-97.21772,18871.87109,-0.58552,3.6228,-0.41396
32.89403,-97.18574,18873.71484,-1.27302,4.4353,-0.55742
32.89393,-97.15376,18883.27734,-1.96052,5.4353,-0.72898
32.89383,-97.12179,18886.21484,-2.27302,6.3728,-0.58469
32.89371,-97.08981,18887.05859,-1.96052,6.9353,-0.38404
32.89359,-97.05783,18883.46484,-1.33552,6.8103,-0.06984
32.89345,-97.02585,18881.74609,-0.77302,6.1853,0.18746
32.89331,-96.99387,18878.96484,-0.58552,5.3103,-0.01275
32.89316,-96.96189,18870.02734,-0.83552,4.9353,-0.2133
32.893,-96.92991,18865.27734,-1.14802,5.1853,-0.18454
32.92125,-97.63351,18885.93359,-2.89802,4.9978,0.55739
32.92128,-97.60152,18879.65234,-2.33552,4.8103,0.44285
32.92131,-97.56953,18871.99609,-1.77302,4.6228,0.21483
32.92133,-97.53754,18869.77734,-0.89802,4.4353,0.01576
32.92133,-97.50555,18869.62109,-0.21052,3.9978,-0.09802
32.92133,-97.47356,18866.93359,-0.46052,3.3103,-0.41187
32.92132,-97.44156,18865.08984,-1.27302,2.4353,-0.7823
32.92129,-97.40957,18860.37109,-1.64802,1.7478,-0.83679
32.92126,-97.37758,18861.15234,-1.14802,1.6228,-0.69303
32.92122,-97.34559,18865.83984,-0.27302,2.0603,-0.46608
32.92117,-97.3136,18868.02734,0.47698,2.4353,-0.23978
32.92111,-97.28161,18868.05859,0.78948,2.8103,-0.15511
32.92105,-97.24962,18868.05859,0.66448,3.1853,-0.15563
32.92097,-97.21763,18871.12109,0.22698,3.6228,-0.27059
32.92088,-97.18564,18876.99609,-0.46052,4.3728,-0.44328
32.92078,-97.15364,18888.52734,-1.27302,5.2478,-0.58713
32.92068,-97.12165,18886.33984,-1.96052,5.9978,-0.61548
32.92056,-97.08966,18881.30859,-2.21052,6.2478,-0.58609
32.92044,-97.05767,18876.83984,-1.96052,5.9353,-0.38485
32.92031,-97.02568,18871.08984,-1.46052,5.1853,-0.35601
32.92016,-96.99369,18865.90234,-1.02302,4.4353,-0.3558
32.92001,-96.9617,18863.30859,-0.83552,4.2478,-0.21291
32.91985,-96.92971,18864.43359,-0.77302,4.6853,0.04448
32.9481,-97.63356,18890.74609,-2.77302,4.5603,0.44431
32.94814,-97.60156,18879.87109,-2.21052,4.5603,0.35819
32.94816,-97.56955,18873.96484,-1.64802,4.6853,0.21535
32.94818,-97.53755,18872.24609,-1.08552,4.7478,0.27211
32.94819,-97.50555,18872.83984,-0.96052,4.3103,0.21528
32.94818,-97.47355,18872.08984,-1.71052,3.2478,-0.35431
32.94817,-97.44154,18869.58984,-2.27302,2.3103,-0.77761
32.94815,-97.40954,18867.21484,-1.64802,1.9353,-0.68948
32.94812,-97.37754,18868.05859,-0.27302,2.3103,-0.37945
32.94808,-97.34554,18872.65234,0.72698,3.0603,-0.09749
32.94803,-97.31353,18868.77734,1.28948,3.4978,-0.04101
32.94797,-97.28153,18871.37109,1.41448,3.5603,-0.06961
32.9479,-97.24953,18870.65234,1.28948,3.5603,-0.06984
32.94782,-97.21753,18869.62109,0.97698,3.6853,-0.18465
32.94774,-97.18553,18873.80859,0.28948,4.1228,-0.30005
32.94764,-97.15352,18877.74609,-0.83552,4.6228,-0.38691
32.94753,-97.12152,18871.46484,-2.02302,4.9978,-0.53064
32.94742,-97.08952,18862.18359,-2.71052,5.0603,-0.67329
32.94729,-97.05752,18857.02734,-2.71052,4.7478,-0.69992
32.94716,-97.02552,18856.96484,-2.08552,4.2478,-0.64073
32.94702,-96.99352,18857.12109,-1.21052,3.8728,-0.41187
32.94686,-96.96151,18860.37109,-0.46052,3.8728,0.01584
32.9467,-96.92951,18866.18359,-0.27302,4.4353,0.33035
32.97496,-97.6336,18884.40234,-2.46052,3.8103,0.13014
32.97499,-97.60159,18876.30859,-1.89802,3.9978,0.04436
32.97502,-97.56958,18873.74609,-1.33552,4.1853,0.01583
32.97504,-97.53756,18872.65234,-1.02302,4.3728,0.18695
32.97504,-97.50555,18873.43359,-1.52302,4.1228,0.10145
32.97504,-97.47354,18879.21484,-2.71052,3.6228,-0.35399
32.97503,-97.44152,18878.62109,-3.08552,3.6853,-0.3231
32.975,-97.40951,18879.71484,-1.52302,3.8728,0.15596
32.97497,-97.3775,18878.68359,0.60198,3.7478,0.07197
32.97493,-97.34548,18879.12109,1.66448,3.8728,-0.12587
32.97488,-97.31347,18883.33984,1.72698,4.0603,-0.18316
32.97482,-97.28146,18876.30859,1.60198,3.9353,-0.12663
32.97476,-97.24944,18871.30859,1.53948,3.6853,-0.01271
32.97468,-97.21743,18869.37109,1.35198,3.5603,-0.07003
32.97459,-97.18542,18866.80859,0.66448,3.6228,-0.12769
32.97449,-97.1534,18864.62109,-0.58552,3.7478,-0.21425
32.97439,-97.12139,18860.12109,-2.08552,3.9353,-0.35814
32.97427,-97.08938,18851.96484,-3.08552,4.0603,-0.58696
32.97415,-97.05736,18849.02734,-3.27302,4.0603,-0.7279
32.97402,-97.02535,18849.87109,-2.46052,3.9978,-0.63978
32.97387,-96.99334,18854.46484,-1.21052,3.9353,-0.2119
32.97372,-96.96133,18861.99609,-0.14802,3.9353,0.27227
32.97356,-96.92931,18868.87109,0.22698,4.3728,0.47315
33.00182,-97.63365,18875.87109,-2.02302,3.1853,-0.12682
33.00185,-97.60163,18873.71484,-1.64802,3.5603,-0.15516
33.00188,-97.5696,18873.65234,-1.08552,3.6853,-0.09811
33.00189,-97.53758,18874.87109,-0.83552,3.6853,-0.04119
33.0019,-97.50555,18881.24609,-1.46052,3.6228,-0.15539
33.0019,-97.47353,18882.68359,-2.46052,3.8728,-0.18344
33.00188,-97.4415,18877.12109,-2.77302,4.9353,0.21399
33.00186,-97.40948,18883.33984,-1.64802,5.8103,0.55171
33.00183,-97.37745,18889.46484,0.35198,5.3103,0.41065
33.00179,-97.34543,18886.52734,1.66448,4.4978,-0.15418
33.00174,-97.3134,18887.43359,1.78948,4.0603,-0.38198
33.00168,-97.28138,18878.77734,1.53948,3.6853,-0.29746
33.00161,-97.24936,18872.77734,1.53948,3.4353,-0.06978
33.00153,-97.21733,18871.37109,1.41448,3.1228,-0.01274
33.00145,-97.18531,18870.30859,0.78948,2.9978,-0.09888
33.00135,-97.15328,18868.93359,-0.39802,3.0603,-0.09902
33.00125,-97.12126,18864.96484,-1.89802,3.2478,-0.18525
33.00113,-97.08923,18857.33984,-3.08552,3.4978,-0.38577
33.00101,-97.05721,18851.21484,-3.39802,3.8103,-0.55609
33.00087,-97.02519,18851.37109,-2.71052,4.1228,-0.49726
33.00073,-96.99316,18857.27734,-1.27302,4.2478,-0.12648
33.00058,-96.96114,18865.96484,0.03948,4.3103,0.27211
33.00041,-96.92912,18872.12109,0.53948,4.4978,0.44431
33.02868,-97.6337,18876.05859,-1.71052,3.0603,-0.15488
33.02871,-97.60166,18878.33984,-1.46052,3.3728,-0.15483
33.02873,-97.56963,18877.40234,-1.08552,3.4353,-0.06953
33.02875,-97.53759,18877.93359,-0.83552,3.2478,-0.06955
33.02876,-97.50555,18886.40234,-1.02302,3.0603,-0.29746
33.02875,-97.47352,18900.49609,-1.46052,3.5603,-0.18355
33.02874,-97.44148,18894.12109,-1.64802,4.6853,0.15815
33.02872,-97.40945,18887.93359,-1.39802,5.7478,0.21476
33.02869,-97.37741,18894.96484,-0.39802,5.7478,0.24268
33.02865,-97.34538,18890.68359,0.72698,4.9978,0.10081
33.0286,-97.31334,18884.96484,1.22698,4.1853,-0.15456
33.02854,-97.2813,18879.33984,1.28948,3.4978,-0.21164
33.02847,-97.24927,18875.93359,1.35198,2.9978,-0.21209
33.02839,-97.21723,18876.46484,1.35198,2.6853,-0.29844
33.02831,-97.1852,18878.40234,0.91448,2.5603,-0.32789
33.02821,-97.15316,18876.58984,-0.14802,2.6853,-0.21361
33.0281,-97.12113,18866.58984,-1.58552,2.8103,-0.15628
33.02799,-97.08909,18860.21484,-2.77302,3.1853,-0.27076
33.02786,-97.05706,18856.90234,-3.27302,3.6228,-0.49889
33.02773,-97.02502,18857.90234,-2.71052,4.1228,-0.49755
33.02759,-96.99299,18864.37109,-1.33552,4.4978,-0.26882
33.02743,-96.96095,18871.90234,0.10198,4.7478,0.10121
33.02727,-96.92892,18876.96484,0.72698,4.8728,0.38706
33.05553,-97.63374,18880.68359,-1.77302,3.6853,-0.01263
33.05557,-97.6017,18878.96484,-1.52302,3.6853,0.04415
33.05559,-97.56965,18877.30859,-1.33552,3.6228,0.07256
33.05561,-97.5376,18876.27734,-1.14802,3.3103,-0.01264
33.05562,-97.50556,18884.93359,-0.83552,2.9978,-0.29675
33.05561,-97.47351,18920.43359,-0.64802,3.1228,-0.2971
33.0556,-97.44146,18909.83984,-0.64802,3.6853,-0.18377
33.05558,-97.40942,18892.55859,-0.77302,4.3728,-0.26938
33.05555,-97.37737,18895.12109,-0.52302,4.7478,-0.26906
33.05551,-97.34532,18889.80859,0.10198,4.6853,-0.04112
33.05546,-97.31327,18882.77734,0.47698,4.3103,0.12952
33.0554,-97.28123,18880.58984,0.66448,3.8103,0.01578
33.05533,-97.24918,18879.24609,0.91448,3.1853,-0.32584
33.05525,-97.21713,18880.05859,1.22698,2.7478,-0.5546
33.05516,-97.18509,18881.43359,0.97698,2.4978,-0.47002
33.05507,-97.15304,18874.87109,0.10198,2.4978,-0.27043
33.05496,-97.121,18874.62109,-1.21052,2.6228,-0.18465
33.05485,-97.08895,18862.71484,-2.33552,2.8728,-0.35644
33.05472,-97.0569,18859.96484,-2.83552,3.3728,-0.6131
33.05459,-97.02486,18862.40234,-2.39802,3.9353,-0.64016
33.05445,-96.99281,18867.33984,-1.14802,4.4978,-0.38289
33.05429,-96.96076,18875.15234,0.22698,4.9353,0.01581
33.05413,-96.92872,18881.15234,0.91448,5.1228,0.41612
33.0824,-97.63379,18884.90234,-2.14802,4.8728,0.24261
33.08243,-97.60173,18884.46484,-1.96052,4.4978,0.24283
33.08245,-97.56967,18880.99609,-1.83552,4.1228,0.12937
33.08247,-97.53762,18875.77734,-1.64802,3.8728,-0.01263
33.08248,-97.50556,18881.30859,-1.14802,3.5603,-0.15446
33.08247,-97.4735,18904.52734,-0.58552,3.3103,-0.21139
33.08246,-97.44144,18911.49609,-0.33552,3.2478,-0.32564
33.08244,-97.40938,18894.21484,-0.33552,3.3728,-0.58242
33.08241,-97.37733,18894.93359,-0.08552,3.4978,-0.6392
33.08237,-97.34527,18890.05859,0.35198,3.5603,-0.32613
33.08232,-97.31321,18883.93359,0.41448,3.7478,-0.12678
33.08226,-97.28115,18883.96484,0.28948,3.7478,-0.24079
33.08219,-97.24909,18883.24609,0.41448,3.4353,-0.46861
33.08211,-97.21704,18881.15234,0.78948,2.9978,-0.46861
33.08203,-97.18498,18881.55859,0.85198,2.6228,-0.24101
33.08193,-97.15292,18881.96484,0.16448,2.4353,-0.06992
33.08182,-97.12086,18885.71484,-0.89802,2.4978,-0.18448
33.08171,-97.08881,18867.46484,-1.89802,2.6853,-0.55642
33.08158,-97.05675,18860.55859,-2.27302,3.1228,-0.8125
33.08145,-97.02469,18865.37109,-1.83552,3.6853,-0.7255
33.08131,-96.99263,18869.90234,-0.77302,4.3103,-0.41162
33.08115,-96.96058,18875.62109,0.35198,4.8103,0.01583
33.08099,-96.92852,18885.12109,0.91448,4.9353,0.44524
33.10926,-97.63384,18896.52734,-2.71052,5.9978,0.29978
33.10929,-97.60177,18889.74609,-2.64802,5.3728,0.18623
33.10932,-97.5697,18883.12109,-2.52302,4.8103,0.04416
33.10933,-97.53763,18879.30859,-2.21052,4.4353,-0.04101
33.10934,-97.50556,18881.05859,-1.58552,4.3103,-0.04097
33.10934,-97.47349,18887.46484,-0.96052,3.9978,-0.0977
33.10932,-97.44142,18899.83984,-0.58552,3.6228,-0.32486
33.1093,-97.40935,18896.24609,-0.33552,3.3103,-0.60907
33.10927,-97.37728,18895.15234,0.10198,2.9978,-0.60907
33.10923,-97.34521,18891.58984,0.66448,2.7478,-0.3541
33.10918,-97.31314,18886.52734,0.72698,2.7478,-0.29791
33.10912,-97.28108,18882.96484,0.28948,2.8103,-0.49785
33.10905,-97.24901,18881.40234,0.16448,2.8728,-0.55443
33.10897,-97.21694,18881.30859,0.41448,2.6853,-0.21222
33.10889,-97.18487,18879.74609,0.53948,2.4353,0.07293
33.10879,-97.1528,18878.33984,0.10198,2.1853,0.04447
33.10868,-97.12073,18877.08984,-0.71052,2.1853,-0.3275
33.10857,-97.08866,18865.12109,-1.46052,2.4353,-0.72724
33.10844,-97.05659,18862.80859,-1.58552,2.9353,-0.84006
33.10831,-97.02453,18867.37109,-1.08552,3.5603,-0.63978
33.10817,-96.99246,18871.21484,-0.33552,4.1228,-0.32633
33.10801,-96.96039,18875.83984,0.47698,4.4978,0.04441
33.10785,-96.92832,18879.12109,0.72698,4.5603,0.41686
33.13612,-97.63388,18901.43359,-3.27302,6.4353,0.10118
33.13615,-97.6018,18889.80859,-3.39802,5.9353,-0.01266
33.13618,-97.56972,18883.24609,-3.27302,5.4353,-0.06942
33.13619,-97.53764,18882.02734,-2.77302,5.1228,-0.01262
33.1362,-97.50556,18883.55859,-2.08552,4.9978,0.04406
33.1362,-97.47348,18886.05859,-1.39802,4.8728,-0.04094
33.13619,-97.4414,18887.24609,-1.02302,4.4978,-0.18267
33.13616,-97.40932,18894.37109,-0.64802,3.9978,-0.35261
33.13613,-97.37724,18893.58984,-0.02302,3.3728,-0.26769
33.13609,-97.34516,18892.33984,0.53948,2.6853,-0.12625
33.13604,-97.31308,18888.77734,0.60198,2.1853,-0.2689
33.13598,-97.281,18885.05859,0.28948,1.9353,-0.46847
33.13591,-97.24892,18883.27734,0.10198,1.8728,-0.41137
33.13584,-97.21684,18881.83984,0.22698,1.8728,-0.15521
33.13575,-97.18476,18880.65234,0.35198,1.8103,-0.09835
33.13565,-97.15268,18876.43359,0.03948,1.7478,-0.29853
33.13555,-97.1206,18870.96484,-0.52302,1.8728,-0.61274
33.13543,-97.08852,18867.62109,-0.89802,2.3103,-0.75447
33.13531,-97.05644,18868.33984,-0.77302,2.8728,-0.63958
33.13517,-97.02436,18871.02734,-0.33552,3.4978,-0.44012
33.13503,-96.99228,18874.62109,0.22698,3.9353,-0.1553
33.13488,-96.9602,18878.90234,0.60198,4.1853,0.13014
33.13471,-96.92812,18882.24609,0.60198,4.1853,0.41686
33.16298,-97.63393,18900.87109,-3.83552,6.4978,-0.18349
33.16302,-97.60184,18889.33984,-3.77302,6.1228,-0.18333
33.16304,-97.56975,18882.46484,-3.71052,5.9978,-0.09785
33.16306,-97.53766,18884.87109,-3.21052,5.9353,0.04408
33.16306,-97.50556,18886.71484,-2.46052,5.8728,0.15739
33.16306,-97.47347,18887.71484,-1.83552,5.7478,0.12906
33.16305,-97.44138,18886.90234,-1.46052,5.4353,0.01573
33.16303,-97.40929,18887.55859,-1.08552,4.9353,-0.06928
33.163,-97.3772,18890.24609,-0.58552,4.1853,-0.04094
33.16296,-97.34511,18890.83984,-0.08552,3.1853,-0.09776
33.16291,-97.31301,18887.65234,-0.02302,2.3728,-0.26834
33.16285,-97.28092,18884.58984,-0.08552,1.8103,-0.41039
33.16278,-97.24883,18883.74609,-0.02302,1.5603,-0.41039
33.1627,-97.21674,18881.87109,0.16448,1.4978,-0.41063
33.16261,-97.18465,18882.43359,0.28948,1.5603,-0.49666
33.16252,-97.15256,18876.02734,0.10198,1.6853,-0.58259
33.16241,-97.12047,18869.90234,-0.14802,2.0603,-0.61091
33.16229,-97.08838,18870.83984,-0.21052,2.5603,-0.49666
33.16217,-97.05628,18874.74609,0.03948,3.1228,-0.3542
33.16204,-97.02419,18878.08984,0.47698,3.5603,-0.21202
33.16189,-96.9921,18880.18359,0.85198,3.7478,-0.01269
33.16174,-96.96001,18882.83984,0.91448,3.8103,0.2158
33.16158,-96.92792,18885.33984,0.53948,3.8728,0.44524
33.18985,-97.63398,18889.40234,-4.27302,6.7478,-0.21202
33.18988,-97.60187,18886.18359,-3.96052,6.4978,-0.15483
33.18991,-97.56977,18880.65234,-3.71052,6.5603,-0.12632
33.18992,-97.53767,18885.40234,-3.33552,6.7478,-0.04102
33.18993,-97.50557,18890.15234,-2.77302,6.7478,0.12917
33.18993,-97.47346,18888.65234,-2.21052,6.4978,0.24268
33.18991,-97.44136,18884.68359,-1.89802,6.0603,0.15767
33.18989,-97.40926,18886.52734,-1.64802,5.4978,0.04414
33.18986,-97.37715,18888.21484,-1.27302,4.7478,-0.01263
33.18982,-97.34505,18887.62109,-0.96052,3.8103,-0.1261
33.18977,-97.31295,18885.40234,-0.77302,2.9978,-0.23949
33.18971,-97.28085,18884.33984,-0.52302,2.5603,-0.29612
33.18964,-97.24874,18884.74609,-0.21052,2.3728,-0.35272
33.18957,-97.21664,18883.08984,0.10198,2.3728,-0.43774
33.18948,-97.18454,18881.43359,0.28948,2.4353,-0.3814
33.18938,-97.15244,18888.87109,0.35198,2.6853,-0.26826
33.18927,-97.12033,18901.33984,0.28948,2.9978,-0.18322
33.18916,-97.08823,18889.21484,0.35198,3.3728,-0.09796
33.18903,-97.05613,18879.37109,0.60198,3.6853,-0.09799
33.1889,-97.02403,18882.65234,0.97698,3.8103,-0.06957
33.18876,-96.99193,18884.71484,1.28948,3.7478,0.10127
33.1886,-96.95982,18885.02734,1.22698,3.6228,0.32985
33.18844,-96.92772,18886.33984,0.78948,3.7478,0.53095
33.21671,-97.63402,18881.49609,-4.21052,6.9353,0.04443
33.21675,-97.60191,18882.40234,-4.08552,7.0603,0.01581
33.21677,-97.5698,18885.30859,-3.64802,7.1228,-0.09802
33.21679,-97.53768,18887.90234,-3.27302,7.2478,-0.1264
33.2168,-97.50557,18890.65234,-2.89802,7.1853,0.07261
33.21679,-97.47345,18892.02734,-2.58552,6.8103,0.21476
33.21678,-97.44134,18885.40234,-2.46052,6.1853,0.12956
33.21676,-97.40923,18886.49609,-2.27302,5.5603,-0.01266
33.21673,-97.37711,18887.90234,-1.96052,4.9978,-0.09785
33.21669,-97.345,18886.27734,-1.58552,4.4353,-0.15442
33.21664,-97.31288,18886.68359,-1.21052,3.9353,-0.12594
33.21658,-97.28077,18888.43359,-0.71052,3.7478,-0.06924
33.21651,-97.24866,18888.21484,-0.21052,3.8103,-0.12587
33.21643,-97.21654,18886.62109,0.22698,3.9353,-0.09758
33.21634,-97.18443,18885.71484,0.41448,4.0603,0.07243
33.21625,-97.15232,18891.68359,0.47698,4.1853,0.15772
33.21614,-97.1202,18904.33984,0.41448,4.3103,0.07263
33.21603,-97.08809,18897.77734,0.53948,4.4353,-0.01266
33.2159,-97.05597,18888.24609,0.78948,4.4353,-0.04109
33.21577,-97.02386,18886.43359,1.10198,4.3103,0.01578
