latitude,longitude,gh[gpm],u[m/s],v[m/s],w[m/s]
32.76015,-97.63323,2705.14648,-0.19775,23.7927,0.26777
32.76018,-97.60131,2683.17773,0.55225,21.2302,-0.91594
32.76021,-97.56938,2672.30273,2.80225,21.4802,2.05122
32.76022,-97.53746,2667.14648,7.55225,24.1052,1.95539
32.76023,-97.50554,2654.80273,11.86475,25.2302,0.80354
32.76023,-97.47361,2631.24023,11.98975,25.4177,-0.16836
32.76021,-97.44169,2612.27148,10.36475,24.4802,0.29963
32.76019,-97.40976,2606.74023,9.30225,23.7302,0.21203
32.76016,-97.37784,2609.39648,8.11475,24.6052,-0.05589
32.76012,-97.34591,2605.58398,6.17725,24.1677,0.63426
32.76007,-97.31399,2600.61523,2.17725,21.4802,1.93523
32.76001,-97.28206,2600.36523,-3.26025,21.6052,2.61018
32.75994,-97.25014,2608.30273,-7.63525,24.2302,1.40001
32.75987,-97.21821,2608.36523,-10.26025,25.4177,-0.21994
32.75978,-97.18629,2596.39648,-11.44775,24.2302,2.12998
32.75968,-97.15437,2582.80273,-11.76025,24.1052,4.82107
32.75958,-97.12244,2602.33398,-11.76025,23.6052,5.12164
32.75946,-97.09052,2605.55273,-10.13525,23.2927,3.68496
32.75934,-97.05859,2599.92773,-6.76025,23.2927,2.46792
32.75921,-97.02667,2591.20898,-3.19775,22.7927,1.88436
32.75906,-96.99475,2584.70898,-0.51025,21.8552,0.94423
32.75891,-96.96282,2582.30273,0.55225,21.2302,0.92637
32.75875,-96.9309,2579.89648,-0.51025,21.2302,1.40694
32.75858,-96.89897,2595.30273,-1.57275,21.3552,1.52364
32.787,-97.63328,2709.67773,0.36475,22.7302,-2.33473
32.78703,-97.60134,2689.14648,0.61475,20.3552,0.34657
32.78705,-97.56941,2681.74023,2.61475,21.7302,2.40131
32.78707,-97.53747,2660.92773,7.17725,23.2302,1.35275
32.78708,-97.50554,2635.61523,9.98975,24.1052,0.9019
32.78707,-97.4736,2612.49023,7.30225,24.8552,-0.86006
32.78706,-97.44167,2604.95898,4.80225,24.7927,1.02849
32.78704,-97.40973,2619.92773,4.98975,25.3552,1.59853
32.78701,-97.37779,2620.02148,4.48975,26.2927,0.58625
32.78697,-97.34586,2603.80273,3.36475,24.8552,0.86143
32.78692,-97.31392,2610.49023,1.55225,22.6052,2.33425
32.78686,-97.28199,2600.11523,-1.51025,21.5427,2.20099
32.78679,-97.25005,2590.83398,-5.07275,22.8552,1.09899
32.78671,-97.21812,2586.08398,-7.32275,23.6677,1.37035
32.78663,-97.18618,2581.08398,-7.19775,22.9177,3.44992
32.78653,-97.15425,2575.30273,-6.26025,22.7927,4.77625
32.78642,-97.12231,2581.99023,-5.19775,22.1052,3.16392
32.78631,-97.09037,2584.99023,-2.76025,22.1052,1.16166
32.78619,-97.05844,2591.11523,-0.01025,22.3552,0.47751
32.78605,-97.0265,2579.95898,1.36475,22.7302,0.27454
32.78591,-96.99457,2578.24023,1.92725,22.6052,0.67127
32.78576,-96.96264,2578.58398,2.23975,22.0427,1.64377
32.7856,-96.9307,2575.80273,1.86475,21.2302,2.07528
32.78543,-96.89877,2574.27148,1.86475,19.7302,1.91802
32.81384,-97.63333,2685.83398,1.67725,20.9177,-1.01372
32.81388,-97.60138,2668.64648,0.80225,21.1052,2.88678
32.8139,-97.56943,2648.52148,2.17725,23.4802,1.96071
32.81392,-97.53749,2636.83398,5.42725,23.7927,1.2358
32.81392,-97.50554,2628.70898,5.17725,24.5427,-0.02825
32.81392,-97.47359,2604.45898,0.98975,25.5427,-1.24644
32.81391,-97.44165,2619.49023,-0.26025,25.9802,1.81314
32.81389,-97.4097,2640.39648,1.98975,27.2302,2.47177
32.81386,-97.37775,2624.20898,2.55225,27.3552,1.50515
32.81382,-97.3458,2621.33398,1.61475,24.7302,1.77985
32.81377,-97.31386,2612.77148,0.55225,21.9802,3.82779
32.81371,-97.28191,2609.14648,0.11475,19.8552,3.19479
32.81364,-97.24996,2602.45898,0.36475,19.6052,0.95787
32.81356,-97.21802,2601.83398,0.92725,21.3552,0.56291
32.81348,-97.18607,2596.55273,1.23975,23.1052,1.07326
32.81338,-97.15413,2594.33398,1.42725,24.1677,0.26208
32.81327,-97.12218,2594.20898,2.86475,24.2302,-1.31108
32.81316,-97.09023,2585.39648,5.23975,24.1677,-0.47027
32.81303,-97.05829,2584.83398,5.42725,24.1677,0.43473
32.8129,-97.02634,2585.02148,3.80225,24.4802,0.74061
32.81276,-96.99439,2588.67773,3.11475,24.0427,1.36505
32.81261,-96.96245,2588.83398,3.67725,23.1052,1.66193
32.81244,-96.9305,2586.89648,4.42725,21.7927,1.68171
32.81227,-96.89856,2573.74023,5.23975,19.9177,1.48008
32.84069,-97.63337,2653.64648,1.05225,19.7927,3.97382
32.84073,-97.60141,2646.52148,-0.26025,22.9802,3.27648
