latitude,longitude,gh[gpm],u[m/s],v[m/s],w[m/s]
32.86646,-96.99404,11896.71387,24.63584,17.52635,8.77058
32.86631,-96.96208,11891.55762,30.51084,16.40135,1.18451
32.86614,-96.93011,11891.99512,29.38584,15.15135,-2.50906
32.86597,-96.89814,11892.99512,24.44834,14.52635,-1.57693
32.8944,-97.63347,11871.27637,15.94834,12.96385,-1.52492
32.89443,-97.60149,11879.43262,15.76084,18.15135,-0.89195
32.89446,-97.56951,11883.18262,15.32334,19.77635,-0.09647
32.89447,-97.53752,11885.74512,15.63584,19.52635,0.41437
32.89448,-97.50554,11889.12012,15.57334,19.02635,0.68848
32.89447,-97.47356,11895.27637,14.76084,18.27635,0.91543
32.89446,-97.44158,11895.93262,13.32334,17.65135,0.59426
32.89444,-97.4096,11891.02637,11.44834,16.83885,-0.13437
32.89441,-97.37762,11889.62012,9.88584,16.21385,-0.43745
32.89437,-97.34564,11892.40137,9.19834,16.58885,-0.01128
32.89432,-97.31366,11896.52637,9.26084,17.65135,0.85744
32.89426,-97.28168,11901.49512,9.44834,17.71385,1.11206
32.89419,-97.2497,11905.43262,9.94834,17.02635,0.96075
32.89411,-97.21772,11909.68262,8.44834,16.15135,0.19652
32.89403,-97.18574,11908.40137,1.88584,16.77635,-2.458
32.89393,-97.15376,11919.52637,3.38584,15.52635,0.55723
32.89383,-97.12179,11923.65137,13.38584,14.46385,6.94916
32.89371,-97.08981,11923.15137,17.69834,16.02635,9.53984
32.89359,-97.05783,11917.55762,19.51084,19.21385,11.57351
32.89345,-97.02585,11906.24512,24.26084,20.40135,11.28668
32.89331,-96.99387,11896.05762,29.69834,20.08885,4.59804
32.89316,-96.96189,11890.74512,31.01084,18.46385,-1.58386
32.893,-96.92991,11892.37012,27.82334,15.83885,-2.4023
32.92125,-97.63351,11877.58887,16.32334,12.65135,-0.35067
32.92128,-97.60152,11881.55762,16.57334,15.65135,-0.63421
32.92131,-97.56953,11882.18262,14.76084,15.71385,0.02651
32.92133,-97.53754,11882.46387,13.69834,15.46385,0.27248
32.92133,-97.50555,11884.52637,13.63584,17.08885,0.20662
32.92133,-97.47356,11887.83887,12.94834,19.52635,0.57633
32.92132,-97.44156,11892.27637,11.51084,20.58885,0.99335
32.92129,-97.40957,11890.74512,10.88584,18.83885,0.99332
32.92126,-97.37758,11890.27637,11.38584,17.27635,0.20661
32.92122,-97.34559,11892.02637,12.26084,17.15135,-0.32389
32.92117,-97.3136,11894.08887,13.01084,17.46385,-0.0681
32.92111,-97.28161,11896.80762,13.26084,17.33885,0.45218
32.92105,-97.24962,11899.83887,13.69834,17.02635,0.79177
32.92097,-97.21763,11904.99512,12.69834,16.27635,0.20608
32.92088,-97.18564,11913.40137,7.63584,17.08885,-1.6571
32.92078,-97.15364,11930.33887,5.76084,20.40135,-0.67276
32.92068,-97.12165,11931.62012,11.88584,21.83885,4.91946
32.92056,-97.08966,11925.83887,19.38584,22.65135,8.54237
32.92044,-97.05767,11914.49512,24.63584,22.90135,8.11586
32.92031,-97.02568,11899.80762,28.19834,22.46385,3.58792
32.92016,-96.99369,11892.08887,29.32334,20.90135,-1.33748
32.92001,-96.9617,11891.46387,27.57334,17.83885,-2.55341
32.91985,-96.92971,11892.30762,24.51084,15.27635,-1.25624
32.9481,-97.63356,11881.58887,17.32334,15.83885,0.14885
32.94814,-97.60156,11880.30762,15.63584,15.58885,-0.49149
32.94816,-97.56955,11879.62012,11.76084,14.27635,0.00762
32.94818,-97.53755,11876.77637,9.57334,13.40135,-0.15361
32.94819,-97.50555,11878.90137,10.88584,15.52635,-0.12537
32.94818,-97.47355,11886.52637,13.13584,21.65135,0.53996
32.94817,-97.44154,11893.74512,13.07334,26.46385,1.20566
32.94815,-97.40954,11895.05762,12.63584,25.77635,2.66337
32.94812,-97.37754,11893.27637,13.69834,21.27635,2.82257
32.94808,-97.34554,11892.30762,15.01084,18.27635,0.70994
32.94803,-97.31353,11886.21387,16.07334,17.21385,-0.73154
32.94797,-97.28153,11891.65137,17.01084,17.08885,-0.7404
32.9479,-97.24953,11895.99512,17.82334,17.21385,0.03601
32.94782,-97.21753,11898.55762,17.88584,16.96385,0.23455
32.94774,-97.18553,11907.15137,16.01084,17.40135,-0.32321
32.94764,-97.15352,11918.40137,13.88584,20.96385,-0.7387
32.94753,-97.12152,11917.65137,15.26084,24.40135,0.09267
32.94742,-97.08952,11908.49512,19.63584,25.15135,0.86849
32.94729,-97.05752,11898.80762,23.44834,23.52635,-0.17221
32.94716,-97.02552,11894.74512,25.13584,20.96385,-2.05479
32.94702,-96.99352,11892.24512,24.82334,17.90135,-2.42992
32.94686,-96.96151,11890.74512,23.32334,15.46385,-1.31321
32.9467,-96.92951,11890.52637,21.63584,14.65135,-0.24676
32.97496,-97.6336,11877.87012,16.76084,18.08885,-0.57613
32.97499,-97.60159,11877.18262,12.51084,15.90135,-0.47268
32.97502,-97.56958,11874.80762,7.63584,13.83885,-0.36167
32.97504,-97.53756,11871.37012,5.82334,12.33885,0.0267
32.97504,-97.50555,11872.21387,9.26084,14.02635,0.51231
32.97504,-97.47354,11884.68262,14.76084,18.02635,-0.8979
32.97503,-97.44152,11893.52637,17.19834,23.21385,-2.18854
32.975,-97.40951,11898.83887,16.69834,26.77635,-0.91107
32.97497,-97.3775,11897.08887,17.07334,24.21385,2.50411
32.97493,-97.34548,11894.93262,18.07334,19.65135,2.57727
32.97488,-97.31347,11898.49512,18.44834,17.90135,0.90754
32.97482,-97.28146,11893.46387,19.63584,17.77635,-0.22891
32.97476,-97.24944,11892.15137,21.32334,17.65135,-0.21006
32.97468,-97.21743,11893.52637,22.26084,17.40135,0.10226
32.97459,-97.18542,11895.02637,21.94834,17.71385,0.20628
32.97449,-97.1534,11898.93262,21.13584,19.83885,0.0549
32.97439,-97.12139,11900.52637,21.13584,22.46385,-0.54058
32.97427,-97.08938,11895.58887,22.32334,23.02635,-1.04159
32.97415,-97.05736,11893.02637,23.44834,20.90135,-1.36304
32.97402,-97.02535,11891.80762,23.76084,17.33885,-1.2493
32.97387,-96.99334,11890.30762,22.94834,14.21385,-0.83278
32.97372,-96.96133,11888.93262,21.44834,13.46385,-0.36955
32.97356,-96.92931,11888.18262,20.13584,14.40135,-0.01124
33.00182,-97.63365,11873.65137,12.51084,18.46385,-0.76455
33.00185,-97.60163,11873.99512,7.19834,15.96385,-0.2662
33.00188,-97.5696,11871.12012,3.19834,14.08885,-0.43843
33.00189,-97.53758,11871.08887,2.82334,12.71385,0.72196
33.0019,-97.50555,11875.87012,4.19834,12.71385,-0.56408
33.0019,-97.47353,11879.99512,8.76084,7.90135,-3.02571
33.00188,-97.4415,11874.93262,16.88584,10.08885,-4.42151
33.00186,-97.40948,11882.46387,21.94834,16.83885,-4.84144
33.00183,-97.37745,11894.21387,23.26084,21.65135,-1.8375
33.00179,-97.34543,11897.12012,23.01084,20.52635,1.85924
33.00174,-97.3134,11903.24512,22.32334,18.96385,2.54175
33.00168,-97.28138,11898.05762,22.63584,18.58885,1.33248
33.00161,-97.24936,11893.83887,24.19834,18.21385,0.45241
33.00153,-97.21733,11893.93262,25.63584,17.58885,0.24437
33.00145,-97.18531,11895.18262,25.76084,17.71385,0.19697
33.00135,-97.15328,11897.49512,25.26084,19.08885,0.22525
33.00125,-97.12126,11898.27637,24.88584,20.83885,0.2441
33.00113,-97.08923,11894.83887,24.94834,21.21385,0.28202
33.00101,-97.05721,11890.68262,25.13584,19.02635,0.52805
33.00087,-97.02519,11888.68262,24.94834,15.46385,0.54655
33.00073,-96.99316,11888.27637,23.76084,12.65135,0.08315
33.00058,-96.96114,11888.65137,21.69834,12.46385,-0.32241
33.00041,-96.92912,11887.83887,20.01084,14.27635,-0.21844
33.02868,-97.6337,11874.40137,7.63584,17.96385,-0.18091
33.02871,-97.60166,11875.80762,2.51084,16.52635,-0.32342
33.02873,-97.56963,11873.02637,-0.80166,15.96385,-0.23938
33.02875,-97.53759,11873.74512,-1.80166,14.96385,0.8643
33.02876,-97.50555,11881.71387,-1.30166,13.83885,-2.40986
33.02875,-97.47352,11905.43262,6.63584,6.27635,3.12041
33.02874,-97.44148,11892.71387,18.26084,7.08885,4.0557
33.02872,-97.40945,11873.83887,24.38584,12.02635,-1.07097
33.02869,-97.37741,11884.83887,26.82334,17.65135,-3.78059
33.02865,-97.34538,11893.83887,27.01084,19.71385,-1.07833
33.0286,-97.31334,11899.43262,26.13584,18.83885,1.79448
33.02854,-97.2813,11899.74512,25.57334,18.40135,2.10186
33.02847,-97.24927,11898.18262,26.26084,18.40135,1.48501
33.02839,-97.21723,11899.24512,27.51084,18.08885,0.77522
33.02831,-97.1852,11901.99512,27.94834,18.15135,0.21614
33.02821,-97.15316,11901.96387,27.32334,18.77635,-0.12489
33.0281,-97.12113,11894.62012,26.51084,19.33885,-0.2195
33.02799,-97.08909,11891.24512,26.26084,19.33885,0.0739
33.02786,-97.05706,11889.80762,26.38584,17.83885,0.70814
33.02773,-97.02502,11889.24512,26.07334,15.21385,0.95353
33.02759,-96.99299,11890.65137,24.63584,12.77635,0.38538
33.02743,-96.96095,11891.24512,22.44834,12.27635,-0.31297
33.02727,-96.92892,11889.77637,20.63584,14.33885,-0.42563
33.05553,-97.63374,11875.27637,7.38584,15.46385,-0.69893
33.05557,-97.6017,11873.08887,1.32334,16.83885,-1.07066
33.05559,-97.56965,11871.21387,-3.42666,19.08885,-0.43879
33.05561,-97.5376,11871.27637,-5.17666,19.21385,0.75871
33.05562,-97.50556,11881.83887,-1.80166,19.02635,-2.05998
33.05561,-97.47351,11931.05762,8.13584,15.15135,7.39052
33.0556,-97.44146,11913.96387,18.38584,15.21385,9.23718
33.05558,-97.40942,11878.62012,23.26084,16.27635,3.48658
33.05555,-97.37737,11881.02637,25.07334,17.65135,-1.58234
33.05551,-97.34532,11890.87012,26.13584,18.65135,-2.24999
33.05546,-97.31327,11896.05762,25.76084,18.08885,-0.03029
33.0554,-97.28123,11898.05762,25.44834,17.77635,1.66679
33.05533,-97.24918,11898.12012,26.19834,18.40135,1.98906
33.05525,-97.21713,11900.43262,27.26084,18.90135,1.33534
33.05516,-97.18509,11903.74512,27.38584,19.21385,0.48172
33.05507,-97.15304,11899.15137,26.26084,18.90135,-0.11548
33.05496,-97.121,11900.71387,25.32334,17.83885,-0.22888
33.05485,-97.08895,11890.33887,25.76084,17.08885,-0.10586
33.05472,-97.0569,11888.83887,26.44834,16.65135,0.5278
33.05459,-97.02486,11889.83887,26.19834,15.52635,0.95318
33.05445,-96.99281,11890.18262,24.63584,13.65135,0.58366
33.05429,-96.96076,11891.65137,22.57334,12.77635,-0.06784
33.05413,-96.92872,11890.77637,21.19834,14.46385,-0.35039
33.0824,-97.63379,11873.87012,10.82334,10.96385,-2.11715
33.08243,-97.60173,11876.55762,3.88584,16.08885,-1.41857
33.08245,-97.56967,11873.30762,-2.92666,22.08885,-0.83702
33.08247,-97.53762,11868.58887,-4.73916,24.02635,0.76644
33.08248,-97.50556,11876.43262,-0.11416,25.21385,-0.71111
33.08247,-97.4735,11908.37012,9.44834,23.08885,4.56319
33.08246,-97.44144,11913.52637,18.63584,22.71385,7.3072
33.08244,-97.40938,11885.37012,22.94834,21.52635,4.25848
33.08241,-97.37733,11885.77637,23.01084,20.27635,0.77417
33.08237,-97.34527,11892.15137,22.44834,19.33885,-0.92071
33.08232,-97.31321,11895.62012,22.38584,18.33885,-0.29561
33.08226,-97.28115,11899.12012,23.13584,17.90135,1.12595
33.08219,-97.24909,11899.27637,24.38584,18.71385,1.8278
33.08211,-97.21704,11898.24512,25.19834,19.96385,1.55383
33.08203,-97.18498,11900.71387,24.69834,20.65135,0.8422
33.08193,-97.15292,11903.74512,23.57334,20.02635,0.47181
33.08182,-97.12086,11909.90137,23.82334,18.15135,0.68832
33.08171,-97.08881,11893.21387,25.38584,16.90135,0.612
33.08158,-97.05675,11886.80762,26.32334,16.77635,0.83891
33.08145,-97.02469,11889.21387,25.82334,16.46385,0.99984
33.08131,-96.99263,11888.87012,24.07334,14.96385,0.64047
33.08115,-96.96058,11888.83887,22.38584,13.77635,0.19628
33.08099,-96.92852,11891.74512,21.44834,14.77635,0.01703
33.10926,-97.63384,11886.52637,16.32334,10.21385,-0.49934
33.10929,-97.60177,11883.37012,10.63584,15.52635,-0.8308
33.10932,-97.5697,11875.71387,1.32334,23.46385,-1.07244
33.10933,-97.53763,11869.93262,-1.98916,27.52635,0.18754
33.10934,-97.50556,11872.55762,1.69834,29.15135,0.56495
33.10934,-97.47349,11881.40137,9.07334,28.27635,1.09999
33.10932,-97.44142,11893.43262,16.63584,27.83885,2.86024
33.1093,-97.40935,11888.46387,20.94834,26.15135,2.78152
33.10927,-97.37728,11890.18262,21.51084,23.83885,1.68138
33.10923,-97.34521,11892.24512,20.82334,21.77635,0.88782
33.10918,-97.31314,11893.05762,20.76084,20.15135,0.75557
33.10912,-97.28108,11894.40137,21.51084,19.27635,1.087
33.10905,-97.24901,11895.68262,22.51084,19.83885,1.41928
33.10897,-97.21694,11896.30762,22.88584,21.21385,1.42964
33.10889,-97.18487,11895.24512,22.51084,21.96385,1.13611
33.10879,-97.1528,11895.83887,22.63584,21.27635,0.92617
33.10868,-97.12073,11897.68262,24.32334,19.65135,1.05664
33.10857,-97.08866,11887.77637,26.07334,18.46385,0.97051
33.10844,-97.05659,11884.93262,26.44834,18.27635,0.98
33.10831,-97.02453,11885.87012,25.32334,17.90135,0.88617
33.10817,-96.99246,11885.12012,23.44834,16.33885,0.45155
33.10801,-96.96039,11885.18262,22.19834,14.90135,0.21521
33.10785,-96.92832,11883.05762,21.76084,15.15135,0.3095
33.13612,-97.63388,11898.21387,19.57334,15.46385,2.58178
33.13615,-97.6018,11886.43262,16.94834,16.96385,-0.18044
33.13618,-97.56972,11877.62012,7.32334,23.27635,-1.07943
33.13619,-97.53764,11872.12012,1.69834,28.90135,-0.51298
33.1362,-97.50556,11872.27637,3.26084,30.71385,0.88587
33.1362,-97.47348,11874.52637,8.19834,31.90135,0.47006
33.13619,-97.4414,11875.30762,13.69834,31.83885,-0.05843
33.13616,-97.40932,11883.55762,17.82334,30.02635,0.56425
33.13613,-97.37724,11886.77637,20.01084,27.58885,1.35816
33.13609,-97.34516,11889.43262,20.94834,25.27635,1.61441
33.13604,-97.31308,11890.02637,21.13584,23.02635,1.33158
33.13598,-97.281,11891.52637,21.19834,21.65135,1.12387
33.13591,-97.24892,11893.74512,21.38584,21.77635,1.28584
33.13584,-97.21684,11893.99512,21.51084,22.52635,1.45757
33.13575,-97.18476,11893.52637,22.07334,22.33885,1.2112
33.13565,-97.15268,11890.90137,23.76084,21.08885,0.71759
33.13555,-97.1206,11887.52637,25.94834,19.83885,0.37618
33.13543,-97.08852,11884.77637,27.13584,19.46385,0.32857
33.13531,-97.05644,11883.55762,26.51084,19.65135,0.6118
33.13517,-97.02436,11882.52637,24.63584,19.27635,0.64054
33.13503,-96.99228,11882.62012,22.82334,17.58885,0.24368
33.13488,-96.9602,11883.74512,22.19834,15.96385,0.12081
33.13471,-96.92812,11883.33887,22.19834,15.46385,0.26225
33.16298,-97.63393,11901.24512,19.44834,20.58885,2.46623
33.16302,-97.60184,11887.33887,18.07334,19.52635,0.18615
33.16304,-97.56975,11877.83887,11.57334,23.08885,-0.56752
33.16306,-97.53766,11875.62012,6.01084,28.33885,-0.53131
33.16306,-97.50556,11874.05762,5.26084,31.21385,0.39504
33.16306,-97.47347,11873.46387,8.13584,33.65135,0.7352
33.16305,-97.44138,11872.24512,11.88584,34.58885,-0.18151
33.16303,-97.40929,11873.52637,15.44834,33.08885,-0.51183
33.163,-97.3772,11878.74512,18.44834,30.83885,0.50795
33.16296,-97.34511,11883.49512,20.44834,28.52635,1.14068
33.16291,-97.31301,11885.02637,21.13584,25.90135,0.98067
33.16285,-97.28092,11886.80762,21.01084,24.27635,1.16109
33.16278,-97.24883,11889.90137,20.94834,24.15135,1.7303
33.1627,-97.21674,11890.58887,21.26084,23.71385,1.70288
33.16261,-97.18465,11892.74512,22.38584,21.83885,1.11508
33.16252,-97.15256,11887.46387,24.51084,19.77635,0.43297
33.16241,-97.12047,11881.12012,26.69834,18.83885,-0.0207
33.16229,-97.08838,11879.87012,27.38584,19.40135,-0.19051
33.16217,-97.05628,11880.99512,25.94834,20.40135,0.12086
33.16204,-97.02419,11881.93262,23.69834,20.15135,0.33816
33.16189,-96.9921,11882.27637,22.26084,18.33885,0.13034
33.16174,-96.96001,11882.96387,22.32334,16.52635,-0.03955
33.16158,-96.92792,11882.99512,22.51084,15.58885,-0.02067
33.18985,-97.63398,11887.68262,15.69834,21.65135,1.13373
33.18988,-97.60187,11882.96387,15.19834,21.33885,0.47779
33.18991,-97.56977,11875.58887,12.88584,23.71385,0.14886
33.18992,-97.53767,11876.74512,9.94834,27.40135,-0.19049
33.18993,-97.50557,11877.43262,8.32334,30.71385,-0.0774
33.18993,-97.47346,11873.43262,9.38584,33.40135,0.46132
33.18991,-97.44136,11868.71387,11.69834,35.02635,0.48049
33.18989,-97.40926,11871.12012,14.26084,34.58885,-0.00183
33.18986,-97.37715,11874.87012,16.82334,32.58885,0.18706
33.18982,-97.34505,11877.96387,18.76084,30.02635,0.5931
33.18977,-97.31295,11880.08887,19.82334,27.71385,0.93325
33.18971,-97.28085,11882.55762,20.44834,26.77635,1.71899
33.18964,-97.24874,11885.55762,20.88584,26.21385,2.14676
33.18957,-97.21664,11885.99512,21.19834,24.27635,1.54997
33.18948,-97.18454,11885.74512,22.07334,21.40135,0.92389
33.18938,-97.15244,11893.96387,23.88584,19.46385,0.77169
33.18927,-97.12033,11905.46387,25.82334,19.15135,0.76167
33.18916,-97.08823,11890.05762,26.38584,20.02635,0.28097
33.18903,-97.05613,11877.52637,24.88584,21.02635,0.13027
33.1889,-97.02403,11879.71387,22.76084,20.58885,0.1398
33.18876,-96.99193,11881.33887,21.94834,18.58885,-0.05843
33.1886,-96.95982,11880.52637,22.51084,16.58885,-0.25624
33.18844,-96.92772,11879.99512,22.63584,15.40135,-0.3031
33.21671,-97.63402,11874.93262,11.76084,20.83885,0.58072
33.21675,-97.60191,11875.99512,12.38584,22.27635,0.52497
33.21677,-97.5698,11878.24512,12.51084,24.52635,0.47848
33.21679,-97.53768,11878.77637,12.32334,27.21385,0.19606
33.2168,-97.50557,11878.55762,11.82334,29.96385,-0.04896
33.21679,-97.47345,11877.80762,11.88584,32.02635,0.1114
33.21678,-97.44134,11870.62012,12.69834,33.46385,0.42313
33.21676,-97.40923,11872.71387,13.82334,33.65135,0.45157
33.21673,-97.37711,11876.12012,15.32334,32.08885,0.34773
33.21669,-97.345,11877.08887,17.01084,29.90135,0.64997
33.21664,-97.31288,11879.24512,18.57334,28.77635,1.37798
33.21658,-97.28077,11881.40137,19.76084,28.52635,1.9554
33.21651,-97.24866,11881.74512,20.32334,27.15135,1.55861
33.21643,-97.21654,11881.37012,20.63584,24.02635,0.71608
33.21634,-97.18443,11881.80762,21.44834,21.46385,0.49783
33.21625,-97.15232,11889.12012,22.94834,20.90135,0.93103
33.21614,-97.1202,11901.52637,24.57334,21.40135,1.26094
33.21603,-97.08809,11892.40137,25.07334,21.77635,0.83716
33.2159,-97.05597,11880.68262,23.88584,21.77635,0.39446
33.21577,-97.02386,11878.30762,22.26084,20.58885,0.05481
33.21562,-96.99175,11879.83887,21.88584,18.40135,-0.25643
33.21547,-96.95964,11879.68262,22.63584,16.46385,-0.42561
33.21531,-96.92752,11879.93262,22.63584,15.15135,-0.40632
