latitude,longitude,gh[gpm],u[m/s],v[m/s],w[m/s]
32.76015,-97.63323,3146.44019,3.35872,27.37975,0.18549
32.76018,-97.60131,3127.00269,3.67122,24.50475,-0.78435
32.76021,-97.56938,3118.03394,4.98372,23.81725,1.70645
32.76022,-97.53746,3113.37769,9.48372,25.00475,1.30862
32.76023,-97.50554,3101.12769,14.42122,25.12975,0.47205
32.76023,-97.47361,3079.37769,15.67122,25.12975,0.24018
32.76021,-97.44169,3060.81519,13.79622,24.25475,0.54893
32.76019,-97.40976,3055.06519,11.17122,23.19225,0.38402
32.76016,-97.37784,3057.81519,9.04622,23.12975,-0.1587
32.76012,-97.34591,3056.06519,7.92122,24.12975,0.6399
32.76007,-97.31399,3052.12769,5.54622,22.31725,2.39605
32.76001,-97.28206,3051.59644,2.54622,22.56725,3.30425
32.75994,-97.25014,3057.40894,0.85872,26.62975,1.90489
32.75987,-97.21821,3055.87769,-2.32878,28.25475,0.27483
32.75978,-97.18629,3046.31519,-6.95378,26.50475,2.57469
32.75968,-97.15437,3033.78394,-9.26628,25.44225,5.35744
32.75958,-97.12244,3051.97144,-8.76628,25.75475,5.50881
32.75946,-97.09052,3055.34644,-5.89128,26.19225,3.61937
32.75934,-97.05859,3050.15894,-1.76628,25.94225,2.33577
32.75921,-97.02667,3041.65894,1.42122,25.37975,1.86272
32.75906,-96.99475,3035.53394,2.92122,24.44225,0.89038
32.75891,-96.96282,3034.03394,3.73372,22.56725,0.93903
32.75875,-96.9309,3032.03394,3.42122,21.31725,1.83344
32.75858,-96.89897,3045.94019,2.17122,21.25475,2.16453
32.787,-97.63328,3151.34644,2.67122,26.44225,-2.20315
32.78703,-97.60134,3132.40894,2.04622,23.75475,0.2922
32.78705,-97.56941,3126.31519,4.60872,24.50475,1.66891
32.78707,-97.53747,3106.15894,9.79622,25.06725,0.56671
32.78708,-97.50554,3083.37769,13.85872,25.25475,0.69212
32.78707,-97.4736,3061.69019,12.92122,25.62975,-0.37205
32.78706,-97.44167,3054.12769,9.60872,25.19225,0.974
32.78704,-97.40973,3067.84644,7.98372,24.56725,1.47035
32.78701,-97.37779,3068.12769,6.85872,25.06725,0.5812
32.78697,-97.34586,3054.81519,6.23372,25.56725,0.87782
32.78692,-97.31392,3061.59644,4.85872,23.31725,2.70323
32.78686,-97.28199,3051.19019,2.04622,21.87975,2.91065
32.78679,-97.25005,3041.65894,-1.32878,24.44225,2.10515
32.78671,-97.21812,3036.62769,-4.57878,28.81725,1.83782
32.78663,-97.18618,3032.44019,-5.57878,28.00475,3.29008
32.78653,-97.15425,3026.65894,-4.64128,26.94225,4.6499
32.78642,-97.12231,3032.03394,-3.01628,26.25475,2.94551
32.78631,-97.09037,3034.53394,0.04622,26.06725,0.68751
32.78619,-97.05844,3040.40894,3.60872,25.37975,0.04525
32.78605,-97.0265,3029.90894,5.42122,24.69225,0.02697
32.78591,-96.99457,3028.81519,5.42122,24.12975,0.52136
32.78576,-96.96264,3030.09644,5.60872,22.50475,1.59699
32.7856,-96.9307,3027.65894,5.92122,21.06725,2.20641
32.78543,-96.89877,3025.94019,5.73372,19.75475,2.10057
32.81384,-97.63333,3126.50269,1.04622,24.31725,-0.57229
32.81388,-97.60138,3112.69019,0.79622,24.75475,2.63239
32.8139,-97.56943,3094.15894,4.35872,26.87975,1.05495
32.81392,-97.53749,3083.65894,8.73372,26.06725,0.65377
32.81392,-97.50554,3077.15894,9.85872,26.06725,0.10786
32.81392,-97.47359,3053.78394,6.67122,27.62975,-0.8694
32.81391,-97.44165,3068.65894,4.54622,27.62975,1.49997
32.81389,-97.4097,3087.62769,5.54622,27.00475,2.11406
32.81386,-97.37775,3072.78394,6.23372,27.37975,1.361
32.81382,-97.3458,3071.50269,6.48372,26.81725,1.66243
32.81377,-97.31386,3063.47144,5.79622,23.37975,4.29815
32.81371,-97.28191,3058.94019,4.23372,20.06725,3.84639
32.81364,-97.24996,3052.28394,2.73372,19.87975,1.72206
32.81356,-97.21802,3052.09644,1.73372,25.12975,1.34966
32.81348,-97.18607,3047.44019,2.10872,28.19225,1.24112
32.81338,-97.15413,3044.09644,3.29622,28.12975,0.13706
32.81327,-97.12218,3042.84644,4.10872,26.94225,-1.6876
32.81316,-97.09023,3033.62769,5.17122,26.75475,-0.82067
32.81303,-97.05829,3033.53394,5.92122,26.00475,0.39773
32.8129,-97.02634,3034.31519,5.48372,24.94225,0.85215
32.81276,-96.99439,3038.44019,5.04622,23.62975,1.48342
32.81261,-96.96245,3038.81519,5.67122,21.69225,1.69514
32.81244,-96.9305,3036.59644,6.48372,20.06725,1.72964
32.81227,-96.89856,3024.00269,6.54622,18.31725,1.49938
32.84069,-97.63337,3095.78394,0.42122,23.12975,4.67635
32.84073,-97.60141,3091.90894,0.60872,27.44225,2.70763
32.84075,-97.56946,3095.69019,4.35872,29.00475,0.41551
32.84077,-97.5375,3096.78394,6.79622,27.06725,0.36843
32.84077,-97.50554,3079.09644,4.73372,26.69225,-0.06424
32.84077,-97.47358,3055.44019,1.04622,28.56725,0.61507
32.84076,-97.44163,3078.75269,1.67122,28.87975,1.30008
32.84074,-97.40967,3087.62769,4.79622,28.81725,1.9706
32.84071,-97.37771,3086.47144,6.92122,29.69225,1.83159
32.84067,-97.34575,3080.59644,9.42122,28.94225,1.66951
32.84062,-97.31379,3071.19019,11.54622,24.25475,3.10732
32.84056,-97.28184,3065.47144,11.79622,19.81725,2.45781
32.84049,-97.24988,3069.06519,10.67122,17.56725,0.47416
