altitude,latitude,longitude,x_from_origin_mid,y_from_origin_mid,u_mid,v_mid,w_mid,tke_mid
370.0,33.01599884033203,-97.26404571533203,789.7045288085938,-1164.468994140625,13.438699722290039,7.288090229034424,0.0438276007771492,1.055400013923645
370.0,33.01599884033203,-97.26351165771484,840.0889282226562,-1164.46484375,13.414899826049805,7.287519931793213,0.050839900970458984,1.066390037536621
370.0,33.01599884033203,-97.26296997070312,890.4733276367188,-1164.46044921875,13.368000030517578,7.285739898681641,0.06312529742717743,1.089609980583191
370.0,33.01599884033203,-97.2624282836914,940.8577270507812,-1164.4556884765625,13.315400123596191,7.276040077209473,0.07752130180597305,1.1145600080490112
370.0,33.01599884033203,-97.26189422607422,991.2421264648438,-1164.4508056640625,13.296500205993652,7.271790027618408,0.08755510300397873,1.1274700164794922
370.0,33.01599884033203,-97.2613525390625,1041.62646484375,-1164.445556640625,13.245800018310547,7.249750137329102,0.11460699886083603,1.1562000513076782
370.0,33.01645278930664,-97.28399658203125,-1074.512451171875,-1114.3218994140625,13.810500144958496,7.292870044708252,0.020584499463438988,0.9482489824295044
370.0,33.01645278930664,-97.28346252441406,-1024.1282958984375,-1114.3272705078125,13.798399925231934,7.2871599197387695,0.021397599950432777,0.9447320103645325
370.0,33.01645278930664,-97.28292083740234,-973.7442016601562,-1114.3323974609375,13.776100158691406,7.2800798416137695,0.022286299616098404,0.9387149810791016
370.0,33.01645278930664,-97.28237915039062,-923.3600463867188,-1114.3372802734375,13.759099960327148,7.27577018737793,0.023541299626231194,0.9362729787826538
370.0,33.01645278930664,-97.28184509277344,-872.9759521484375,-1114.341796875,13.74429988861084,7.277649879455566,0.0256974995136261,0.9323310256004333
370.0,33.01645278930664,-97.28130340576172,-822.591796875,-1114.34619140625,13.7391996383667,7.278870105743408,0.02661770023405552,0.9309030175209045
370.0,33.01645278930664,-97.28076171875,-772.2076416015625,-1114.350341796875,13.727899551391602,7.275450229644775,0.030278099700808525,0.9289349913597107
370.0,33.01645278930664,-97.28022766113281,-721.8235473632812,-1114.3541259765625,13.718899726867676,7.264420032501221,0.03351140022277832,0.9277229905128479
370.0,33.01645278930664,-97.2796859741211,-671.4393920898438,-1114.357666015625,13.714300155639648,7.256840229034424,0.03488539904356003,0.9272310137748718
370.0,33.01645278930664,-97.27914428710938,-621.0552368164062,-1114.3609619140625,13.705100059509277,7.243350028991699,0.029318099841475487,0.9261789917945862
370.0,33.01645278930664,-97.27861022949219,-570.671142578125,-1114.364013671875,13.69849967956543,7.238679885864258,0.022675899788737297,0.9256479740142822
370.0,33.01645278930664,-97.27806854248047,-520.2869873046875,-1114.3668212890625,13.675299644470215,7.231910228729248,0.0128327002748847,0.9250050187110901
370.0,33.01645278930664,-97.27752685546875,-469.9028625488281,-1114.369384765625,13.660300254821777,7.228950023651123,0.011877099983394146,0.9251520037651062
370.0,33.01645278930664,-97.27699279785156,-419.51873779296875,-1114.3717041015625,13.632699966430664,7.223380088806152,0.015277399681508541,0.9267870187759399
370.0,33.01645278930664,-97.27645111083984,-369.13458251953125,-1114.3736572265625,13.608200073242188,7.216310024261475,0.02480120025575161,0.9301819801330566
370.0,33.01645278930664,-97.27590942382812,-318.7504577636719,-1114.37548828125,13.59850025177002,7.212319850921631,0.02994599938392639,0.9324160218238831
370.0,33.01645278930664,-97.27537536621094,-268.3663330078125,-1114.376953125,13.57919979095459,7.201630115509033,0.043178901076316833,0.9375709891319275
370.0,33.01645278930664,-97.27483367919922,-217.98219299316406,-1114.378173828125,13.5693998336792,7.195010185241699,0.0511028990149498,0.9403939843177795
370.0,33.01645278930664,-97.2742919921875,-167.59805297851562,-1114.379150390625,13.553799629211426,7.181359767913818,0.0664421021938324,0.9464319944381714
370.0,33.01645278930664,-97.27375793457031,-117.21391296386719,-1114.3798828125,13.548700332641602,7.174860000610352,0.07355409860610962,0.9496269822120667
370.0,33.01645278930664,-97.2732162475586,-66.82978057861328,-1114.38037109375,13.542200088500977,7.164219856262207,0.08955240249633789,0.9562649726867676
370.0,33.01645278930664,-97.27267456054688,-16.445648193359375,-1114.380615234375,13.546799659729004,7.162569999694824,0.10370100289583206,0.9627289772033691
370.0,33.01645278930664,-97.27214050292969,33.9384880065918,-1114.380615234375,13.552900314331055,7.165150165557861,0.11039900034666061,0.9657629728317261
370.0,33.01645278930664,-97.27159881591797,84.32262420654297,-1114.3802490234375,13.577500343322754,7.176449775695801,0.11691500246524811,0.9710839986801147
370.0,33.01645278930664,-97.27105712890625,134.70675659179688,-1114.3797607421875,13.595800399780273,7.1844000816345215,0.11403699964284897,0.9730719923973083
370.0,33.01645278930664,-97.27051544189453,185.0908966064453,-1114.37890625,13.631799697875977,7.201409816741943,0.0931812971830368,0.9752169847488403
370.0,33.01645278930664,-97.26998138427734,235.4750213623047,-1114.3778076171875,13.64210033416748,7.209589958190918,0.07655949890613556,0.9756209850311279
370.0,33.01645278930664,-97.26943969726562,285.8591613769531,-1114.37646484375,13.643500328063965,7.225560188293457,0.04284999892115593,0.976610004901886
370.0,33.01645278930664,-97.2688980102539,336.2432861328125,-1114.3748779296875,13.628899574279785,7.23799991607666,0.02275560051202774,0.9791190028190613
370.0,33.01645278930664,-97.26836395263672,386.62744140625,-1114.373046875,13.620100021362305,7.242770195007324,0.015299400314688683,0.9809989929199219
370.0,33.01645278930664,-97.267822265625,437.0115661621094,-1114.3709716796875,13.597299575805664,7.249090194702148,0.008478440344333649,0.986536979675293
370.0,33.01645278930664,-97.26728057861328,487.39569091796875,-1114.3685302734375,13.584199905395508,7.251450061798096,0.008888140320777893,0.9902899861335754
370.0,33.01645278930664,-97.2667465209961,537.7798461914062,-1114.365966796875,13.562399864196777,7.257880210876465,0.012298700399696827,0.9994419813156128
370.0,33.01645278930664,-97.26620483398438,588.1639404296875,-1114.363037109375,13.554300308227539,7.262460231781006,0.01444230042397976,1.0048500299453735
370.0,33.01645278930664,-97.26566314697266,638.548095703125,-1114.35986328125,13.538200378417969,7.2734599113464355,0.020741799846291542,1.017359972000122
370.0,33.01645278930664,-97.26512908935547,688.9322509765625,-1114.3564453125,13.517000198364258,7.286419868469238,0.027360400184988976,1.0324699878692627
370.0,33.01645278930664,-97.26458740234375,739.3163452148438,-1114.352783203125,13.501199722290039,7.292280197143555,0.032385099679231644,1.0411399602890015
370.0,33.01645278930664,-97.26404571533203,789.7005004882812,-1114.348876953125,13.461999893188477,7.301690101623535,0.04132160171866417,1.0606000423431396
370.0,33.01645278930664,-97.26351165771484,840.0846557617188,-1114.3447265625,13.440199851989746,7.304299831390381,0.045879099518060684,1.071310043334961
370.0,33.01645278930664,-97.26296997070312,890.46875,-1114.34033203125,13.385100364685059,7.301300048828125,0.05643109977245331,1.0946300029754639
370.0,33.01645278930664,-97.2624282836914,940.8529052734375,-1114.3355712890625,13.352499961853027,7.296239852905273,0.06301960349082947,1.1071300506591797
370.0,33.01645278930664,-97.26189422607422,991.237060546875,-1114.3306884765625,13.295599937438965,7.282599925994873,0.08205869793891907,1.1339499950408936
370.0,33.01645278930664,-97.2613525390625,1041.6212158203125,-1114.325439453125,13.246899604797363,7.263800144195557,0.11143500357866287,1.163949966430664
370.0,33.016902923583984,-97.28399658203125,-1074.5069580078125,-1064.2017822265625,13.788599967956543,7.280610084533691,0.034335698932409286,0.9488790035247803
370.0,33.016902923583984,-97.28346252441406,-1024.1231689453125,-1064.2071533203125,13.783300399780273,7.279369831085205,0.03450870141386986,0.9462159872055054
370.0,33.016902923583984,-97.28292083740234,-973.7392578125,-1064.2122802734375,13.760899543762207,7.274829864501953,0.034148700535297394,0.9415320158004761
370.0,33.016902923583984,-97.28237915039062,-923.3553466796875,-1064.2171630859375,13.753700256347656,7.275909900665283,0.03352959826588631,0.9394760131835938
370.0,33.016902923583984,-97.28184509277344,-872.9714965820312,-1064.2216796875,13.731200218200684,7.275949954986572,0.031101800501346588,0.9360920190811157
370.0,33.016902923583984,-97.28130340576172,-822.5875854492188,-1064.22607421875,13.719499588012695,7.275179862976074,0.02993899956345558,0.9349179863929749
370.0,33.016902923583984,-97.28076171875,-772.2037353515625,-1064.2301025390625,13.698100090026855,7.272580146789551,0.03257349878549576,0.9337260127067566
370.0,33.016902923583984,-97.28022766113281,-721.81982421875,-1064.2340087890625,13.685700416564941,7.267549991607666,0.03865490108728409,0.9339889883995056
370.0,33.016902923583984,-97.2796859741211,-671.4359741210938,-1064.237548828125,13.682000160217285,7.263279914855957,0.04232890158891678,0.9344040155410767
370.0,33.016902923583984,-97.27914428710938,-621.0521240234375,-1064.2408447265625,13.679699897766113,7.253509998321533,0.03927119821310043,0.9351009726524353
370.0,33.016902923583984,-97.27861022949219,-570.668212890625,-1064.243896484375,13.67710018157959,7.248760223388672,0.032445698976516724,0.9353089928627014
370.0,33.016902923583984,-97.27806854248047,-520.2843627929688,-1064.2467041015625,13.65820026397705,7.2389397621154785,0.020919399335980415,0.9358929991722107
370.0,33.016902923583984,-97.27752685546875,-469.90045166015625,-1064.249267578125,13.643199920654297,7.2339301109313965,0.01931769959628582,0.9365500211715698
370.0,33.016902923583984,-97.27699279785156,-419.5165710449219,-1064.2515869140625,13.612799644470215,7.225210189819336,0.022129200398921967,0.9390119910240173
370.0,33.016902923583984,-97.27645111083984,-369.1327209472656,-1064.2535400390625,13.58530044555664,7.217510223388672,0.031861498951911926,0.943045973777771
370.0,33.016902923583984,-97.27590942382812,-318.74884033203125,-1064.25537109375,13.574799537658691,7.214419841766357,0.037467699497938156,0.9456239938735962
370.0,33.016902923583984,-97.27537536621094,-268.3649597167969,-1064.2568359375,13.555700302124023,7.207809925079346,0.052423201501369476,0.9518100023269653
370.0,33.016902923583984,-97.27483367919922,-217.9810791015625,-1064.258056640625,13.546500205993652,7.2038397789001465,0.061559200286865234,0.9554470181465149
370.0,33.016902923583984,-97.2742919921875,-167.59719848632812,-1064.259033203125,13.531599998474121,7.194739818572998,0.08077409863471985,0.9639620184898376
370.0,33.016902923583984,-97.27375793457031,-117.21331787109375,-1064.259765625,13.526399612426758,7.1895599365234375,0.09077789634466171,0.9688389897346497
370.0,33.016902923583984,-97.2732162475586,-66.8294448852539,-1064.26025390625,13.518400192260742,7.178929805755615,0.11237700283527374,0.9794399738311768
370.0,33.016902923583984,-97.27267456054688,-16.44556427001953,-1064.260498046875,13.518199920654297,7.174409866333008,0.1279820054769516,0.9900389909744263
370.0,33.016902923583984,-97.27214050292969,33.93831253051758,-1064.260498046875,13.5201997756958,7.174849987030029,0.13410399854183197,0.9950219988822937
370.0,33.016902923583984,-97.27159881591797,84.32218933105469,-1064.2601318359375,13.535799980163574,7.181180000305176,0.13788899779319763,1.0037399530410767
370.0,33.016902923583984,-97.27105712890625,134.70606994628906,-1064.2596435546875,13.550299644470215,7.186260223388672,0.13285799324512482,1.0070600509643555
370.0,33.016902923583984,-97.27051544189453,185.08995056152344,-1064.2587890625,13.581100463867188,7.1959099769592285,0.10840100049972534,1.0109699964523315
370.0,33.016902923583984,-97.26998138427734,235.4738311767578,-1064.2576904296875,13.59119987487793,7.19980001449585,0.09116409718990326,1.0117299556732178
370.0,33.016902923583984,-97.26943969726562,285.8576965332031,-1064.25634765625,13.598199844360352,7.209070205688477,0.05569649860262871,1.012120008468628
370.0,33.016902923583984,-97.2688980102539,336.2415771484375,-1064.2547607421875,13.592900276184082,7.220709800720215,0.033175401389598846,1.0125999450683594
370.0,33.016902923583984,-97.26836395263672,386.6254577636719,-1064.2529296875,13.588899612426758,7.226940155029297,0.0253004003316164,1.0132900476455688
370.0,33.016902923583984,-97.267822265625,437.00933837890625,-1064.250732421875,13.574600219726562,7.2371602058410645,0.01994509994983673,1.0164300203323364
370.0,33.016902923583984,-97.26728057861328,487.3932189941406,-1064.2484130859375,13.564900398254395,7.241049766540527,0.02200400084257126,1.0190600156784058
370.0,33.016902923583984,-97.2667465209961,537.777099609375,-1064.2457275390625,13.548199653625488,7.248950004577637,0.029109999537467957,1.0263299942016602
370.0,33.016902923583984,-97.26620483398438,588.1609497070312,-1064.242919921875,13.54259967803955,7.253940105438232,0.03268580138683319,1.0308300256729126
370.0,33.016902923583984,-97.26566314697266,638.5448608398438,-1064.23974609375,13.532999992370605,7.267230033874512,0.0392099991440773,1.041260004043579
370.0,33.016902923583984,-97.26512908935547,688.9287109375,-1064.236328125,13.523300170898438,7.286900043487549,0.04030559957027435,1.0535000562667847
370.0,33.016902923583984,-97.26458740234375,739.3126220703125,-1064.232666015625,13.515000343322754,7.298019886016846,0.040229298174381256,1.060420036315918
370.0,33.016902923583984,-97.26404571533203,789.6964721679688,-1064.228759765625,13.49120044708252,7.319310188293457,0.03741979971528053,1.0761100053787231
370.0,33.016902923583984,-97.26351165771484,840.0803833007812,-1064.224609375,13.474200248718262,7.327449798583984,0.03587060049176216,1.085129976272583
370.0,33.016902923583984,-97.26296997070312,890.4642333984375,-1064.2200927734375,13.42590045928955,7.333940029144287,0.04038950055837631,1.1059999465942383
370.0,33.016902923583984,-97.2624282836914,940.8480834960938,-1064.2154541015625,13.392200469970703,7.330979824066162,0.04637020081281662,1.1180000305175781
370.0,33.016902923583984,-97.26189422607422,991.2319946289062,-1064.21044921875,13.325699806213379,7.319479942321777,0.06733500212430954,1.1451799869537354
370.0,33.016902923583984,-97.2613525390625,1041.6158447265625,-1064.205322265625,13.259499549865723,7.299160003662109,0.10361500084400177,1.177340030670166
370.0,33.017356872558594,-97.28399658203125,-1074.50146484375,-1014.0816040039062,13.76729965209961,7.272719860076904,0.04270390048623085,0.9502829909324646
370.0,33.017356872558594,-97.28346252441406,-1024.117919921875,-1014.0869750976562,13.76550006866455,7.273509979248047,0.04452180117368698,0.9477840065956116
370.0,33.017356872558594,-97.28292083740234,-973.7342529296875,-1014.0921020507812,13.763899803161621,7.281429767608643,0.04213310033082962,0.9434139728546143
370.0,33.017356872558594,-97.28237915039062,-923.3506469726562,-1014.0969848632812,13.751299858093262,7.280990123748779,0.04016629979014397,0.9416080117225647
370.0,33.017356872558594,-97.28184509277344,-872.967041015625,-1014.1015625,13.727100372314453,7.280330181121826,0.031602200120687485,0.9386289715766907
370.0,33.017356872558594,-97.28130340576172,-822.5834350585938,-1014.10595703125,13.714400291442871,7.2789998054504395,0.029560599476099014,0.9376369714736938
370.0,33.017356872558594,-97.28076171875,-772.1997680664062,-1014.1100463867188,13.688199996948242,7.274750232696533,0.031791798770427704,0.9367619752883911
370.0,33.017356872558594,-97.28022766113281,-721.816162109375,-1014.1138305664062,13.670499801635742,7.269670009613037,0.03853119909763336,0.9374189972877502
370.0,33.017356872558594,-97.2796859741211,-671.4325561523438,-1014.117431640625,13.66510009765625,7.266160011291504,0.042625799775123596,0.9381269812583923
370.0,33.017356872558594,-97.27914428710938,-621.0489501953125,-1014.1207275390625,13.66189956665039,7.257730007171631,0.04087400063872337,0.9396389722824097
370.0,33.017356872558594,-97.27861022949219,-570.665283203125,-1014.123779296875,13.65999984741211,7.2530999183654785,0.03477440029382706,0.9403300285339355
370.0,33.017356872558594,-97.27806854248047,-520.2816772460938,-1014.1265869140625,13.643799781799316,7.242670059204102,0.024387400597333908,0.9418889880180359
370.0,33.017356872558594,-97.27752685546875,-469.8980712890625,-1014.129150390625,13.630200386047363,7.237120151519775,0.023168299347162247,0.942986011505127
370.0,33.017356872558594,-97.27699279785156,-419.5144348144531,-1014.1314086914062,13.601699829101562,7.227369785308838,0.026338700205087662,0.946150004863739
370.0,33.017356872558594,-97.27645111083984,-369.1308288574219,-1014.1334228515625,13.57450008392334,7.218900203704834,0.03630619868636131,0.950652003288269
370.0,33.017356872558594,-97.27590942382812,-318.7471923828125,-1014.1351928710938,13.563599586486816,7.215680122375488,0.042125098407268524,0.9534140229225159
370.0,33.017356872558594,-97.27537536621094,-268.36358642578125,-1014.13671875,13.543399810791016,7.209790229797363,0.05780569836497307,0.9600070118904114
370.0,33.017356872558594,-97.27483367919922,-217.97996520996094,-1014.137939453125,13.533599853515625,7.206779956817627,0.06750579923391342,0.9639310240745544
370.0,33.017356872558594,-97.2742919921875,-167.59634399414062,-1014.138916015625,13.51830005645752,7.200650215148926,0.08856809884309769,0.9733530282974243
370.0,33.017356872558594,-97.27375793457031,-117.21272277832031,-1014.1396484375,13.513400077819824,7.197309970855713,0.09976600110530853,0.978888988494873
370.0,33.017356872558594,-97.2732162475586,-66.8291015625,-1014.14013671875,13.507499694824219,7.190169811248779,0.12301500141620636,0.9911760091781616
370.0,33.017356872558594,-97.27267456054688,-16.445480346679688,-1014.140380859375,13.50790023803711,7.187310218811035,0.13716599345207214,1.0037399530410767
370.0,33.017356872558594,-97.27214050292969,33.938140869140625,-1014.1403198242188,13.508600234985352,7.187550067901611,0.14175599813461304,1.0097299814224243
370.0,33.017356872558594,-97.27159881591797,84.32176208496094,-1014.1400146484375,13.518400192260742,7.191279888153076,0.14226099848747253,1.020419955253601
370.0,33.017356872558594,-97.27105712890625,134.70538330078125,-1014.1394653320312,13.528900146484375,7.1938700675964355,0.13596899807453156,1.0247000455856323
370.0,33.017356872558594,-97.27051544189453,185.08900451660156,-1014.1386108398438,13.55109977722168,7.196680068969727,0.1116039976477623,1.0304399728775024
370.0,33.017356872558594,-97.26998138427734,235.47262573242188,-1014.1375732421875,13.558199882507324,7.196889877319336,0.09584130346775055,1.0320099592208862
370.0,33.017356872558594,-97.26943969726562,285.8562316894531,-1014.13623046875,13.564200401306152,7.199920177459717,0.06339819729328156,1.0334299802780151
370.0,33.017356872558594,-97.2688980102539,336.2398681640625,-1014.1346435546875,13.562600135803223,7.208660125732422,0.04168650135397911,1.0339000225067139
370.0,33.017356872558594,-97.26836395263672,386.62347412109375,-1014.1327514648438,13.561300277709961,7.214970111846924,0.033741600811481476,1.034250020980835
370.0,33.017356872558594,-97.267822265625,437.0071105957031,-1014.1306762695312,13.553099632263184,7.227590084075928,0.02839059941470623,1.0362999439239502
370.0,33.017356872558594,-97.26728057861328,487.3907165527344,-1014.1282958984375,13.546500205993652,7.233250141143799,0.030748700723052025,1.0383000373840332
370.0,33.017356872558594,-97.2667465209961,537.7743530273438,-1014.1256713867188,13.535400390625,7.2447099685668945,0.03887629881501198,1.0443700551986694
370.0,33.017356872558594,-97.26620483398438,588.157958984375,-1014.1227416992188,13.53219985961914,7.251180171966553,0.04283890128135681,1.0483100414276123
370.0,33.017356872558594,-97.26566314697266,638.5415649414062,-1014.11962890625,13.526700019836426,7.266660213470459,0.048869598656892776,1.0575499534606934
370.0,33.017356872558594,-97.26512908935547,688.9252319335938,-1014.1162109375,13.520600318908691,7.28741979598999,0.04682670161128044,1.0682499408721924
370.0,33.017356872558594,-97.26458740234375,739.308837890625,-1014.112548828125,13.514200210571289,7.29902982711792,0.044378701597452164,1.074180006980896
370.0,33.017356872558594,-97.26404571533203,789.6924438476562,-1014.108642578125,13.494799613952637,7.322420120239258,0.03618469834327698,1.0875999927520752
370.0,33.017356872558594,-97.26351165771484,840.0760498046875,-1014.1044311523438,13.480500221252441,7.332330226898193,0.0324007011950016,1.095420002937317
370.0,33.017356872558594,-97.26296997070312,890.459716796875,-1014.1000366210938,13.438300132751465,7.34453010559082,0.03322970122098923,1.1140400171279907
370.0,33.017356872558594,-97.2624282836914,940.8433227539062,-1014.0953369140625,13.40999984741211,7.3458099365234375,0.03818710148334503,1.1251200437545776
370.0,33.017356872558594,-97.26189422607422,991.2269287109375,-1014.09033203125,13.340399742126465,7.336939811706543,0.05906220152974129,1.1512999534606934
370.0,33.017356872558594,-97.2613525390625,1041.610595703125,-1014.0851440429688,13.27649974822998,7.322390079498291,0.09708300232887268,1.18326997756958
370.0,33.01780700683594,-97.28399658203125,-1074.4959716796875,-963.9614868164062,13.743599891662598,7.272349834442139,0.06024349853396416,0.9543259739875793
370.0,33.01780700683594,-97.28346252441406,-1024.1126708984375,-963.9668579101562,13.746100425720215,7.274310111999512,0.057807501405477524,0.9521030187606812
370.0,33.01780700683594,-97.28292083740234,-973.7293090820312,-963.9719848632812,13.740099906921387,7.278669834136963,0.04627690091729164,0.948140025138855
370.0,33.01780700683594,-97.28237915039062,-923.345947265625,-963.976806640625,13.73289966583252,7.281899929046631,0.03979619964957237,0.9464709758758545
370.0,33.01780700683594,-97.28184509277344,-872.9625854492188,-963.9814453125,13.714099884033203,7.286719799041748,0.02498539909720421,0.9442160129547119
370.0,33.01780700683594,-97.28130340576172,-822.5792236328125,-963.9857788085938,13.70359992980957,7.287380218505859,0.022565999999642372,0.9437500238418579
370.0,33.01780700683594,-97.28076171875,-772.1958618164062,-963.9898681640625,13.678799629211426,7.2848100662231445,0.024583300575613976,0.9438260197639465
370.0,33.01780700683594,-97.28022766113281,-721.8125,-963.9937133789062,13.655200004577637,7.2794599533081055,0.031016899272799492,0.9452189803123474
370.0,33.01780700683594,-97.2796859741211,-671.4291381835938,-963.9972534179688,13.645000457763672,7.275430202484131,0.03519510105252266,0.946308970451355
370.0,33.01780700683594,-97.27914428710938,-621.0457763671875,-964.0006103515625,13.631699562072754,7.265789985656738,0.036182701587677,0.948976993560791
370.0,33.01780700683594,-97.27861022949219,-570.6624145507812,-964.003662109375,13.626500129699707,7.260300159454346,0.032729700207710266,0.9505100250244141
370.0,33.01780700683594,-97.27806854248047,-520.279052734375,-964.0064697265625,13.609100341796875,7.248330116271973,0.027871200814843178,0.9541500210762024
370.0,33.01780700683594,-97.27752685546875,-469.8956604003906,-964.0089721679688,13.597299575805664,7.2424798011779785,0.028834499418735504,0.9563639760017395
370.0,33.01780700683594,-97.27699279785156,-419.5122985839844,-964.0112915039062,13.574799537658691,7.233150005340576,0.034620899707078934,0.9615989923477173
370.0,33.01780700683594,-97.27645111083984,-369.1289367675781,-964.0133056640625,13.553199768066406,7.2257399559021,0.046050798147916794,0.9677609801292419
370.0,33.01780700683594,-97.27590942382812,-318.7455749511719,-964.0150756835938,13.54419994354248,7.223259925842285,0.052411701530218124,0.9712089896202087
370.0,33.01780700683594,-97.27537536621094,-268.3622131347656,-964.0165405273438,13.524700164794922,7.219409942626953,0.06868749856948853,0.9790269732475281
370.0,33.01780700683594,-97.27483367919922,-217.97885131835938,-964.017822265625,13.513999938964844,7.217929840087891,0.07870610058307648,0.9835630059242249
370.0,33.01780700683594,-97.2742919921875,-167.59548950195312,-964.018798828125,13.496399879455566,7.216969966888428,0.10107400268316269,0.9943950176239014
