altitude,latitude,longitude,x_from_origin_high,y_from_origin_high,u_high,v_high,w_high,tke_high
570.0,33.016902923583984,-97.267822265625,437.00933837890625,-1064.250732421875,19.897499084472656,8.220800399780273,0.028089100494980812,0.2414889931678772
570.0,33.016902923583984,-97.2667465209961,537.777099609375,-1064.2457275390625,19.891399383544922,8.222200393676758,0.0277584008872509,0.23813700675964355
570.0,33.016902923583984,-97.26566314697266,638.5448608398438,-1064.23974609375,19.891399383544922,8.230620384216309,0.03545080125331879,0.23188500106334686
570.0,33.016902923583984,-97.26458740234375,739.3126220703125,-1064.232666015625,19.890499114990234,8.236800193786621,0.04289130121469498,0.2291329950094223
570.0,33.016902923583984,-97.26351165771484,840.0803833007812,-1064.224609375,19.9064998626709,8.251199722290039,0.059043098241090775,0.22279299795627594
570.0,33.016902923583984,-97.2624282836914,940.8480834960938,-1064.2154541015625,19.939699172973633,8.263250350952148,0.08553670346736908,0.21615499258041382
570.0,33.016902923583984,-97.2613525390625,1041.6158447265625,-1064.205322265625,19.973600387573242,8.266770362854004,0.10215499997138977,0.21201400458812714
570.0,33.01780700683594,-97.28399658203125,-1074.4959716796875,-963.9614868164062,20.26490020751953,8.250579833984375,0.027154000476002693,0.4017300009727478
570.0,33.01780700683594,-97.28292083740234,-973.7293090820312,-963.9719848632812,20.186800003051758,8.259690284729004,0.02307330071926117,0.37551599740982056
570.0,33.01780700683594,-97.28184509277344,-872.9625854492188,-963.9814453125,20.156099319458008,8.262590408325195,0.018734099343419075,0.36358699202537537
570.0,33.01780700683594,-97.28076171875,-772.1958618164062,-963.9898681640625,20.10580062866211,8.267230033874512,0.01601639948785305,0.3423680067062378
570.0,33.01780700683594,-97.2796859741211,-671.4291381835938,-963.9972534179688,20.08340072631836,8.268959999084473,0.01767759956419468,0.3325690031051636
570.0,33.01780700683594,-97.27861022949219,-570.6624145507812,-964.003662109375,20.04949951171875,8.266349792480469,0.015550400130450726,0.3151470124721527
570.0,33.01780700683594,-97.27752685546875,-469.8956604003906,-964.0089721679688,20.0403995513916,8.262720108032227,0.013776799663901329,0.307202011346817
570.0,33.01780700683594,-97.27645111083984,-369.1289367675781,-964.0133056640625,20.01059913635254,8.257369995117188,0.02018520049750805,0.29279300570487976
570.0,33.01780700683594,-97.27537536621094,-268.3622131347656,-964.0165405273438,19.980499267578125,8.252129554748535,0.03129899874329567,0.2805840075016022
570.0,33.01780700683594,-97.2742919921875,-167.59548950195312,-964.018798828125,19.96540069580078,8.251509666442871,0.03954609856009483,0.27534300088882446
570.0,33.01780700683594,-97.2732162475586,-66.8287582397461,-964.02001953125,19.948299407958984,8.250630378723145,0.0489347018301487,0.2657510042190552
570.0,33.01780700683594,-97.27214050292969,33.93796920776367,-964.0201416015625,19.948200225830078,8.250020027160645,0.04829559847712517,0.26123499870300293
570.0,33.01780700683594,-97.27105712890625,134.70469665527344,-964.019287109375,19.940900802612305,8.250029563903809,0.04503900185227394,0.2531850039958954
570.0,33.01780700683594,-97.26998138427734,235.47142028808594,-964.0173950195312,19.932100296020508,8.250349998474121,0.04299439862370491,0.2497210055589676
570.0,33.01780700683594,-97.2688980102539,336.2381591796875,-964.0144653320312,19.91790008544922,8.247699737548828,0.03434240072965622,0.24286599457263947
570.0,33.01780700683594,-97.267822265625,437.0048828125,-964.010498046875,19.90220069885254,8.246419906616211,0.030331699177622795,0.23666000366210938
570.0,33.01780700683594,-97.2667465209961,537.7716064453125,-964.0054931640625,19.901599884033203,8.245750427246094,0.02860349975526333,0.23345300555229187
570.0,33.01780700683594,-97.26566314697266,638.538330078125,-963.9994506835938,19.894800186157227,8.250229835510254,0.033024899661540985,0.227742999792099
570.0,33.01780700683594,-97.26458740234375,739.3050537109375,-963.992431640625,19.892099380493164,8.254570007324219,0.038386501371860504,0.22530199587345123
570.0,33.01780700683594,-97.26351165771484,840.07177734375,-963.9843139648438,19.895700454711914,8.264060020446777,0.05031310021877289,0.21955299377441406
570.0,33.01780700683594,-97.2624282836914,940.8385009765625,-963.9751586914062,19.919700622558594,8.274399757385254,0.0755058005452156,0.21341900527477264
570.0,33.01780700683594,-97.2613525390625,1041.605224609375,-963.9650268554688,19.946300506591797,8.2777099609375,0.09179700165987015,0.2095559984445572
570.0,33.01871109008789,-97.28399658203125,-1074.485107421875,-863.72119140625,20.168399810791016,8.281209945678711,0.021059999242424965,0.38624298572540283
570.0,33.01871109008789,-97.28292083740234,-973.7193603515625,-863.731689453125,20.125200271606445,8.285989761352539,0.01835699938237667,0.3599050045013428
570.0,33.01871109008789,-97.28184509277344,-872.9536743164062,-863.7411499023438,20.114200592041016,8.288599967956543,0.014654199592769146,0.34828299283981323
570.0,33.01871109008789,-97.28076171875,-772.18798828125,-863.7495727539062,20.083900451660156,8.293379783630371,0.013461999595165253,0.32771098613739014
570.0,33.01871109008789,-97.2796859741211,-671.4222412109375,-863.7570190429688,20.058700561523438,8.296529769897461,0.01569250039756298,0.31836700439453125
570.0,33.01871109008789,-97.27861022949219,-570.6565551757812,-863.7633666992188,20.031400680541992,8.29596996307373,0.018207399174571037,0.30172601342201233
570.0,33.01871109008789,-97.27752685546875,-469.890869140625,-863.7686767578125,20.02389907836914,8.294230461120605,0.01864990033209324,0.2940090000629425
570.0,33.01871109008789,-97.27645111083984,-369.12518310546875,-863.7730102539062,20.00860023498535,8.292960166931152,0.026909200474619865,0.28035199642181396
570.0,33.01871109008789,-97.27537536621094,-268.3594665527344,-863.7762451171875,19.998699188232422,8.294440269470215,0.03643739968538284,0.2687639892101288
570.0,33.01871109008789,-97.2742919921875,-167.59378051757812,-863.7785034179688,19.990100860595703,8.29613971710205,0.04289019852876663,0.2638840079307556
570.0,33.01871109008789,-97.2732162475586,-66.82807922363281,-863.7797241210938,19.980100631713867,8.298410415649414,0.04929500073194504,0.25490400195121765
570.0,33.01871109008789,-97.27214050292969,33.9376220703125,-863.7799072265625,19.978900909423828,8.298469543457031,0.047944001853466034,0.250667005777359
570.0,33.01871109008789,-97.27105712890625,134.7033233642578,-863.7789916992188,19.969200134277344,8.297719955444336,0.045051898807287216,0.24330100417137146
570.0,33.01871109008789,-97.26998138427734,235.46902465820312,-863.777099609375,19.959199905395508,8.29734992980957,0.043927598744630814,0.24020600318908691
570.0,33.01871109008789,-97.2688980102539,336.2347106933594,-863.774169921875,19.94260025024414,8.296839714050293,0.037465900182724,0.2340960055589676
570.0,33.01871109008789,-97.267822265625,437.00042724609375,-863.7702026367188,19.924999237060547,8.297670364379883,0.033066198229789734,0.2286349982023239
570.0,33.01871109008789,-97.2667465209961,537.76611328125,-863.7651977539062,19.924400329589844,8.297699928283691,0.029635699465870857,0.22576600313186646
570.0,33.01871109008789,-97.26566314697266,638.5317993164062,-863.7591552734375,19.909700393676758,8.300559997558594,0.02887899987399578,0.22080500423908234
570.0,33.01871109008789,-97.26458740234375,739.2974853515625,-863.7521362304688,19.900999069213867,8.302419662475586,0.030849099159240723,0.21872100234031677
570.0,33.01871109008789,-97.26351165771484,840.063232421875,-863.7440185546875,19.899700164794922,8.305669784545898,0.034219399094581604,0.21392999589443207
570.0,33.01871109008789,-97.2624282836914,940.8289184570312,-863.73486328125,19.898500442504883,8.306949615478516,0.03900729864835739,0.21110999584197998
570.0,33.01871109008789,-97.2613525390625,1041.5946044921875,-863.7247314453125,19.91659927368164,8.311619758605957,0.06713920086622238,0.20582500100135803
570.0,33.019615173339844,-97.28399658203125,-1074.47412109375,-763.4808349609375,20.15169906616211,8.300459861755371,0.02025740034878254,0.3793480098247528
570.0,33.019615173339844,-97.28292083740234,-973.7094116210938,-763.4913940429688,20.11009979248047,8.299989700317383,0.016468899324536324,0.35315799713134766
570.0,33.019615173339844,-97.28184509277344,-872.9447631835938,-763.5008544921875,20.096599578857422,8.300869941711426,0.010310799814760685,0.3417240083217621
570.0,33.019615173339844,-97.28076171875,-772.1801147460938,-763.50927734375,20.065799713134766,8.305729866027832,0.007700049784034491,0.32127800583839417
570.0,33.019615173339844,-97.2796859741211,-671.4154052734375,-763.5166625976562,20.055500030517578,8.30780029296875,0.010455800220370293,0.31216999888420105
570.0,33.019615173339844,-97.27861022949219,-570.6507568359375,-763.5230712890625,20.031299591064453,8.310440063476562,0.015174499712884426,0.29586899280548096
570.0,33.019615173339844,-97.27752685546875,-469.8860778808594,-763.5283813476562,20.022600173950195,8.3100004196167,0.016731999814510345,0.2884190082550049
570.0,33.019615173339844,-97.27645111083984,-369.12139892578125,-763.53271484375,20.006000518798828,8.309940338134766,0.026332400739192963,0.27517399191856384
570.0,33.019615173339844,-97.27537536621094,-268.35675048828125,-763.5359497070312,19.99679946899414,8.312390327453613,0.03418859839439392,0.26393601298332214
570.0,33.019615173339844,-97.2742919921875,-167.59207153320312,-763.5382080078125,19.990400314331055,8.314729690551758,0.03987019881606102,0.2591089904308319
570.0,33.019615173339844,-97.2732162475586,-66.827392578125,-763.5394287109375,19.985599517822266,8.318129539489746,0.04467000067234039,0.25037500262260437
570.0,33.019615173339844,-97.27214050292969,33.93727493286133,-763.53955078125,19.986400604248047,8.318519592285156,0.04301299899816513,0.24636299908161163
570.0,33.019615173339844,-97.27105712890625,134.7019500732422,-763.5386962890625,19.978900909423828,8.317870140075684,0.040932100266218185,0.2392899990081787
570.0,33.019615173339844,-97.26998138427734,235.46661376953125,-763.5368041992188,19.969900131225586,8.317509651184082,0.040816500782966614,0.23622900247573853
570.0,33.019615173339844,-97.2688980102539,336.2312927246094,-763.5338745117188,19.956499099731445,8.317549705505371,0.03493969887495041,0.23039700090885162
570.0,33.019615173339844,-97.267822265625,436.9959411621094,-763.5299072265625,19.939300537109375,8.319230079650879,0.030743900686502457,0.22518999874591827
570.0,33.019615173339844,-97.2667465209961,537.7606201171875,-763.52490234375,19.935300827026367,8.319769859313965,0.02751060016453266,0.22251999378204346
570.0,33.019615173339844,-97.26566314697266,638.5252685546875,-763.5188598632812,19.925399780273438,8.322859764099121,0.02544430084526539,0.21780100464820862
570.0,33.019615173339844,-97.26458740234375,739.2899780273438,-763.5117797851562,19.9143009185791,8.325119972229004,0.026608100160956383,0.21580399572849274
570.0,33.019615173339844,-97.26351165771484,840.0546264648438,-763.5037231445312,19.905899047851562,8.32876968383789,0.028934000059962273,0.21143899857997894
570.0,33.019615173339844,-97.2624282836914,940.8193359375,-763.4945678710938,19.901500701904297,8.332070350646973,0.04422910138964653,0.20708200335502625
570.0,33.019615173339844,-97.2613525390625,1041.583984375,-763.484375,19.912599563598633,8.33372974395752,0.05620739981532097,0.20431500673294067
570.0,33.0205192565918,-97.28399658203125,-1074.463134765625,-663.2405395507812,20.132999420166016,8.3220796585083,0.01637369953095913,0.36708998680114746
570.0,33.0205192565918,-97.28292083740234,-973.699462890625,-663.2510375976562,20.111600875854492,8.32942008972168,0.015983600169420242,0.34182798862457275
570.0,33.0205192565918,-97.28184509277344,-872.9358520507812,-663.260498046875,20.10099983215332,8.329910278320312,0.011841200292110443,0.330716997385025
570.0,33.0205192565918,-97.28076171875,-772.1721801757812,-663.2689819335938,20.076099395751953,8.331009864807129,0.00609531020745635,0.31070300936698914
570.0,33.0205192565918,-97.2796859741211,-671.4085693359375,-663.2763671875,20.059200286865234,8.332799911499023,0.006042949855327606,0.30194100737571716
570.0,33.0205192565918,-97.27861022949219,-570.6448974609375,-663.28271484375,20.030899047851562,8.335140228271484,0.006548129953444004,0.2860110104084015
570.0,33.0205192565918,-97.27752685546875,-469.88128662109375,-663.2880859375,20.02429962158203,8.33611011505127,0.007337559945881367,0.27866798639297485
570.0,33.0205192565918,-97.27645111083984,-369.1176452636719,-663.2923583984375,20.011199951171875,8.3397798538208,0.01653119921684265,0.2657879889011383
570.0,33.0205192565918,-97.27537536621094,-268.35400390625,-663.295654296875,20.00279998779297,8.343290328979492,0.025624100118875504,0.2549560070037842
570.0,33.0205192565918,-97.2742919921875,-167.59036254882812,-663.2978515625,19.9960994720459,8.345290184020996,0.031509898602962494,0.25036299228668213
570.0,33.0205192565918,-97.2732162475586,-66.82671356201172,-663.299072265625,19.992000579833984,8.347439765930176,0.036277201026678085,0.24204400181770325
570.0,33.0205192565918,-97.27214050292969,33.936927795410156,-663.2992553710938,19.994300842285156,8.347539901733398,0.03509270027279854,0.2382339984178543
570.0,33.0205192565918,-97.27105712890625,134.70057678222656,-663.2984008789062,19.992599487304688,8.34788990020752,0.03470880165696144,0.2316650003194809
570.0,33.0205192565918,-97.26998138427734,235.46421813964844,-663.2965087890625,19.988000869750977,8.348440170288086,0.0351669006049633,0.22883999347686768
570.0,33.0205192565918,-97.2688980102539,336.22784423828125,-663.2935791015625,19.982200622558594,8.349419593811035,0.029040399938821793,0.22339800000190735
570.0,33.0205192565918,-97.267822265625,436.9914855957031,-663.2896118164062,19.969999313354492,8.351340293884277,0.02480269968509674,0.218516007065773
570.0,33.0205192565918,-97.2667465209961,537.755126953125,-663.2846069335938,19.967500686645508,8.352069854736328,0.021723899990320206,0.21601499617099762
570.0,33.0205192565918,-97.26566314697266,638.518798828125,-663.278564453125,19.957500457763672,8.354290008544922,0.022052999585866928,0.211776003241539
570.0,33.0205192565918,-97.26458740234375,739.2824096679688,-663.271484375,19.943899154663086,8.356760025024414,0.02351750060915947,0.21009300649166107
570.0,33.0205192565918,-97.26351165771484,840.0460815429688,-663.2633666992188,19.938100814819336,8.362859725952148,0.02432060055434704,0.20649799704551697
570.0,33.0205192565918,-97.2624282836914,940.8096923828125,-663.2542724609375,19.92609977722168,8.370909690856934,0.03561430051922798,0.20293599367141724
570.0,33.0205192565918,-97.2613525390625,1041.5733642578125,-663.2440795898438,19.934499740600586,8.374859809875488,0.04422660171985626,0.20072999596595764
570.0,33.02142333984375,-97.28399658203125,-1074.4521484375,-563.0001831054688,20.124300003051758,8.327859878540039,0.01364350039511919,0.36138299107551575
570.0,33.02142333984375,-97.28292083740234,-973.6895751953125,-563.0106811523438,20.110000610351562,8.337050437927246,0.012998400256037712,0.3367539942264557
570.0,33.02142333984375,-97.28184509277344,-872.9269409179688,-563.0202026367188,20.109100341796875,8.339770317077637,0.008956589736044407,0.32575100660324097
570.0,33.02142333984375,-97.28076171875,-772.164306640625,-563.0286254882812,20.08300018310547,8.344120025634766,0.003719150088727474,0.3059149980545044
570.0,33.02142333984375,-97.2796859741211,-671.4017333984375,-563.0360107421875,20.06909942626953,8.345159530639648,0.00386050995439291,0.29735898971557617
570.0,33.02142333984375,-97.27861022949219,-570.6390991210938,-563.0424194335938,20.042299270629883,8.347100257873535,0.004655689932405949,0.28171199560165405
570.0,33.02142333984375,-97.27752685546875,-469.8764953613281,-563.0477294921875,20.034500122070312,8.347880363464355,0.004718230105936527,0.27437299489974976
570.0,33.02142333984375,-97.27645111083984,-369.1138610839844,-563.0520629882812,20.018999099731445,8.351380348205566,0.0112381000071764,0.26167601346969604
570.0,33.02142333984375,-97.27537536621094,-268.35125732421875,-563.0552978515625,20.010400772094727,8.354840278625488,0.0190443005412817,0.25085699558258057
570.0,33.02142333984375,-97.2742919921875,-167.58863830566406,-563.0575561523438,20.003700256347656,8.356900215148926,0.025018300861120224,0.24639199674129486
570.0,33.02142333984375,-97.2732162475586,-66.82603454589844,-563.0587158203125,19.998699188232422,8.358779907226562,0.031228799372911453,0.23814700543880463
570.0,33.02142333984375,-97.27214050292969,33.936580657958984,-563.0588989257812,20.000699996948242,8.358630180358887,0.031167199835181236,0.2342900037765503
570.0,33.02142333984375,-97.27105712890625,134.69920349121094,-563.0580444335938,19.99920082092285,8.359000205993652,0.03261930122971535,0.22792500257492065
570.0,33.02142333984375,-97.26998138427734,235.46180725097656,-563.05615234375,19.99519920349121,8.359729766845703,0.03339289873838425,0.22532899677753448
570.0,33.02142333984375,-97.2688980102539,336.22442626953125,-563.05322265625,19.992700576782227,8.360569953918457,0.027360299602150917,0.22005900740623474
570.0,33.02142333984375,-97.267822265625,436.9870300292969,-563.0492553710938,19.984699249267578,8.362310409545898,0.023045599460601807,0.21530799567699432
570.0,33.02142333984375,-97.2667465209961,537.7496337890625,-563.0442504882812,19.983999252319336,8.362970352172852,0.020304599776864052,0.21284699440002441
570.0,33.02142333984375,-97.26566314697266,638.5122680664062,-563.0382080078125,19.97719955444336,8.365679740905762,0.021052300930023193,0.20880399644374847
570.0,33.02142333984375,-97.26458740234375,739.27490234375,-563.0311279296875,19.965499877929688,8.36832046508789,0.02305619977414608,0.20731599628925323
570.0,33.02142333984375,-97.26351165771484,840.0374755859375,-563.0230712890625,19.953899383544922,8.373800277709961,0.02523690089583397,0.20407000184059143
570.0,33.02142333984375,-97.2624282836914,940.8001098632812,-563.013916015625,19.9552001953125,8.378049850463867,0.026833800598978996,0.20212000608444214
570.0,33.02142333984375,-97.2613525390625,1041.562744140625,-563.0037231445312,19.9552001953125,8.388970375061035,0.04201449826359749,0.19876499474048615
570.0,33.0223274230957,-97.28399658203125,-1074.441162109375,-462.7598571777344,20.125699996948242,8.345040321350098,0.007138450164347887,0.3518710136413574
570.0,33.0223274230957,-97.28292083740234,-973.6796264648438,-462.7703552246094,20.105499267578125,8.352399826049805,-8.773269655648619e-05,0.3279869854450226
570.0,33.0223274230957,-97.28184509277344,-872.9180297851562,-462.7798156738281,20.10140037536621,8.354330062866211,-0.006078059785068035,0.31713199615478516
570.0,33.0223274230957,-97.28076171875,-772.1564331054688,-462.78826904296875,20.08370018005371,8.359189987182617,-0.011418100446462631,0.2978239953517914
570.0,33.0223274230957,-97.2796859741211,-671.3948364257812,-462.7956848144531,20.075700759887695,8.361720085144043,-0.00942343007773161,0.28955599665641785
570.0,33.0223274230957,-97.27861022949219,-570.63330078125,-462.8020324707031,20.059799194335938,8.366000175476074,-0.005761940032243729,0.2743990123271942
570.0,33.0223274230957,-97.27752685546875,-469.8717041015625,-462.807373046875,20.05470085144043,8.367690086364746,-0.005352419801056385,0.26734301447868347
570.0,33.0223274230957,-97.27645111083984,-369.110107421875,-462.8116760253906,20.038400650024414,8.3714599609375,-4.7862300561973825e-05,0.25508999824523926
570.0,33.0223274230957,-97.27537536621094,-268.3485107421875,-462.81494140625,20.02630043029785,8.373729705810547,0.005366079974919558,0.24446499347686768
570.0,33.0223274230957,-97.2742919921875,-167.58692932128906,-462.81719970703125,20.01810073852539,8.37516975402832,0.010114099830389023,0.24001899361610413
570.0,33.0223274230957,-97.2732162475586,-66.82534790039062,-462.8183898925781,20.010900497436523,8.376839637756348,0.01576470024883747,0.23173600435256958
570.0,33.0223274230957,-97.27214050292969,33.93623733520508,-462.8185729980469,20.01219940185547,8.377079963684082,0.01643270067870617,0.2278449982404709
570.0,33.0223274230957,-97.27105712890625,134.69781494140625,-462.81768798828125,20.009000778198242,8.377969741821289,0.020231500267982483,0.22162699699401855
570.0,33.0223274230957,-97.26998138427734,235.45941162109375,-462.8157958984375,20.0039005279541,8.378239631652832,0.022710099816322327,0.21920199692249298
570.0,33.0223274230957,-97.2688980102539,336.2209777832031,-462.8128662109375,20.00149917602539,8.377209663391113,0.020326200872659683,0.21420200169086456
570.0,33.0223274230957,-97.267822265625,436.9825744628906,-462.80889892578125,19.997800827026367,8.377639770507812,0.017810700461268425,0.20977100729942322
570.0,33.0223274230957,-97.2667465209961,537.744140625,-462.80389404296875,19.99970054626465,8.378219604492188,0.015965500846505165,0.2074889987707138
570.0,33.0223274230957,-97.26566314697266,638.5057373046875,-462.7978515625,19.998300552368164,8.3810396194458,0.01809290051460266,0.2038400024175644
570.0,33.0223274230957,-97.26458740234375,739.267333984375,-462.7908020019531,19.990299224853516,8.383440017700195,0.02091040089726448,0.20260299742221832
570.0,33.0223274230957,-97.26351165771484,840.0289306640625,-462.7826843261719,19.986900329589844,8.389479637145996,0.024833200499415398,0.19978700578212738
570.0,33.0223274230957,-97.2624282836914,940.79052734375,-462.7735595703125,19.986099243164062,8.400469779968262,0.034338999539613724,0.19707299768924713
570.0,33.0223274230957,-97.2613525390625,1041.5521240234375,-462.7633972167969,19.989500045776367,8.406949996948242,0.039680298417806625,0.19534899294376373
570.0,33.023231506347656,-97.28399658203125,-1074.4302978515625,-362.5195007324219,20.143299102783203,8.345279693603516,-0.0037960000336170197,0.3450390100479126
570.0,33.023231506347656,-97.28292083740234,-973.669677734375,-362.5299987792969,20.12380027770996,8.355950355529785,-0.01187090016901493,0.321476012468338
570.0,33.023231506347656,-97.28184509277344,-872.9091186523438,-362.5394592285156,20.115999221801758,8.358579635620117,-0.01808140054345131,0.31063899397850037
570.0,33.023231506347656,-97.28076171875,-772.1485595703125,-362.54791259765625,20.092100143432617,8.363699913024902,-0.023980600759387016,0.2916159927845001
570.0,33.023231506347656,-97.2796859741211,-671.3880004882812,-362.5552978515625,20.08049964904785,8.366959571838379,-0.02254059910774231,0.28338000178337097
570.0,33.023231506347656,-97.27861022949219,-570.62744140625,-362.5616760253906,20.0664005279541,8.372949600219727,-0.02070380002260208,0.2683280110359192
570.0,33.023231506347656,-97.27752685546875,-469.86688232421875,-362.5670166015625,20.06399917602539,8.375499725341797,-0.021017000079154968,0.26141899824142456
570.0,33.023231506347656,-97.27645111083984,-369.1063537597656,-362.5713195800781,20.0531005859375,8.38131046295166,-0.015422300435602665,0.24949200451374054
570.0,33.023231506347656,-97.27537536621094,-268.3457946777344,-362.5745849609375,20.044599533081055,8.384869575500488,-0.008003029972314835,0.23918400704860687
570.0,33.023231506347656,-97.2742919921875,-167.58522033691406,-362.5768127441406,20.037700653076172,8.386540412902832,-0.0025542399380356073,0.23478800058364868
570.0,33.023231506347656,-97.2732162475586,-66.82466888427734,-362.5780334472656,20.03260040283203,8.388090133666992,0.0029128300957381725,0.22652000188827515
570.0,33.023231506347656,-97.27214050292969,33.935890197753906,-362.57818603515625,20.03350067138672,8.388330459594727,0.00263393996283412,0.22263699769973755
570.0,33.023231506347656,-97.27105712890625,134.69644165039062,-362.57733154296875,20.027700424194336,8.38899040222168,0.005455719772726297,0.21625199913978577
570.0,33.023231506347656,-97.26998138427734,235.45700073242188,-362.575439453125,20.021499633789062,8.388970375061035,0.00891507975757122,0.21373699605464935
570.0,33.023231506347656,-97.2688980102539,336.2175598144531,-362.572509765625,20.017099380493164,8.38739013671875,0.010705200023949146,0.2088029980659485
570.0,33.023231506347656,-97.267822265625,436.9781188964844,-362.56854248046875,20.012100219726562,8.387069702148438,0.01214819960296154,0.20462800562381744
